type,created,latitude,longitude,no_sighted,data_source_id,data_source_comments,m,day,year,month,date,date_ymd,time,J,K,L,sum_jkl,srkw_generic,srkw_type,srkw,biggs,sum_srkw_biggs,south,southeast,southwest,north,northeast,northwest,east,west,dir_sum
Unspecified,2022-08-13 23:00:00,48.31362,-123.50438,60.0,147834.0,[WSSJI] SRKW leaders westbound (Monika Wieland Shields),8,13,2022,Aug,Aug-13,2022-8-13,23:00:00,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
Southern Resident Killer Whale,2022-08-14 02:17:00,48.49516,-123.13651,60.0,147839.0,[WSSJI] SRKWs (likely J pod) milling (Michelline Halliday),8,14,2022,Aug,Aug-14,2022-8-14,02:17:00,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-08-14 03:00:00,48.49027,-123.13428,60.0,147837.0,"[WSSJI] J pod traveling southbound, including J19 Shachi with daughter, J41 Eclipse, grandson J51 Nova, and granddaughter J58 Crescent. (Michelline Halliday)",8,14,2022,Aug,Aug-14,2022-8-14,03:00:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-08-14 03:00:00,48.44497,-123.01995,60.0,147838.0,[WSSJI] SRKW (likely leaders) southbound (Caleb Barville),8,14,2022,Aug,Aug-14,2022-8-14,03:00:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-08-14 04:03:00,48.46249,-123.05887,60.0,147766.0,"[WSSJI] J, K, L pod members milling from Eagle Point to False Bay (Jenny Stands Wilson)
",8,14,2022,Aug,Aug-14,2022-8-14,04:03:00,1,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-01 16:00:00,48.31876,-123.72447,25.0,149193.0,"[SWS] J pod, eastbound (Paul Pudwell)",9,1,2022,Sep,Sep-1,2022-9-1,16:00:00,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,2
Southern Resident Killer Whale,2022-09-01 21:10:00,48.3441,-123.73855,10.0,149192.0,"[SWS] Biggs, westbound, 5 different matrilines (Paul Pudwell)",9,1,2022,Sep,Sep-1,2022-9-1,21:10:00,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,2
Southern Resident Killer Whale,2022-09-02 02:41:00,48.51321,-123.15733,25.0,149028.0,"[WSSJ] J pod trailers, northbound (Fred Horn)",9,2,2022,Sep,Sep-2,2022-9-2,02:41:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-04 14:05:00,48.46837,-123.11853,25.0,149187.0,"[WSSJI] J pod, north eastbound,  spread and milling (Monika and Michelline)",9,4,2022,Sep,Sep-4,2022-9-4,14:05:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Southern Resident Killer Whale,2022-09-04 17:30:00,48.43878,-123.04316,25.0,149191.0,"[WSSJI] J pod, foraging, wide spread (Monika)",9,4,2022,Sep,Sep-4,2022-9-4,17:30:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-04 20:19:00,48.51326,-123.15514,25.0,149175.0,"[Orca Network] J pod, milling",9,4,2022,Sep,Sep-4,2022-9-4,20:19:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-04 20:20:00,48.51757,-123.15952,25.0,149186.0,"[WSSJI] J pod, northbound, slow, calls and echolocation (Fred Cindy James)",9,4,2022,Sep,Sep-4,2022-9-4,20:20:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-04 22:40:00,48.48557,-123.13062,25.0,149184.0,"[WSSJI] J pod, northbound, all in a line, possibly resting (Micheline Halliday)",9,4,2022,Sep,Sep-4,2022-9-4,22:40:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-04 23:00:00,48.48011,-123.08719,25.0,149183.0,"[WSSJI] J pod, was northbound, turned to southbound (David Nilosek)",9,4,2022,Sep,Sep-4,2022-9-4,23:00:00,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2
Southern Resident Killer Whale,2022-09-04 23:57:00,48.48011,-123.08719,25.0,149182.0,"[WSSJI] J pod, southbound slow (Juli Hammond)",9,4,2022,Sep,Sep-4,2022-9-4,23:57:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-05 00:40:00,48.46633,-123.13208,25.0,149189.0,"[WSSJI] J pod, southeastbound (Tomoko Shimotomai and Vicki Mehaffey-Martinez)
",9,5,2022,Sep,Sep-5,2022-9-5,00:40:00,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-05 01:00:00,48.44698,-123.02599,25.0,149190.0,"[WSSJI] J pod, milling (Tomoko Shimotomai)",9,5,2022,Sep,Sep-5,2022-9-5,01:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-05 03:00:00,48.44471,-123.04459,25.0,149224.0,"[WSSJI] J pod, northbound (Monika Wieland Shields)",9,5,2022,Sep,Sep-5,2022-9-5,03:00:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-05 13:44:00,48.87905,-123.30381,25.0,149209.0,"[WSSJI] J pod, northbound (Rachelle Hayden)",9,5,2022,Sep,Sep-5,2022-9-5,13:44:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-05 16:45:00,49.04256,-123.32039,25.0,149238.0,[Orcasound] J pod calls and clicks on ONC/JASCO hydrophone (Scott Veirs),9,5,2022,Sep,Sep-5,2022-9-5,16:45:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-06 02:30:00,49.27852,-123.27382,25.0,149269.0,[WSSJI] J pod (Monika Wieland Shields),9,6,2022,Sep,Sep-6,2022-9-6,02:30:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-06 19:00:00,48.411904,-122.85994,25.0,149255.0,"[Orca Network] initial reports to us of at least 12 orcas, including 3 bulls, westbound with surface activity (Tom Reeves) 
(IDs as Js confirmed shortly after by Erin Gless) ",9,6,2022,Sep,Sep-6,2022-9-6,19:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Southern Resident Killer Whale,2022-09-06 19:55:00,48.42352,-122.94302,25.0,149256.0,"[WSSJI] J pod westbound (Monika Wieland Shields) 
",9,6,2022,Sep,Sep-6,2022-9-6,19:55:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Southern Resident Killer Whale,2022-09-06 19:56:00,48.43349,-122.92981,25.0,149261.0,"[WSSJI] J pod, northwestbound (Monika Wieland Shields)",9,6,2022,Sep,Sep-6,2022-9-6,19:56:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Killer Whale,2022-09-06 20:25:00,48.43999,-122.96277,25.0,149259.0,"[WSSJI] J pod, westbound, breaching like mad (David Soares)",9,6,2022,Sep,Sep-6,2022-9-6,20:25:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Southern Resident Killer Whale,2022-09-06 20:37:00,48.44556,-123.01701,25.0,149260.0,"[WSSJI] J pod, leaders westbound (Brenna Normann)",9,6,2022,Sep,Sep-6,2022-9-6,20:37:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
Southern Resident Killer Whale,2022-09-06 21:06:00,48.44397,-123.00328,25.0,149258.0,"[WSSJI] J pod, milling (David Soares)",9,6,2022,Sep,Sep-6,2022-9-6,21:06:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-06 21:30:00,48.45228,-123.03607,25.0,149271.0,"[WSSJI] J pod, northwestbound, trailers (Monika Wieland Shields)",9,6,2022,Sep,Sep-6,2022-9-6,21:30:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Killer Whale,2022-09-06 21:30:00,48.46719,-123.08207,25.0,149270.0,"[WSSJI] J pod, leaders, northbound, Group A -- J19s, J14s, J16s (Monika)",9,6,2022,Sep,Sep-6,2022-9-6,21:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-06 21:55:00,48.50093,-123.14447,25.0,149272.0,"[WSSJI] J pod, northbound, leaders (Cindy Hansen and Carol Kinkelaar Skully)",9,6,2022,Sep,Sep-6,2022-9-6,21:55:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-06 22:05:00,48.51506,-123.15731,25.0,149274.0,"[WSSJI] J pod, northbound (Dan Shelley)",9,6,2022,Sep,Sep-6,2022-9-6,22:05:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-06 22:08:00,48.51088,-123.15323,25.0,149273.0,[SMRU} Echolocation on Lime Kiln hydrophone (Scott Veirs),9,6,2022,Sep,Sep-6,2022-9-6,22:08:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-06 22:30:00,48.54104,-123.16907,25.0,149275.0,"[WSSJI] J pod, northbound, leaders (James Richardson)",9,6,2022,Sep,Sep-6,2022-9-6,22:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-06 22:48:00,48.5432,-123.17164,25.0,149276.0,"[WSSJI] J pod, southbound, leaders (Devin Neiwert)",9,6,2022,Sep,Sep-6,2022-9-6,22:48:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-06 23:00:00,48.54439,-123.17756,25.0,149278.0,"[WSSJI] J pod, milling, center of spread (Laura Mae Taylor)",9,6,2022,Sep,Sep-6,2022-9-6,23:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-06 23:08:00,48.54439,-123.17756,25.0,149277.0,"[Orcasound] J pod, non-directional, leaders, 1 male (Scott Veirs)",9,6,2022,Sep,Sep-6,2022-9-6,23:08:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-06 23:12:00,48.50372,-123.14619,25.0,149279.0,"[WSSJI] J pod, southbound (Carol Kinkelaar Skully)",9,6,2022,Sep,Sep-6,2022-9-6,23:12:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-06 23:41:00,48.49376,-123.13297,25.0,149280.0,"[WSSJI] J pod, southbound (Laura Mae Taylor)",9,6,2022,Sep,Sep-6,2022-9-6,23:41:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 00:00:00,48.5032,-123.1443,25.0,149281.0,"[WSSJI] J pod, milling, trailers, others spread to south (Monika Wieland Shields)",9,7,2022,Sep,Sep-7,2022-9-7,00:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-07 01:04:00,48.47829,-123.10855,25.0,149289.0,"[WSSJI] J pod, southbound, J35s 
 at Land Bank, other groups spread offshore from False Bay (Ariel Yseth and Tomoko Shimotomai)",9,7,2022,Sep,Sep-7,2022-9-7,01:04:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 01:30:00,48.45905,-123.05173,25.0,149290.0,"[WSSJI] J pod, no direction specified (Monika for a friend)",9,7,2022,Sep,Sep-7,2022-9-7,01:30:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-07 16:30:00,48.47529,-123.09919,25.0,149294.0,"[WSSJI] J pod, northbound (Monika and Michelline)",9,7,2022,Sep,Sep-7,2022-9-7,16:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 17:35:00,48.52784,-123.17214,25.0,149302.0,"[WSSJI] J pod, northbound, leaders (Ariel Yseth and Jan Hare)",9,7,2022,Sep,Sep-7,2022-9-7,17:35:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 18:24:00,48.50225,-123.14193,5.0,149313.0,"[WSSJI] J pod, northbound, possible trailers (Monika)",9,7,2022,Sep,Sep-7,2022-9-7,18:24:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 18:30:00,48.55477,-123.18227,8.0,149314.0,"[Orcasound] J pod, northbound, leaders (Val Veirs)",9,7,2022,Sep,Sep-7,2022-9-7,18:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 18:45:00,48.54989,-123.18622,25.0,149316.0,"[Orcasound] J pod clicks and calls, while salvage divers were at depth (Scott Veirs)",9,7,2022,Sep,Sep-7,2022-9-7,18:45:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-07 18:55:00,48.57681,-123.20545,8.0,149315.0,"[Orcasound] J pod, northbound, leaders (Liam Reese)",9,7,2022,Sep,Sep-7,2022-9-7,18:55:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 19:47:00,48.52929,-123.18864,7.0,149321.0,"[WSSJI] J pod, milling, trailer groups spread on-offshore (Tamara and Fred)",9,7,2022,Sep,Sep-7,2022-9-7,19:47:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-07 19:57:00,48.57951,-123.19654,8.0,149322.0,"[WSSJI] J pod, milling, possibly turning to southbound (Pam Cameron Keffer)",9,7,2022,Sep,Sep-7,2022-9-7,19:57:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-07 22:30:00,48.51133,-123.18452,8.0,149339.0,"[WSSJI] J pod, southbound, trailers (Monika)",9,7,2022,Sep,Sep-7,2022-9-7,22:30:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 00:40:00,48.46414,-123.12891,25.0,149345.0,"[WSSJI] J pod, milling (Ariel and David)",9,8,2022,Sep,Sep-8,2022-9-8,00:40:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 11:27:00,48.49643,-123.13377,42.0,149385.0,"[WSSJI] J+K pod, northbound (Michelline Halliday)",9,8,2022,Sep,Sep-8,2022-9-8,11:27:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 12:26:00,48.52313,-123.15979,42.0,149396.0,"[WSSJI] J+K pod, northbound (Jan Hare)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,12:26:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 12:26:00,48.52313,-123.15979,42.0,149396.0,"[WSSJI] J+K pod, northbound (Jan Hare)",9,8,2022,Sep,Sep-8,2022-9-8,12:26:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 13:07:00,48.53957,-123.16723,42.0,149397.0,"[WSSJI] J+K pod, northbound (Dori Dace)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,13:07:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 13:07:00,48.53957,-123.16723,42.0,149397.0,"[WSSJI] J+K pod, northbound (Dori Dace)",9,8,2022,Sep,Sep-8,2022-9-8,13:07:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 13:15:00,48.55696,-123.17941,42.0,149399.0,"[Orcasound] SRKW whistles, clicks, and possible S1 calls heard by humans and OrcaHello AI from at least 5:43-6:50.",9,8,2022,Sep,Sep-8,2022-9-8,13:15:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 13:15:00,48.55696,-123.17941,42.0,149399.0,"[Orcasound] SRKW whistles, clicks, and possible S1 calls heard by humans and OrcaHello AI from at least 5:43-6:50.<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,13:15:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 14:07:00,48.55349,-123.17507,42.0,149398.0,"[WSSJI] J+K pod, northbound (Kelly Balcomb-Bartok via Cindy Hansen)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,14:07:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 14:07:00,48.55349,-123.17507,42.0,149398.0,"[WSSJI] J+K pod, northbound (Kelly Balcomb-Bartok via Cindy Hansen)",9,8,2022,Sep,Sep-8,2022-9-8,14:07:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 14:50:00,48.5406,-123.17469,42.0,149400.0,"[WSSJI] J+K pod, southbound (Dori Dace and Tomoko Shimotomai)",9,8,2022,Sep,Sep-8,2022-9-8,14:50:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 14:50:00,48.5406,-123.17469,42.0,149400.0,"[WSSJI] J+K pod, southbound (Dori Dace and Tomoko Shimotomai)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,14:50:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:00:00,48.50804,-123.15437,42.0,149395.0,"[WSSJI] J+K pod, northbound, calls and clicks (Michelline and Meg)",9,8,2022,Sep,Sep-8,2022-9-8,15:00:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:00:00,48.50804,-123.15437,42.0,149395.0,"[WSSJI] J+K pod, northbound, calls and clicks (Michelline and Meg)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,15:00:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:15:00,48.49352,-123.13709,42.0,149401.0,"[WSSJI] J+K pod, southbound, including J26 and J38, in 2 long lines, possibly resting (Michelline Halliday)",9,8,2022,Sep,Sep-8,2022-9-8,15:15:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:15:00,48.49352,-123.13709,42.0,149401.0,"[WSSJI] J+K pod, southbound, including J26 and J38, in 2 long lines, possibly resting (Michelline Halliday)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,15:15:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:53:00,48.47981,-123.10379,42.0,149402.0,"[WSSJI] J+K pod, southbound, all of Js in one group followed by all of Ks, including K20 and K45 (Monika Wieland)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,15:53:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:53:00,48.47908,-123.09371,42.0,149367.0,"[WSSJI] J+K pod, southbound, J pod in 1st group, then K pod with K20 and K45 (Monika Wieland Shields).",9,8,2022,Sep,Sep-8,2022-9-8,15:53:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 15:53:00,48.47981,-123.10379,42.0,149402.0,"[WSSJI] J+K pod, southbound, all of Js in one group followed by all of Ks, including K20 and K45 (Monika Wieland)",9,8,2022,Sep,Sep-8,2022-9-8,15:53:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 16:30:00,48.45335,-123.03787,42.0,149403.0,"[WSSJI] J+K pod, milling (Fred Horn)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,16:30:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 16:30:00,48.45335,-123.03787,42.0,149403.0,"[WSSJI] J+K pod, milling (Fred Horn)",9,8,2022,Sep,Sep-8,2022-9-8,16:30:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 16:30:00,48.45609,-123.04273,42.0,149366.0,"[WSSJI] J+K pod, milling (Fred Horn)",9,8,2022,Sep,Sep-8,2022-9-8,16:30:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 17:05:00,48.46679,-123.07672,6.0,149365.0,"[WSSJ] J+K pod, southbound, large males (Fred Horn)",9,8,2022,Sep,Sep-8,2022-9-8,17:05:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-08 17:38:00,48.46877,-123.06826,42.0,149404.0,"[WSSJI] J+K pod, milling (Alex McIntire)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,17:38:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 17:38:00,48.46877,-123.06826,42.0,149404.0,"[WSSJI] J+K pod, milling (Alex McIntire)",9,8,2022,Sep,Sep-8,2022-9-8,17:38:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 20:30:00,48.4698,-123.08113,42.0,149405.0,"[WSSJI] J+K pod, milling (Monika)",9,8,2022,Sep,Sep-8,2022-9-8,20:30:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 20:30:00,48.4698,-123.08113,42.0,149405.0,"[WSSJI] J+K pod, milling (Monika)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,20:30:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-08 21:44:00,48.45221,-123.03427,42.0,149406.0,"[WSSJI] J+K pod, eastbound (Teddy McCullough)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,21:44:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Southern Resident Killer Whale,2022-09-08 21:44:00,48.45221,-123.03427,42.0,149406.0,"[WSSJI] J+K pod, eastbound (Teddy McCullough)",9,8,2022,Sep,Sep-8,2022-9-8,21:44:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Southern Resident Killer Whale,2022-09-08 22:45:00,48.44225,-123.00492,42.0,149407.0,"[WSSJI] J+K pod, northwestbound (Tomoko Shimotomai and Sara Baldwin)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,22:45:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Killer Whale,2022-09-08 22:45:00,48.44225,-123.00492,42.0,149407.0,"[WSSJI] J+K pod, northwestbound (Tomoko Shimotomai and Sara Baldwin)",9,8,2022,Sep,Sep-8,2022-9-8,22:45:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Killer Whale,2022-09-08 23:40:00,48.49983,-123.14242,42.0,149408.0,"[WSSSJI] J+K pod, northwestbound (Michelline, Tomoko, and Carol)<br><br>Submitted by a Trusted Observer",9,8,2022,Sep,Sep-8,2022-9-8,23:40:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Killer Whale,2022-09-08 23:40:00,48.49983,-123.14242,42.0,149408.0,"[WSSSJI] J+K pod, northwestbound (Michelline, Tomoko, and Carol)",9,8,2022,Sep,Sep-8,2022-9-8,23:40:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Killer Whale,2022-09-09 00:00:00,48.51212,-123.16559,42.0,149409.0,"[WSSJI] J+K pod, milling (Elyse Biscottini)<br><br>Submitted by a Trusted Observer",9,9,2022,Sep,Sep-9,2022-9-9,00:00:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-09 00:00:00,48.51212,-123.16559,42.0,149409.0,"[WSSJI] J+K pod, milling (Elyse Biscottini)",9,9,2022,Sep,Sep-9,2022-9-9,00:00:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-09 00:45:00,48.50689,-123.14868,42.0,149410.0,"[WSSJI] J+K pod, southbound (Matt, Elyse, Phyllis, Carol)<br><br>Submitted by a Trusted Observer",9,9,2022,Sep,Sep-9,2022-9-9,00:45:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-09 00:45:00,48.50689,-123.14868,42.0,149410.0,"[WSSJI] J+K pod, southbound (Matt, Elyse, Phyllis, Carol)",9,9,2022,Sep,Sep-9,2022-9-9,00:45:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Killer Whale,2022-09-09 01:55:00,48.47472,-123.09473,42.0,149411.0,"[WSSJI] J+K pod, milling, trailers including 2 large males (Michelline Halliday)<br><br>Submitted by a Trusted Observer",9,9,2022,Sep,Sep-9,2022-9-9,01:55:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-09 01:55:00,48.47472,-123.09473,42.0,149411.0,"[WSSJI] J+K pod, milling, trailers including 2 large males (Michelline Halliday)",9,9,2022,Sep,Sep-9,2022-9-9,01:55:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Killer Whale,2022-09-11 21:00:00,48.37055,-123.39106,25.0,149599.0,"[WSSJI] J pod, eastbound (OBI)<br><br>Submitted by a Trusted Observer",9,11,2022,Sep,Sep-11,2022-9-11,21:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Southern Resident Killer Whale,2022-09-11 21:00:00,48.37055,-123.39106,25.0,149599.0,"[WSSJI] J pod, eastbound (OBI)",9,11,2022,Sep,Sep-11,2022-9-11,21:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Southern Resident Killer Whale,2022-09-12 00:13:00,48.45213,-123.0395,25.0,149600.0,"[WSSJI] J pod, milling, spread wide along west side to Hannah Heights (OBI)<br><br>Submitted by a Trusted Observer",9,12,2022,Sep,Sep-12,2022-9-12,00:13:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
