SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1976-01-28,11:25:00,1,28.0,1976,orcas,nan,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1976-02-01,,2,1.0,1976,kl,nan,48.3159,-123.6279,TWM-SA-Rel,0,0,0,,1,0,1,K,1,0,1,L,0.0,1.0,KL
1976-02-24,14:25:00,2,24.0,1976,orcas,nan,48.4079,-123.39,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-02-25,09:00:00,2,25.0,1976,orcas,srs,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1976-03-10,13:00:00,3,10.0,1976,orcas,srs,48.4079,-123.39,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-03-10,16:50:00,3,10.0,1976,orcas,srs,48.4089,-123.294,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-03-13,13:30:00,3,13.0,1976,orcas,nan,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1976-03-14,14:00:00,3,14.0,1976,orcas,nan,49.3357,-122.9075,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
1976-03-15,06:00:00,3,15.0,1976,orcas,nan,48.4079,-123.39,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-03-15,14:10:00,3,15.0,1976,orcas,nan,48.412,-123.4553,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-03-20,,3,20.0,1976,orcas,nan,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1976-03-24,12:30:00,3,24.0,1976,k,nan,48.7958,-123.3604,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,0.0,1.0,K
1976-03-24,,3,24.0,1976,orcas,nan,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1976-03-30,18:00:00,3,30.0,1976,orcas,nan,48.4079,-123.39,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-03-31,09:00:00,3,31.0,1976,orcas,nan,49.0572,-122.9184,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-04-01,10:00:00,4,1.0,1976,orcas,srs,48.3159,-123.6279,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-04-05,11:30:00,4,5.0,1976,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-04-05,13:30:00,4,5.0,1976,orcas,nan,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1976-04-05,14:45:00,4,5.0,1976,orcas,srs,48.3526,-123.8284,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-04-07,18:30:00,4,7.0,1976,orcas,srs,48.6617,-123.014,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1976-04-08,08:15:00,4,8.0,1976,kl,nan,48.1918,-123.0961,TWM-SA-Rel,0,0,0,,1,0,1,K,1,0,1,L,1.0,0.0,KL
1976-04-08,10:05:00,4,8.0,1976,kl,nan,48.1916,-123.231,TWM-SA-Rel,0,0,0,,1,0,1,K,1,0,1,L,0.0,0.0,KL
1976-04-08,11:50:00,4,8.0,1976,kl,nan,48.1443,-123.4307,TWM-SA-Rel,0,0,0,,1,0,1,K,1,0,1,L,0.0,0.0,KL
1976-04-08,12:25:00,4,8.0,1976,orcas,srs?,48.1084,-122.9311,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
