SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
2021-01-06,14:16:00,1,6.0,2021,jk,nan,48.3658,-123.4738,BCCSN,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-01-06,11:30:00,1,6.0,2021,jk,nan,48.4,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-01-06,19:26:00,1,6.0,2021,nan,jk,48.515696,-123.153096,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-01-07,20:00:00,1,7.0,2021,jk,nan,48.5,-123.17,TWM-SA-Pub,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-01-13,14:30:00,1,13.0,2021,l,nan,47.81,-122.42,TWM-SA-Pub,0,0,0,,0,0,0,,1,0,1,L,1.0,0.0,L
2021-01-20,14:00:00,1,20.0,2021,j,nan,48.5,-123.17,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-01-20,15:10:00,1,20.0,2021,j,nan,48.5,-123.17,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-01-20,12:57:00,1,20.0,2021,nan,j,48.515696,-123.153096,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-01-20,02:08:00,1,20.0,2021,nan,j,48.515696,-123.153096,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-01-31,11:10:00,1,31.0,2021,nan,j,48.4073,-123.2803,BCCSN,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-02-04,12:00:00,2,4.0,2021,j,nan,48.74,-123.08,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-02-07,14:30:00,2,7.0,2021,jk,nan,48.62,-123.14,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-02-07,14:28:00,2,7.0,2021,nan,jk,48.7848007,-123.0433354,BCCSN,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-07,14:18:00,2,7.0,2021,nan,jk,48.7842963,-123.0427085,BCCSN,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-07,14:38:00,2,7.0,2021,nan,jk,48.7607,-123.0057,BCCSN,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-07,15:10:00,2,7.0,2021,nan,jk,48.7806,-123.0428,BCCSN,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-07,14:27:00,2,7.0,2021,nan,jk,48.7739,-123.0366,BCCSN,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-17,08:19:00,2,17.0,2021,nan,jkl,48.56,-123.21,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,1,1,L,0.0,1.0,JKL
2021-02-17,12:45:00,2,17.0,2021,jkl,nan,48.71,-123.26,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2021-02-17,10:14:00,2,17.0,2021,jkl,nan,48.65,-123.24,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2021-02-20,08:52:00,2,20.0,2021,l,nan,48.36,-123.5,TWM-SA-Rel,0,0,0,,0,0,0,,1,0,1,L,0.0,1.0,L
2021-02-20,08:52:00,2,20.0,2021,l,nan,48.36,-123.5,TWM-SA-Rel,0,0,0,,0,0,0,,1,0,1,L,0.0,1.0,L
2021-02-20,12:30:00,2,20.0,2021,jk,nan,48.49,-122.97,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-02-20,11:18:00,2,20.0,2021,nan,jk,48.49,-122.97,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-20,09:50:00,2,20.0,2021,jk,nan,48.49,-122.97,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-02-20,12:19:00,2,20.0,2021,jk,nan,48.44,-122.93,TWM-SA-Pub,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2021-02-20,09:17:00,2,20.0,2021,nan,jk,48.58,-123.03,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2021-02-23,08:40:00,2,23.0,2021,nan,l,48.8999,-123.2817,BCCSN,0,0,0,,0,0,0,,0,1,1,L,0.0,1.0,L
2021-03-03,16:04:00,3,3.0,2021,nan,j,49.1064,-123.4441,BCCSN,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-06,18:25:00,3,6.0,2021,j,nan,48.5,-123.17,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-06,14:11:00,3,6.0,2021,j,nan,48.5,-123.17,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-06,17:50:00,3,6.0,2021,j,nan,48.5,-123.17,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-06,13:40:00,3,6.0,2021,j,nan,48.5,-123.17,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-08,08:11:00,3,8.0,2021,j,nan,48.7872,-123.0422,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-08,16:00:00,3,8.0,2021,j,nan,48.88,-123.29,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-08,20:30:00,3,8.0,2021,j,nan,48.8,-123.11,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-08,15:30:00,3,8.0,2021,j,nan,48.84,-123.35,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,14:55:00,3,9.0,2021,j,nan,48.5,-123.17,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,13:45:00,3,9.0,2021,nan,j,48.5,-123.17,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,17:00:00,3,9.0,2021,j,nan,48.58,-123.03,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,16:00:00,3,9.0,2021,j,nan,48.58,-123.03,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,15:40:00,3,9.0,2021,j,nan,48.58,-123.03,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,14:30:00,3,9.0,2021,j,nan,48.66,-123.01,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,14:15:00,3,9.0,2021,j,nan,48.56,-123.29,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-09,14:40:00,3,9.0,2021,j,nan,48.62,-123.36,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-10,12:50:00,3,10.0,2021,nan,j,48.4,-123.39,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-10,12:55:00,3,10.0,2021,nan,j,48.4,-123.39,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-10,12:15:00,3,10.0,2021,nan,j,48.44,-123.28,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-12,14:30:00,3,12.0,2021,j,nan,48.65,-123.24,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-12,18:00:00,3,12.0,2021,j,nan,48.84,-123.35,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-12,13:25:00,3,12.0,2021,j,nan,48.53,-122.95,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-12,09:08:00,3,12.0,2021,j,nan,48.31,-123.56,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-16,14:00:00,3,16.0,2021,j,nan,48.8,-122.83,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2021-03-22,18:00:00,3,22.0,2021,j,nan,48.5,-123.17,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
