SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1979-01-05,16:15:00,1,5.0,1979,orcas,j,48.5602,-123.2168,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1979-01-05,16:15:00,1,5.0,1979,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1979-01-07,09:45:00,1,7.0,1979,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1979-01-07,09:45:00,1,7.0,1979,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1979-01-07,10:30:00,1,7.0,1979,j,nan,48.6266,-123.1794,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1979-01-07,11:22:00,1,7.0,1979,j,nan,48.6266,-123.1794,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1979-01-30,13:00:00,1,30.0,1979,orcas,nan,48.5834,-122.7582,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1979-01-30,16:30:00,1,30.0,1979,orcas,nan,47.1808,-122.6152,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-03,16:45:00,2,3.0,1979,orcas,nan,48.1084,-122.9311,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-04,14:30:00,2,4.0,1979,orcas,nan,47.8102,-122.4274,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-05,10:10:00,2,5.0,1979,orcas,nan,47.8571,-122.64,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-06,09:30:00,2,6.0,1979,orcas,nan,47.9624,-122.292,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-09,09:20:00,2,9.0,1979,orcas,nan,47.1808,-122.6152,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-09,14:10:00,2,9.0,1979,orcas,nan,47.1678,-122.7329,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-10,09:25:00,2,10.0,1979,orcas,nan,47.3387,-122.4451,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-10,12:00:00,2,10.0,1979,orcas,nan,47.3387,-122.4451,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-10,12:30:00,2,10.0,1979,orcas,nan,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-11,11:00:00,2,11.0,1979,orcas,nan,47.329,-122.6772,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-11,12:15:00,2,11.0,1979,orcas,nan,47.329,-122.6772,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-12,10:25:00,2,12.0,1979,orcas,nan,47.1808,-122.6152,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-12,12:00:00,2,12.0,1979,orcas,nan,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-13,15:20:00,2,13.0,1979,orcas,nan,47.7271,-122.7455,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-13,15:30:00,2,13.0,1979,orcas,nan,47.6049,-122.9466,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-14,11:15:00,2,14.0,1979,orcas,nan,47.7271,-122.7455,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-14,12:00:00,2,14.0,1979,orcas,nan,47.8571,-122.64,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1979-02-14,15:45:00,2,14.0,1979,orcas,nan,47.9003,-122.4618,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
