SightDate,Time1,Time2,Month,Day,Year,pod,likelypod,Direction,FishArea,Quadrant,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,pod_tag
2019-01-03,23:00:00,23:00:00,1,3.0,2019,j,nan,,7,181,48.5,123.17,TWM-HYD-Rel,1,0,1,J,0,0,0,,0,0,0,,J
2019-01-10,10:52:00,10:52:00,1,10.0,2019,srs,nan,SW,19C,296,48.2686,-123.4383,BCCSN,0,0,0,,0,0,0,,0,0,0,,
2019-01-10,09:35:00,09:35:00,1,10.0,2019,l,k,S,10,414,47.5,122.4,TWM-SA-Pub,0,0,0,,0,1,1,K,1,0,1,L,KL
2019-01-10,11:43:00,11:43:00,1,10.0,2019,k,nan,,11,419,47.35,122.34,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-10,11:17:00,11:17:00,1,10.0,2019,k,nan,,11,419,47.35,122.34,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-10,12:55:00,12:55:00,1,10.0,2019,l,nan,N,11,419,47.35,122.34,TWM-SA-Pub,0,0,0,,0,0,0,,1,0,1,L,L
2019-01-10,11:54:00,11:54:00,1,10.0,2019,k,nan,,11,419,47.35,122.34,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-10,15:28:00,15:28:00,1,10.0,2019,k,nan,East,11,420,47.33,122.44,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-10,16:45:00,16:45:00,1,10.0,2019,k,nan,West,11,420,47.33,122.44,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-10,13:57:00,13:57:00,1,10.0,2019,k,nan,SE,11,421,47.28,122.43,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-10,13:53:00,13:53:00,1,10.0,2019,k,nan,,11,422,47.29,122.53,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2019-01-11,09:30:00,09:30:00,1,11.0,2019,j,nan,,7,181,48.5,123.17,TWM-HYD-Rel,1,0,1,J,0,0,0,,0,0,0,,J
