SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1981-01-02,16:00:00,1,2.0,1981,orcas,srs,48.0557,-122.634,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-01-04,10:45:00,1,4.0,1981,orcas,nan,47.7275,-122.4431,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-01-06,20:30:00,1,6.0,1981,orcas,nan,48.5602,-123.2168,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-01-07,08:30:00,1,7.0,1981,orcas,srs,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1981-01-07,12:45:00,1,7.0,1981,orcas,nan,47.6399,-122.4409,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-01-07,13:45:00,1,7.0,1981,orcas,srs,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1981-01-07,15:00:00,1,7.0,1981,orcas,srs,47.9624,-122.292,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-01-07,16:00:00,1,7.0,1981,orcas,srs,47.8987,-122.363,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-01-09,16:05:00,1,9.0,1981,orcas,srs,47.8102,-122.4274,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-01-16,10:32:00,1,16.0,1981,orcas,srs,48.5602,-123.2168,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-01-16,11:50:00,1,16.0,1981,j?,srs,48.5098,-123.2562,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-01-16,12:12:00,1,16.0,1981,orcas,srs,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-02-01,12:20:00,2,1.0,1981,orcas,srs,47.2512,-122.5779,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-02-02,15:45:00,2,2.0,1981,orcas,nan,48.6288,-123.1411,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-02-25,06:45:00,2,25.0,1981,orcas,nan,48.5372,-122.8374,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-02-25,09:15:00,2,25.0,1981,orcas,nan,48.5324,-122.7422,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-02-25,09:45:00,2,25.0,1981,orcas,nan,48.6044,-122.9721,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-03-09,,3,9.0,1981,orcas,nan,48.6266,-123.1794,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-03-20,05:15:00,3,20.0,1981,orcas,nan,48.5799,-122.8595,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-03-20,16:55:00,3,20.0,1981,orcas,nan,47.9003,-122.4618,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-03-22,12:00:00,3,22.0,1981,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-03-30,15:00:00,3,30.0,1981,orcas,nan,48.6408,-123.0779,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-04-09,14:00:00,4,9.0,1981,orcas,nan,48.5372,-122.8374,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-04-11,11:07:00,4,11.0,1981,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-11,12:00:00,4,11.0,1981,orcas,j,48.5602,-123.2168,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-11,12:00:00,4,11.0,1981,orcas,j,48.5065,-123.1786,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-14,17:45:00,4,14.0,1981,orcas,srs,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-04-17,08:30:00,4,17.0,1981,kl19,nan,48.5602,-123.2168,TWM-HYD-Rel,0,0,0,,1,0,1,K,1,0,1,L,0.0,1.0,KL
1981-04-17,12:30:00,4,17.0,1981,j,nan,48.6288,-123.1411,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-17,17:25:00,4,17.0,1981,kl19,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,1,0,1,K,1,0,1,L,0.0,1.0,KL
1981-04-17,17:55:00,4,17.0,1981,kl19,nan,48.6266,-123.1794,TWM-SA-Rel,0,0,0,,1,0,1,K,1,0,1,L,0.0,1.0,KL
1981-04-17,18:00:00,4,17.0,1981,orcas,kl19,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,1,1,K,0,1,1,L,0.0,1.0,KL
1981-04-17,19:00:00,4,17.0,1981,orcas,kl19,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,1,1,K,0,1,1,L,0.0,1.0,KL
1981-04-20,09:00:00,4,20.0,1981,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-20,09:05:00,4,20.0,1981,orcas,j,48.6266,-123.1794,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-20,10:35:00,4,20.0,1981,j,nan,48.4629,-123.1092,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1981-04-20,15:00:00,4,20.0,1981,orcas,srs,48.6714,-122.6801,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-04-20,19:00:00,4,20.0,1981,orcas,nan,48.6474,-122.8778,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-04-21,05:30:00,4,21.0,1981,k,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,0.0,1.0,K
1981-04-22,11:00:00,4,22.0,1981,orcas,nan,48.7676,-122.6907,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1981-04-22,18:00:00,4,22.0,1981,orcas,nan,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-04-22,18:30:00,4,22.0,1981,orcas,nan,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1981-04-22,19:03:00,4,22.0,1981,orcas,nan,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
