SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1998-01-04,14:30:00,1,4.0,1998,orcas,nan,47.5483,-122.4917,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-01-04,16:00:00,1,4.0,1998,orcas,nan,47.5093,-122.4054,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-01-09,18:00:00,1,9.0,1998,orcas,nan,48.6562,-123.243,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-17,08:05:00,1,17.0,1998,orcas,nan,47.8102,-122.4274,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-01-17,14:45:00,1,17.0,1998,orcas,nan,47.5483,-122.4917,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-01-17,14:50:00,1,17.0,1998,orcas,nan,48.4079,-123.39,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-17,16:30:00,1,17.0,1998,orcas,nan,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-01-22,16:45:00,1,22.0,1998,orcas,nan,47.3567,-122.3476,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-01-25,02:00:00,1,25.0,1998,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-25,10:00:00,1,25.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-25,10:10:00,1,25.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-25,10:15:00,1,25.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-25,14:00:00,1,25.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-01-31,11:00:00,1,31.0,1998,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-02-02,08:15:00,2,2.0,1998,j,nan,48.6044,-122.9721,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1998-02-02,08:30:00,2,2.0,1998,j,nan,48.6044,-122.9721,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1998-02-02,09:15:00,2,2.0,1998,j,nan,48.5871,-123.0382,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1998-02-02,09:15:00,2,2.0,1998,j,nan,48.7254,-123.0196,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1998-02-02,14:00:00,2,2.0,1998,orcas,nan,48.4412,-122.9393,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-02-05,13:50:00,2,5.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-02-07,07:30:00,2,7.0,1998,j,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1998-02-07,08:00:00,2,7.0,1998,j,nan,47.5533,-122.4188,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1998-02-07,11:00:00,2,7.0,1998,j,nan,47.6399,-122.4409,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1998-02-07,14:00:00,2,7.0,1998,orcas,nan,47.5995,-122.4367,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-02-07,14:45:00,2,7.0,1998,orcas,nan,47.8102,-122.4274,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-02-14,12:00:00,2,14.0,1998,orcas,nan,48.0557,-122.634,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-02-16,09:30:00,2,16.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-02-26,11:06:00,2,26.0,1998,orcas,nan,48.6266,-123.1794,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-02-26,15:50:00,2,26.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-03-02,08:25:00,3,2.0,1998,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1998-03-14,13:35:00,3,14.0,1998,j,nan,48.3155,-123.5625,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1998-03-14,18:30:00,3,14.0,1998,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-03-15,15:30:00,3,15.0,1998,orcas,nan,47.5925,-122.3481,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1998-03-15,18:30:00,3,15.0,1998,j,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1998-03-29,09:30:00,3,29.0,1998,orcas,nan,48.4412,-122.9393,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1998-03-31,11:00:00,3,31.0,1998,j,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
