SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
2007-01-12,,1,12.0,2007,orcas,nan,48.1203,-122.7177,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-01-12,,1,12.0,2007,orcas, ,48.1106,-122.7512,BCCSN,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-01-16,13:00:00,1,16.0,2007,jkl, ,48.4586,-123.1976,BCCSN,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2007-01-16,,1,16.0,2007,srs, ,48.4528,-123.2504,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2007-01-17,18:15:00,1,17.0,2007,orcas, ,48.3047,-123.0975,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2007-01-22,08:45:00,1,22.0,2007,orcas,nan,47.7696,-122.4189,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-01-24,,1,24.0,2007,k, ,37.6151,-122.9181,BCCSN,0,0,0,,1,0,1,K,0,0,0,,0.0,0.0,K
2007-02-08,11:00:00,2,8.0,2007,j,nan,48.7958,-123.3604,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-08,11:00:00,2,8.0,2007,j, ,48.7793,-123.3255,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-08,12:53:00,2,8.0,2007,j,nan,48.8488,-123.3539,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-08,12:55:00,2,8.0,2007,j, ,48.8237,-123.3219,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-14,09:15:00,2,14.0,2007,orcas,nan,47.1808,-122.6152,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-02-14,11:45:00,2,14.0,2007,orcas,nan,47.2516,-122.6761,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-02-14,11:45:00,2,14.0,2007,orcas, ,47.2723,-122.6886,BCCSN,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-02-15,16:00:00,2,15.0,2007,j,nan,48.8488,-123.3539,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-15,16:00:00,2,15.0,2007,j, ,48.8471,-123.3536,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-25,09:30:00,2,25.0,2007,j+,nan,48.5386,-122.9544,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-25,09:30:00,2,25.0,2007,j, ,48.5116,-122.9961,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-02-28,12:27:00,2,28.0,2007,j,nan,48.7958,-123.3604,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-11,13:00:00,3,11.0,2007,orcas,nan,48.4125,-123.2314,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2007-03-11,13:00:00,3,11.0,2007,orcas, ,48.4142,-123.2333,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2007-03-11,15:18:00,3,11.0,2007,j,nan,48.3627,-123.3651,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-11,16:57:00,3,11.0,2007,j,nan,48.3185,-123.4314,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-11,,3,11.0,2007,j,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-11,,3,11.0,2007,j, ,48.3672,-123.3827,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-16,16:40:00,3,16.0,2007,orcas,nan,47.4637,-122.4933,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-16,16:40:00,3,16.0,2007,orcas, ,47.4254,-122.5171,BCCSN,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-16,,3,16.0,2007,orcas,nan,47.6399,-122.4409,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-16,,3,16.0,2007,orcas, ,47.6616,-122.4589,BCCSN,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-18,10:00:00,3,18.0,2007,l, ,39.3893,-123.9485,BCCSN,0,0,0,,0,0,0,,1,0,1,L,0.0,0.0,L
2007-03-18,11:30:00,3,18.0,2007,orcas,nan,47.4177,-122.3619,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-18,11:30:00,3,18.0,2007,orcas, ,47.3998,-122.3659,BCCSN,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-18,15:00:00,3,18.0,2007,orcas,nan,47.6849,-122.4389,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2007-03-20,10:00:00,3,20.0,2007,orcas, ,48.4212,-123.2236,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2007-03-24,13:00:00,3,24.0,2007,kl, ,36.7833,-121.834,BCCSN,0,0,0,,1,0,1,K,1,0,1,L,0.0,0.0,KL
2007-03-24,,3,24.0,2007,j,nan,48.4629,-123.1092,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-24,,3,24.0,2007,j, ,48.48,-123.0721,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-25,11:53:00,3,25.0,2007,j, ,48.7778,-123.3224,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-25,11:53:00,3,25.0,2007,j,nan,48.7439,-123.3076,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-25,13:40:00,3,25.0,2007,j,nan,48.6266,-123.1794,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-25,13:40:00,3,25.0,2007,j, ,54.0198,-130.6963,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2007-03-25,14:10:00,3,25.0,2007,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2007-03-25,14:10:00,3,25.0,2007,j, ,48.5039,-123.1622,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
