SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1975-08-01,,8,1.0,1975,orcas, ,48.4167,-124.1667,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
1975-08-10,,8,10.0,1975,orcas, ,48.3167,-123.6667,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1975-08-19,,8,19.0,1975,orcas, ,48.4,-124.25,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
1975-08-20,,8,20.0,1975,orcas, ,48.3333,-123.9833,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
1975-08-22,,8,22.0,1975,orcas, ,48.3333,-124.0,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
1975-09-12,,9,12.0,1975,orcas, ,49.0667,-123.3,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1975-09-13,,9,13.0,1975,orcas, ,49.05,-123.2667,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1975-09-19,,9,19.0,1975,orcas, ,49.0833,-123.25,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1975-09-25,,9,25.0,1975,orcas, ,49.0667,-123.3,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1975-09-29,,9,29.0,1975,orcas, ,48.2333,-123.3833,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1975-10-06,,10,6.0,1975,orcas, ,48.5833,-123.2333,BCCSN,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
