SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
2011-01-03,12:50:00,1,3.0,2011,j,jk,48.3567,-123.7289,TWM-SA-Rel,1,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,12:50:00,1,3.0,2011,srs,nan,48.3567,-123.7289,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2011-01-03,13:00:00,1,3.0,2011,jkl, ,48.4012,-123.3859,BCCSN,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-03,13:54:00,1,3.0,2011,jk,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,13:54:00,1,3.0,2011,jk,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,14:00:00,1,3.0,2011,jk,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,15:55:00,1,3.0,2011,jkl87,jk,48.444,-123.2074,TWM-SA-Rel,1,1,1,J,1,1,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-03,16:00:00,1,3.0,2011,jkl87,jk,48.4125,-123.2314,TWM-SA-Rel,1,1,1,J,1,1,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-03,16:25:00,1,3.0,2011,orcas,jk,48.5065,-123.1786,TWM-HYD-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,16:47:00,1,3.0,2011,jkl87,jk,48.5098,-123.2562,TWM-SA-Rel,1,1,1,J,1,1,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-03,17:15:00,1,3.0,2011,srs,jk,48.4635,-123.1952,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,17:40:00,1,3.0,2011,orcas,jk,48.5602,-123.2168,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,18:20:00,1,3.0,2011,srs,jk,48.5602,-123.2168,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-03,18:24:00,1,3.0,2011,srs,jk,48.5065,-123.1786,TWM-HYD-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,11:42:00,1,7.0,2011,srs,jk,48.5602,-123.2168,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,11:43:00,1,7.0,2011,srs,nan,48.5602,-123.2168,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2011-01-07,12:00:00,1,7.0,2011,jk,nan,48.5606,-123.2902,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,12:02:00,1,7.0,2011,jk,nan,48.5602,-123.2168,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,12:12:00,1,7.0,2011,orcas,jk,48.5065,-123.1786,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,12:21:00,1,7.0,2011,jpkpl87,jk,48.5098,-123.2562,TWM-SA-Rel,1,1,1,J,1,1,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-07,12:22:00,1,7.0,2011,jkl87,jk,48.5665,-123.1953,TWM-SA-Rel,1,1,1,J,1,1,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-07,12:27:00,1,7.0,2011,srs,jk,48.5602,-123.2168,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,12:30:00,1,7.0,2011,orcas,jk,48.5602,-123.2168,TWM-HYD-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,13:00:00,1,7.0,2011,jk,nan,48.5606,-123.2902,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,13:07:00,1,7.0,2011,orcas,jk,48.5602,-123.2168,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,14:18:00,1,7.0,2011,srs,jk,48.4128,-123.1631,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,14:20:00,1,7.0,2011,jkl87,jk,48.4466,-123.1886,TWM-SA-Rel,1,1,1,J,1,1,1,K,1,0,1,L,0.0,1.0,JKL
2011-01-07,14:30:00,1,7.0,2011,orcas,jk,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-07,14:30:00,1,7.0,2011,orcas,jk,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-08,11:00:00,1,8.0,2011,orcas,srs?,48.8488,-123.3539,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2011-01-09,16:27:00,1,9.0,2011,srs,jk,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-09,16:27:00,1,9.0,2011,orcas,jk,48.5065,-123.1786,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-09,16:58:00,1,9.0,2011,orcas,jk,48.5602,-123.2168,TWM-HYD-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-09,16:58:00,1,9.0,2011,jk,nan,48.5602,-123.2168,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-09,17:00:00,1,9.0,2011,srs,jk,48.5602,-123.2168,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-15,10:30:00,1,15.0,2011,orcas,l12s?,47.5093,-122.4054,TWM-SA-Rel,0,0,0,,0,0,0,,0,1,1,L,1.0,0.0,L
2011-01-15,11:10:00,1,15.0,2011,orcas,l12s?,47.5533,-122.4188,TWM-SA-Pub,0,0,0,,0,0,0,,0,1,1,L,1.0,0.0,L
2011-01-15,11:25:00,1,15.0,2011,orcas,l12s?,47.5995,-122.4367,TWM-SA-Rel,0,0,0,,0,0,0,,0,1,1,L,1.0,0.0,L
2011-01-15,13:45:00,1,15.0,2011,orcas,l12s?,47.5533,-122.4188,TWM-SA-Pub,0,0,0,,0,0,0,,0,1,1,L,1.0,0.0,L
2011-01-16,15:15:00,1,16.0,2011,orcas,ts,47.2512,-122.5779,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2011-01-17,02:10:00,1,17.0,2011,jk,nan,48.5065,-123.1786,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-17,02:10:00,1,17.0,2011,jk,nan,48.5065,-123.1786,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-17,02:21:00,1,17.0,2011,srs,jk,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
2011-01-17,03:00:00,1,17.0,2011,jk,nan,48.5065,-123.1786,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,1.0,JK
2011-01-17,10:00:00,1,17.0,2011,orcas,nan,0,0,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
2011-01-18,,1,18.0,2011,orcas,jpkp,48.9687,-123.226,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,0.0,1.0,JK
