SightDate,Time1,Time2,Month,Day,Year,pod,likelypod,Direction,FishArea,Quadrant,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,pod_tag
2014-01-01,09:20:00,920,1,1.0,2014,srs,jk,,9,397,47.9003,-122.4618,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,10:00:00,1000,1,1.0,2014,orcas,jk,,9,394,47.9811,-122.5625,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,13:09:00,1309,1,1.0,2014,orcas,jk,N,9,390,48.0557,-122.634,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,14:17:00,1417,1,1.0,2014,orcas,jk,,9,387,48.1203,-122.7177,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,14:30:00,1430,1,1.0,2014,orcas,jk,N,9,391,48.0449,-122.7495,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,15:06:00,1506,1,1.0,2014,orcas,ts,,13,423,47.2512,-122.5779,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2014-01-01,15:15:00,1515,1,1.0,2014,orcas,jk,,9,388,48.1374,-122.6386,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,15:15:00,1515,1,1.0,2014,orcas,jk,,9,388,48.1288,-122.6899,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,16:00:00,1600,1,1.0,2014,orcas,jk,,9,387,48.1203,-122.7177,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,16:16:00,1616,1,1.0,2014,orcas,jk,N,9,387,48.1203,-122.7177,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,16:30:00,1630,1,1.0,2014,orcas,jk,,9,365,48.1692,-122.7198,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,17:08:00,1708,1,1.0,2014,orcas,jk,,9,365,48.1692,-122.7198,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,18:41:00,1841,1,1.0,2014,srs,jk,,7,181,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,19:36:00,1936,1,1.0,2014,orcas,jk,,7,181,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,20:25:00,2025,1,1.0,2014,jk,nan,,7,181,48.5065,-123.1786,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,JK
2014-01-01,20:50:00,2050,1,1.0,2014,orcas,jk,,7,181,48.5065,-123.1786,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,20:51:00,2051,1,1.0,2014,srs,jk,,7,176,48.5602,-123.2168,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,21:46:00,2146,1,1.0,2014,orcas,jk,,7,181,48.5065,-123.1786,TWM-HYD-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,,,1,1.0,2014,orcas,jk,,10,409,47.5925,-122.3481,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,,,1,1.0,2014,orcas,jk,,9,388,48.1374,-122.6386,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,,,1,1.0,2014,orcas,jk,,9,391,48.0449,-122.7495,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-01,,,1,1.0,2014,jk,nan,,9,389,48.0971,-122.6379,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,JK
2014-01-01,,,1,1.0,2014,orcas,jk,N,9,395,47.9391,-122.5492,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,JK
2014-01-05,10:35:00,1035,1,5.0,2014,orcas,k,S,10,410,47.5995,-122.4367,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,10:42:00,1042,1,5.0,2014,orcas,k,,10,410,47.5995,-122.4367,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,11:30:00,1130,1,5.0,2014,orcas,k,,11,414,47.5093,-122.4054,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,11:58:00,1158,1,5.0,2014,orcas,k,S,11,414,47.5093,-122.4054,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,12:20:00,1220,1,5.0,2014,orcas,k,S,10,414,47.5093,-122.4054,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,12:27:00,1227,1,5.0,2014,orcas,k,,11,415,47.4688,-122.3814,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,13:03:00,1303,1,5.0,2014,orcas,k,S,11,419,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,13:15:00,1315,1,5.0,2014,orcas,k,S,11,416,47.4177,-122.3619,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,13:28:00,1328,1,5.0,2014,orcas,k,S,11,416,47.4177,-122.3619,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,13:33:00,1333,1,5.0,2014,orcas,k,S,11,419,47.3567,-122.3476,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,13:50:00,1350,1,5.0,2014,k,nan,S,11,419,47.3567,-122.3476,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2014-01-05,13:57:00,1357,1,5.0,2014,orcas,k,S,11,419,47.3567,-122.3476,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,14:28:00,1428,1,5.0,2014,orcas,k,,11,420,47.3387,-122.4451,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,14:30:00,1430,1,5.0,2014,orcas,k,,11,419,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,14:46:00,1446,1,5.0,2014,orcas,k,,11,420,47.3387,-122.4451,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,15:05:00,1505,1,5.0,2014,orcas,k,S,11,420,47.3387,-122.4451,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,15:18:00,1518,1,5.0,2014,orcas,k,mill,11,420,47.3387,-122.4451,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,15:30:00,1530,1,5.0,2014,orcas,k,W,11,422,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,15:59:00,1559,1,5.0,2014,orcas,k,,11,420,47.3387,-122.4451,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,16:10:00,1610,1,5.0,2014,orcas,k,,11,422,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,16:23:00,1623,1,5.0,2014,orcas,k,,11,414,47.5093,-122.4054,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,16:28:00,1628,1,5.0,2014,orcas,k,,11,422,47.2995,-122.5334,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,16:34:00,1634,1,5.0,2014,orcas,k,,11,422,47.2995,-122.5334,TWM-SA-Rel,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-05,17:00:00,1700,1,5.0,2014,k,nan,,11,420,47.3387,-122.4451,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2014-01-05,,,1,5.0,2014,k,nan,,11,419,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,1,0,1,K,0,0,0,,K
2014-01-06,08:45:00,845,1,6.0,2014,orcas,k,N,9,392,48.0145,-122.6301,TWM-SA-Pub,0,0,0,,0,1,1,K,0,0,0,,K
2014-01-06,11:30:00,1130,1,6.0,2014,k,nan,N,9,387,48.1203,-122.7177,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2014-01-10,11:00:00,1100,1,10.0,2014,orcas,j,NW,16C,,,,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,J
2014-01-10,,,1,10.0,2014,j,nan,,16C,,,,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,J
2014-01-14,,,1,14.0,2014,j,j,,20C,282,48.3662,-124.2308,TWM-SA-Rel,1,1,1,J,0,0,0,,0,0,0,,J
2014-01-15,09:09:00,909,1,15.0,2014,orcas,ts,NNE,10,411,47.5637,-122.5908,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2014-01-16,05:48:00,548,1,16.0,2014,srs,nan,,7,181,48.5065,-123.1786,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,
2014-01-16,05:48:00,548,1,16.0,2014,srs,nan,,7,176,48.5602,-123.2168,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,
2014-01-16,07:47:00,747,1,16.0,2014,srs,nan,,7,181,48.5065,-123.1786,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,
2014-01-17,14:30:00,1430,1,17.0,2014,j,nan,S,9,388,48.1374,-122.6386,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,J
2014-01-17,16:30:00,1630,1,17.0,2014,j,nan,S,9,392,48.0145,-122.6301,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,J
2014-01-18,08:20:00,820,1,18.0,2014,orcas,j,N,11,418,47.371,-122.5189,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,J
2014-01-18,08:54:00,854,1,18.0,2014,orcas,j,N,11,418,47.371,-122.5189,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,J
2014-01-18,08:56:00,856,1,18.0,2014,orcas,j,,11,417,47.4637,-122.4933,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,J
2014-01-18,10:10:00,1010,1,18.0,2014,orcas,j,N,11,417,47.4637,-122.4933,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,J
2014-01-18,10:31:00,1031,1,18.0,2014,j,nan,N,10,412,47.5483,-122.4917,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,J
2014-01-18,11:29:00,1129,1,18.0,2014,orcas,j,N,10,413,47.5533,-122.4188,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,J
