SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
2020-01-04,10:00:00,1,4.0,2020,k,nan,,,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,,,K
2020-01-08,12:00:00,1,8.0,2020,jp; lp,nan,49.18,123.74,TWM-HYD-Rel,1,0,1,J,0,0,0,,1,0,1,L,0.0,0.0,JL
2020-01-10,13:11:00,1,10.0,2020,j,nan,49.18,123.88,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-19,,1,19.0,2020,j,nan,48.31,123.56,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-20,15:00:00,1,20.0,2020,jp,nan,,,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,,,J
2020-01-20,13:00:00,1,20.0,2020,jp,nan,,,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,,,J
2020-01-21,18:00:00,1,21.0,2020,jp; kp,nan,48.27,123.56,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,0.0,JK
2020-01-21,15:00:00,1,21.0,2020,js; ks,nan,48.14,123.43,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,0.0,JK
2020-01-22,16:53:00,1,22.0,2020,j,nan,48.12,122.71,TWM-HYD-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-22,16:53:00,1,22.0,2020,j,nan,48.12,122.71,TWM-HYD-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-22,14:46:00,1,22.0,2020,j; k,nan,48.01,122.63,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,0.0,JK
2020-01-22,14:45:00,1,22.0,2020,srs,nan,48.0301,-122.6339,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2020-01-22,14:00:00,1,22.0,2020,j; k,nan,48.01,122.63,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,0.0,0.0,JK
2020-01-22,14:00:00,1,22.0,2020,k,nan,48.01,122.63,TWM-HYD-Rel,0,0,0,,1,0,1,K,0,0,0,,0.0,0.0,K
2020-01-22,14:44:00,1,22.0,2020,k,nan,48.01,122.63,TWM-HYD-Rel,0,0,0,,1,0,1,K,0,0,0,,0.0,0.0,K
2020-01-22,13:50:00,1,22.0,2020,j,nan,48.01,122.63,TWM-HYD-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-22,13:50:00,1,22.0,2020,j,nan,48.01,122.63,TWM-HYD-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-22,12:25:00,1,22.0,2020,srs?,nan,47.9145,-122.4907,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2020-01-22,14:00:00,1,22.0,2020,js; ks,nan,,,TWM-HYD-Rel,1,0,1,J,1,0,1,K,0,0,0,,,,JK
2020-01-23,08:15:00,1,23.0,2020,jp,nan,48.06,122.52,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,14:55:00,1,23.0,2020,jp;kp;lp,nan,47.68,122.58,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,10:15:00,1,23.0,2020,jp,nan,47.63,122.44,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,16:15:00,1,23.0,2020,jp; kp; lp,nan,47.63,122.44,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,15:50:00,1,23.0,2020,jp;lp;kp,nan,47.59,122.43,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,15:14:00,1,23.0,2020,jp;kplp,nan,47.54,122.49,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,15:55:00,1,23.0,2020,jp; kp; lp,nan,47.55,122.41,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,15:28:00,1,23.0,2020,jp;kp;lp,nan,47.55,122.41,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,15:01:00,1,23.0,2020,srs,nan,47.517,-122.4203,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2020-01-23,14:57:00,1,23.0,2020,jp;lp.kp,nan,47.5,122.4,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,09:32:00,1,23.0,2020,jp,nan,47.35,122.34,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,13:06:00,1,23.0,2020,j,nan,47.35,122.34,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,10:35:00,1,23.0,2020,jp,nan,47.35,122.34,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,09:47:00,1,23.0,2020,jp,nan,47.35,122.34,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,12:26:00,1,23.0,2020,jp;kp;lp,nan,47.33,122.44,TWM-SA-Pub,1,0,1,J,1,0,1,K,1,0,1,L,0.0,0.0,JKL
2020-01-23,10:26:00,1,23.0,2020,jp,nan,47.33,122.44,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-23,11:45:00,1,23.0,2020,jp,nan,47.33,122.44,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
2020-01-24,12:11:00,1,24.0,2020,lp,nan,48.56,123.21,TWM-HYD-Rel,0,0,0,,0,0,0,,1,0,1,L,0.0,0.0,L
2020-01-24,08:54:00,1,24.0,2020,j,nan,48.06,122.52,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,0.0,J
