SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1989-01-01,15:00:00,1,1.0,1989,orcas,nan,48.2365,-122.7747,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1989-01-02,09:50:00,1,2.0,1989,orcas,j,47.5093,-122.4054,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-02,10:00:00,1,2.0,1989,orcas,j,47.4688,-122.3814,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-02,11:53:00,1,2.0,1989,orcas,j,47.3387,-122.4451,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-02,15:00:00,1,2.0,1989,j,nan,47.2995,-122.5334,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-02,,1,2.0,1989,orcas,j,47.3387,-122.4451,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-03,,1,3.0,1989,orcas,j,47.2995,-122.5334,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-04,09:00:00,1,4.0,1989,orcas,j,47.4688,-122.3814,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-04,10:30:00,1,4.0,1989,orcas,j,47.5093,-122.4054,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-04,11:00:00,1,4.0,1989,orcas,j,47.5093,-122.4054,TWM-SA-Rel,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-04,,1,4.0,1989,orcas,j,47.2995,-122.5334,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1989-01-07,11:30:00,1,7.0,1989,orcas,nan,48.3155,-123.5625,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1989-01-07,15:30:00,1,7.0,1989,orcas,nan,47.5093,-122.4054,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1989-01-14,13:30:00,1,14.0,1989,orcas,nan,48.8488,-123.3539,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1989-01-15,,1,15.0,1989,orcas,nan,48.0557,-122.634,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1989-01-21,10:00:00,1,21.0,1989,j,nan,48.6573,-123.5092,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1989-01-21,,1,21.0,1989,orcas,nan,48.3567,-123.7289,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1989-01-22,09:00:00,1,22.0,1989,orcas,nan,48.4883,-122.699,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1989-01-22,,1,22.0,1989,orcas,nan,48.0145,-122.6301,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1989-01-28,08:00:00,1,28.0,1989,orcas,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
