SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1988-01-01,16:00:00,1,1.0,1988,orcas,srs,48.5324,-122.7422,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1988-01-03,10:45:00,1,3.0,1988,orcas,srs,48.4089,-123.294,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1988-01-04,13:00:00,1,4.0,1988,orcas,srs,,,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,,,
1988-01-04,13:00:00,1,4.0,1988,orcas,srs,47.9811,-122.5625,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1988-01-05,08:45:00,1,5.0,1988,orcas,j,47.3567,-122.3476,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-05,09:15:00,1,5.0,1988,orcas,j,47.3387,-122.4451,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-05,12:30:00,1,5.0,1988,j,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-05,14:15:00,1,5.0,1988,orcas,j,47.3567,-122.3476,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-05,,1,5.0,1988,orcas,j,47.5093,-122.4054,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-06,07:00:00,1,6.0,1988,j,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-06,12:10:00,1,6.0,1988,orcas,j,48.0625,-122.4045,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-07,08:15:00,1,7.0,1988,orcas,j,47.7275,-122.4431,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-07,15:00:00,1,7.0,1988,orcas,j,47.3567,-122.3476,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1988-01-09,11:50:00,1,9.0,1988,orcas,j,47.8987,-122.363,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
