SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1985-01-01,14:00:00,1,1.0,1985,j22s,j,48.5602,-123.2168,TWM-SA-Pub,1,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1985-01-01,16:30:00,1,1.0,1985,j22s,j,48.4125,-123.2314,TWM-SA-Pub,1,1,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1985-01-07,11:15:00,1,7.0,1985,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1985-01-07,11:55:00,1,7.0,1985,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1985-01-23,17:00:00,1,23.0,1985,orcas,nan,47.5533,-122.4188,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1985-01-26,09:15:00,1,26.0,1985,orcas,srs,47.4177,-122.3619,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1985-01-26,09:30:00,1,26.0,1985,orcas,srs,47.5533,-122.4188,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1985-01-26,12:35:00,1,26.0,1985,orcas,srs,47.6849,-122.4389,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1985-01-26,,1,26.0,1985,orcas,srs,47.6399,-122.4409,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1985-01-27,11:30:00,1,27.0,1985,orcas,nan,48.5834,-122.7582,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1985-01-29,15:00:00,1,29.0,1985,orcas,nan,48.2365,-122.7747,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
