SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
2009-01-20,,1,20.0,2009,l, ,49.0792,-123.3238,BCCSN,0,0,0,,0,0,0,,1,0,1,L,0.0,1.0,L
2009-01-23,16:00:00,1,23.0,2009,orcas,nan,48.3185,-123.3651,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2009-01-23,16:00:00,1,23.0,2009,j, ,48.378,-123.2959,BCCSN,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
2009-01-23,,1,23.0,2009,srs,nan,48.4079,-123.39,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2009-01-26,12:45:00,1,26.0,2009,orcas,nan,47.5637,-122.5908,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2009-01-28,09:30:00,1,28.0,2009,orcas,nan,48.4883,-122.699,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2009-02-06,08:15:00,2,6.0,2009,ts?,nan,48.5606,-123.2902,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2009-02-06,11:00:00,2,6.0,2009,jkl,nan,48.3155,-123.5625,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2009-02-06,14:16:00,2,6.0,2009,jkl,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2009-02-06,14:30:00,2,6.0,2009,jkl,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2009-02-06,16:37:00,2,6.0,2009,jkl,nan,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2009-02-07,01:10:00,2,7.0,2009,srs,nan,48.5065,-123.1786,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2009-02-07,13:30:00,2,7.0,2009,ts?,nan,48.1858,-123.7662,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
2009-02-07,17:00:00,2,7.0,2009,ts?,nan,48.3612,-123.8956,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2009-02-07,,2,7.0,2009,jkl,nan,49.1872,-123.7477,TWM-SA-Rel,1,0,1,J,1,0,1,K,1,0,1,L,0.0,1.0,JKL
2009-02-07,,2,7.0,2009,jl,nan,49.1818,-123.88,TWM-SA-Rel,1,0,1,J,0,0,0,,1,0,1,L,0.0,1.0,JL
