SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
2012-01-01,09:10:00,1,1.0,2012,orcas,ts,48.1862,-122.5531,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,09:30:00,1,1.0,2012,orcas,ts,48.5871,-123.0382,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2012-01-01,09:50:00,1,1.0,2012,orcas,ts,48.1862,-122.5531,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,10:08:00,1,1.0,2012,orcas,ts,48.1021,-122.449,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,10:15:00,1,1.0,2012,orcas,ts,48.1232,-122.5229,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,10:15:00,1,1.0,2012,orcas,ts,48.1374,-122.6386,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,10:25:00,1,1.0,2012,orcas,ts,48.1232,-122.5229,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,10:35:00,1,1.0,2012,orcas,ts,48.1374,-122.6386,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,10:56:00,1,1.0,2012,orcas,ts,48.1203,-122.7177,TWM-HYD-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,11:00:00,1,1.0,2012,orcas,ts,48.1232,-122.5229,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,11:00:00,1,1.0,2012,orcas,ts,48.1021,-122.449,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,11:15:00,1,1.0,2012,orcas,ts,48.2361,-122.5749,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2012-01-01,11:36:00,1,1.0,2012,orcas,ts,48.0625,-122.4045,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,13:15:00,1,1.0,2012,orcas,ts,48.0145,-122.6301,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
2012-01-01,15:00:00,1,1.0,2012,orcas,ts,48.2361,-122.5749,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2012-01-01,16:28:00,1,1.0,2012,ts?,nan,48.5065,-123.1786,TWM-HYD-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
2012-01-05,09:15:00,1,5.0,2012,orcas,jk,48.1203,-122.7177,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-05,12:49:00,1,5.0,2012,orcas,jk,47.6849,-122.4389,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-05,16:00:00,1,5.0,2012,srs,jk,48.1203,-122.7177,TWM-HYD-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-05,,1,5.0,2012,orcas,jk,47.9003,-122.4618,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,00:15:00,1,6.0,2012,orcas,jk,47.5093,-122.4054,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,04:50:00,1,6.0,2012,orcas,jk,47.5093,-122.4054,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,11:10:00,1,6.0,2012,jkp,jk,47.5898,-122.43,TWM-SA-Rel,1,1,1,J,1,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,11:50:00,1,6.0,2012,orcas,jk,47.6399,-122.4409,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,12:00:00,1,6.0,2012,orcas,jk,47.6399,-122.4409,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,12:25:00,1,6.0,2012,orcas,jk,47.5925,-122.3481,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,12:30:00,1,6.0,2012,orcas,jk,47.5483,-122.4917,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,12:34:00,1,6.0,2012,orcas,jk,47.5533,-122.4188,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,12:50:00,1,6.0,2012,orcas,jk,47.6399,-122.4409,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,12:57:00,1,6.0,2012,orcas,jk,47.5995,-122.4367,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,13:00:00,1,6.0,2012,orcas,jk,47.5995,-122.4367,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,13:05:00,1,6.0,2012,orcas,jk,47.5533,-122.4188,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,13:10:00,1,6.0,2012,j+,jk,47.5533,-122.4188,TWM-SA-Rel,1,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,13:15:00,1,6.0,2012,orcas,jk,47.5093,-122.4054,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,13:45:00,1,6.0,2012,orcas,jk,47.5533,-122.4188,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,13:54:00,1,6.0,2012,orcas,jk,47.9003,-122.4618,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,14:14:00,1,6.0,2012,orcas,jk,47.5533,-122.4188,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,14:28:00,1,6.0,2012,jk,nan,47.8542,-122.4517,TWM-SA-Rel,1,0,1,J,1,0,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:00:00,1,6.0,2012,jkp,jk,47.7735,-122.4617,TWM-SA-Rel,1,1,1,J,1,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:05:00,1,6.0,2012,orcas,jk,47.8102,-122.4274,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:10:00,1,6.0,2012,orcas,jk,47.9003,-122.4618,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:15:00,1,6.0,2012,orcas,jk,47.5533,-122.4188,TWM-SA-Rel,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:30:00,1,6.0,2012,orcas,jk,47.5093,-122.4054,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:35:00,1,6.0,2012,orcas,jk,47.8102,-122.4274,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:50:00,1,6.0,2012,orcas,jk,47.8102,-122.4274,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
2012-01-06,15:55:00,1,6.0,2012,orcas,jk,47.8572,-122.3735,TWM-SA-Pub,0,1,1,J,0,1,1,K,0,0,0,,1.0,0.0,JK
