SightDate,Time1,Time2,Month,Day,Year,pod,likelypod,Direction,FishArea,Quadrant,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,pod_tag
2008-01-01,11:10:00,1110,1,1.0,2008,orcas,nan,S,10,402,47.7696,-122.4189,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,11:25:00,1125,1,1.0,2008,orcas,nan,S,10,405,47.7227,-122.5173,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,12:00:00,1200,1,1.0,2008,orcas,nan,S,10,407,47.6849,-122.4389,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,12:00:00,1200,1,1.0,2008,orcas,nan,S,10,410,47.5995,-122.4367,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,13:00:00,1300,1,1.0,2008,k,nan,S,10,409,47.5925,-122.3481,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2008-01-01,13:40:00,1340,1,1.0,2008,orcas,nan,,7,188,48.5386,-122.9544,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,13:40:00,1340,1,1.0,2008,orcas, , ,7,192,48.5931,-123.0578,BCCSN,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,16:30:00,1630,1,1.0,2008,orcas,nan,S,11,415,47.4688,-122.3814,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-01,18:25:00,1825,1,1.0,2008,orcas,nan,S,11,419,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,09:30:00,930,1,2.0,2008,orcas,nan,N,11,417,47.4637,-122.4933,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,09:50:00,950,1,2.0,2008,k,nan,N,11,418,47.371,-122.5189,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2008-01-02,10:00:00,1000,1,2.0,2008,orcas,nan,,7,187,48.4911,-122.9741,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,12:45:00,1245,1,2.0,2008,orcas,nan,N,10,408,47.6399,-122.4409,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,12:50:00,1250,1,2.0,2008,k,nan,,10,408,47.6603,-122.4779,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2008-01-02,13:15:00,1315,1,2.0,2008,k,nan,N,10,408,47.6655,-122.4855,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2008-01-02,14:00:00,1400,1,2.0,2008,orcas,nan,WNW,9,365,48.1692,-122.7198,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,14:00:00,1400,1,2.0,2008,k,nan,N,10,405,47.7174,-122.4906,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,K
2008-01-02,,,1,2.0,2008,orcas,nan,,11,422,47.2995,-122.5334,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,,,1,2.0,2008,j,nan,E,19C,232,48.4079,-123.39,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,J
2008-01-02,,,1,2.0,2008,orcas, , ,11,422,47.3301,-122.548,BCCSN,0,0,0,,0,0,0,,0,0,0,,
2008-01-02,,,1,2.0,2008,j, , ,19,229,48.431,-123.1798,BCCSN,1,0,1,J,0,0,0,,0,0,0,,J
2008-01-04,11:50:00,1150,1,4.0,2008,orcas,nan,N,7,218,48.4885,-122.7661,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-04,12:00:00,1200,1,4.0,2008,orcas,nan,N,7,215,48.5324,-122.7422,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,
2008-01-04,12:00:00,1200,1,4.0,2008,orcas, , ,7,215,48.5254,-122.7776,BCCSN,0,0,0,,0,0,0,,0,0,0,,
2008-01-04,,,1,4.0,2008,orcas, , ,7,215,48.5161,-122.7613,BCCSN,0,0,0,,0,0,0,,0,0,0,,
