SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1992-01-14,14:00:00,1,14.0,1992,orcas,nan,48.7453,-123.0889,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-06,10:36:00,2,6.0,1992,orcas,nan,48.3627,-123.3651,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-07,14:50:00,2,7.0,1992,orcas,nan,48.3159,-123.6279,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-07,15:28:00,2,7.0,1992,orcas,nan,48.3155,-123.5625,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-15,12:45:00,2,15.0,1992,orcas,nan,48.8064,-123.1105,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-17,13:30:00,2,17.0,1992,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-18,,2,18.0,1992,orcas,nan,49.1818,-123.88,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-02-22,16:00:00,2,22.0,1992,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-15,16:15:00,3,15.0,1992,orcas,nan,48.7633,-123.0295,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-20,13:55:00,3,20.0,1992,orcas,nan,48.4079,-123.39,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-20,14:18:00,3,20.0,1992,orcas,nan,48.412,-123.4553,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-21,07:00:00,3,21.0,1992,orcas,nan,48.3155,-123.5625,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-21,14:00:00,3,21.0,1992,orcas,nan,48.3155,-123.5625,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-25,12:45:00,3,25.0,1992,orcas,nan,48.7453,-123.0889,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-26,10:40:00,3,26.0,1992,orcas,nan,48.4089,-123.294,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-29,08:00:00,3,29.0,1992,orcas,nan,48.7633,-123.0295,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-29,13:00:00,3,29.0,1992,orcas,nan,48.7633,-123.0295,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-03-30,11:30:00,3,30.0,1992,orcas,nan,48.4125,-123.2314,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-02,10:15:00,4,2.0,1992,orcas,nan,48.7633,-123.0295,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-02,12:38:00,4,2.0,1992,orcas,nan,48.6266,-123.1794,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-02,13:40:00,4,2.0,1992,orcas,nan,48.6266,-123.1794,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-02,14:00:00,4,2.0,1992,orcas,nan,48.5606,-123.2902,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-03,06:45:00,4,3.0,1992,orcas,nan,48.8063,-123.5695,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-03,10:00:00,4,3.0,1992,orcas,nan,48.914,-123.651,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1992-04-03,10:45:00,4,3.0,1992,orcas,nan,48.9674,-123.7316,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
