SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1987-01-02,,1,2.0,1987,orcas,nan,48.3155,-123.5625,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-04,12:00:00,1,4.0,1987,j?,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1987-01-04,16:00:00,1,4.0,1987,orcas,j?,47.7696,-122.4189,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1987-01-04,,1,4.0,1987,orcas,j?,47.5533,-122.4188,TWM-SA-Pub,0,1,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1987-01-06,11:50:00,1,6.0,1987,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-06,17:20:00,1,6.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-07,12:30:00,1,7.0,1987,orcas,nan,47.4688,-122.3814,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-01-15,09:10:00,1,15.0,1987,orcas,nan,48.0625,-122.4045,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-01-16,14:30:00,1,16.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-16,15:00:00,1,16.0,1987,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-17,14:45:00,1,17.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-20,11:50:00,1,20.0,1987,orcas,srs,48.7151,-122.8291,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-01-20,,1,20.0,1987,orcas,nan,49.1818,-123.88,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-01,,2,1.0,1987,orcas,srs,48.7453,-123.0889,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-02,10:00:00,2,2.0,1987,orcas,nan,48.8488,-123.3539,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-11,11:47:00,2,11.0,1987,orcas,srs,47.4688,-122.3814,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-02-11,,2,11.0,1987,orcas,srs,47.5483,-122.4917,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-02-11,,2,11.0,1987,orcas,srs,47.3567,-122.3476,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-02-11,,2,11.0,1987,orcas,srs,47.2516,-122.6761,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-02-11,,2,11.0,1987,orcas,srs,47.1192,-122.9171,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-02-12,11:45:00,2,12.0,1987,orcas,srs,48.4454,-123.0354,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-12,12:50:00,2,12.0,1987,orcas,srs,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-12,13:00:00,2,12.0,1987,orcas,srs,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-20,09:00:00,2,20.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-20,,2,20.0,1987,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-02-25,09:30:00,2,25.0,1987,ks?,nan,48.7453,-123.0889,TWM-SA-Rel,0,0,0,,1,0,1,K,0,0,0,,0.0,1.0,K
1987-02-26,13:30:00,2,26.0,1987,orcas,srs,48.7453,-123.0889,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-06,10:00:00,3,6.0,1987,orcas,nan,48.4412,-122.9393,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-07,15:30:00,3,7.0,1987,orcas,nan,48.9509,-123.5769,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-08,15:30:00,3,8.0,1987,orcas,srs,48.7077,-123.2026,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-14,12:00:00,3,14.0,1987,orcas,nan,49.2383,-123.9548,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-16,07:12:00,3,16.0,1987,orcas,srs,48.3155,-123.5625,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-17,16:30:00,3,17.0,1987,orcas,nan,48.7254,-123.0196,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-17,,3,17.0,1987,orcas,nan,48.7226,-123.4416,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-23,13:00:00,3,23.0,1987,orcas,nan,48.5386,-122.9544,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-26,,3,26.0,1987,orcas,srs,47.8987,-122.363,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-03-28,,3,28.0,1987,orcas,nan,49.3357,-122.9075,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,0.0,
1987-03-30,13:30:00,3,30.0,1987,orcas,srs,48.7453,-123.0889,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-31,16:40:00,3,31.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-31,17:00:00,3,31.0,1987,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-31,18:00:00,3,31.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-03-31,19:08:00,3,31.0,1987,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-04-01,,4,1.0,1987,orcas,srs,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1987-04-05,11:45:00,4,5.0,1987,orcas,nan,47.8102,-122.4274,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1987-04-06,13:00:00,4,6.0,1987,orcas,nan,48.6288,-123.1411,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
