SightDate,Time1,Month,Day,Year,pod,likelypod,latitude,longitude,Source,j_pod,j_likelypod,j,j_tag,k_pod,k_likelypod,k,k_tag,l_pod,l_likelypod,l,l_tag,puget_sound,central_salish,pod_tag
1999-01-10,09:00:00,1,10.0,1999,orcas,nan,47.5093,-122.4054,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1999-01-10,12:30:00,1,10.0,1999,orcas,nan,47.5093,-122.4054,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1999-01-10,14:00:00,1,10.0,1999,j,nan,47.2995,-122.5334,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1999-02-04,08:30:00,2,4.0,1999,j,nan,47.5093,-122.4054,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,1.0,0.0,J
1999-02-28,09:00:00,2,28.0,1999,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-02-28,09:45:00,2,28.0,1999,orcas,nan,48.2365,-122.7747,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-03-07,13:00:00,3,7.0,1999,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-05,08:40:00,4,5.0,1999,orcas,nan,48.4454,-123.0354,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-05,10:00:00,4,5.0,1999,orcas,nan,48.5065,-123.1786,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-05,10:35:00,4,5.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-05,10:45:00,4,5.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-05,13:30:00,4,5.0,1999,orcas,nan,48.4412,-122.9393,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-07,13:00:00,4,7.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-07,,4,7.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-11,10:00:00,4,11.0,1999,orcas,nan,48.1692,-122.7198,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,1.0,0.0,
1999-04-11,11:00:00,4,11.0,1999,orcas,nan,48.9509,-123.5769,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-13,09:15:00,4,13.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-13,10:30:00,4,13.0,1999,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-13,10:45:00,4,13.0,1999,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-14,15:10:00,4,14.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-16,17:30:00,4,16.0,1999,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-17,16:22:00,4,17.0,1999,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-17,18:00:00,4,17.0,1999,orcas,nan,48.6893,-123.0823,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-17,19:30:00,4,17.0,1999,orcas,nan,48.5871,-123.0382,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-18,14:00:00,4,18.0,1999,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-19,16:30:00,4,19.0,1999,j,nan,48.4454,-123.0354,TWM-SA-Pub,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-04-23,16:30:00,4,23.0,1999,orcas,nan,48.5065,-123.1786,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-30,12:30:00,4,30.0,1999,orcas,nan,48.4883,-122.699,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-04-30,20:45:00,4,30.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-02,17:00:00,5,2.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-02,20:00:00,5,2.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-04,19:30:00,5,4.0,1999,orcas,nan,48.2313,-122.6706,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-05,14:30:00,5,5.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-05,15:00:00,5,5.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-07,08:00:00,5,7.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-07,12:00:00,5,7.0,1999,j,nan,48.4629,-123.1092,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-07,17:30:00,5,7.0,1999,orcas,nan,48.2731,-122.5676,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-08,10:40:00,5,8.0,1999,j,nan,48.5386,-122.9544,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-08,10:40:00,5,8.0,1999,j,nan,48.5386,-122.9544,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-08,17:00:00,5,8.0,1999,j,nan,48.4128,-123.1631,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-09,12:00:00,5,9.0,1999,j,nan,48.5602,-123.2168,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-10,08:15:00,5,10.0,1999,orcas,nan,48.5794,-122.6464,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-10,10:15:00,5,10.0,1999,orcas,nan,48.4489,-122.7675,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-11,23:30:00,5,11.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-13,14:00:00,5,13.0,1999,j,nan,48.4454,-123.0354,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-13,,5,13.0,1999,j,nan,48.4454,-123.0354,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-14,09:45:00,5,14.0,1999,orcas,nan,48.9048,-122.7758,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-18,06:15:00,5,18.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-18,06:50:00,5,18.0,1999,orcas,nan,48.5602,-123.2168,TWM-SA-Rel,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-19,11:30:00,5,19.0,1999,j,nan,48.5065,-123.1786,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-19,13:00:00,5,19.0,1999,orcas,nan,48.4068,-122.6927,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-20,11:00:00,5,20.0,1999,j,nan,48.4412,-122.9393,TWM-SA-Rel,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-20,14:44:00,5,20.0,1999,j,nan,48.5065,-123.1786,TWM-Otis,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-21,17:00:00,5,21.0,1999,orcas,nan,48.9048,-122.7758,TWM-SA-Pub,0,0,0,,0,0,0,,0,0,0,,0.0,1.0,
1999-05-22,11:23:00,5,22.0,1999,j,nan,48.6562,-123.243,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,11:46:00,5,22.0,1999,j,nan,48.6562,-123.243,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,12:16:00,5,22.0,1999,j,nan,48.6266,-123.1794,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,12:45:00,5,22.0,1999,j,nan,48.5065,-123.1786,TWM-Otis,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,13:05:00,5,22.0,1999,j,nan,48.5065,-123.1786,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,13:33:00,5,22.0,1999,j,nan,48.5065,-123.1786,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,14:18:00,5,22.0,1999,j,nan,48.4629,-123.1092,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,15:08:00,5,22.0,1999,j,nan,48.4454,-123.0354,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,15:57:00,5,22.0,1999,j,nan,48.4454,-123.0354,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
1999-05-22,16:24:00,5,22.0,1999,j,nan,48.4454,-123.0354,TWM-SW,1,0,1,J,0,0,0,,0,0,0,,0.0,1.0,J
