day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
22,Apr,2018,200,0,2,"16,700",0.00,0,0,0,0
23,Apr,2018,200,0,2,"16,600",0.00,0,0,0,0
24,Apr,2018,200,0,2,"15,600",0.00,0,0,0,0
25,Apr,2018,200,0,2,"15,800",0.00,0,0,0,0
26,Apr,2018,200,0,2,"16,000",0.00,0,0,0,0
27,Apr,2018,200,0,2,"15,900",0.00,0,0,0,0
28,Apr,2018,200,0,2,"15,200",0.00,0,0,0,0
29,Apr,2018,200,0,2,"16,500",0.00,0,0,0,0
30,Apr,2018,200,0,2,"13,000",0.00,0,0,0,0
01,May,2018,200,0,2,"12,800",0.00,0,0,0,0
02,May,2018,200,0,2,"13,200",0.00,0,0,0,0
03,May,2018,200,0,2,"10,500",0.00,0,0,0,0
04,May,2018,200,0,2,"12,200",0.00,0,0,0,0
05,May,2018,200,0,2,"11,900",0.00,0,0,0,0
06,May,2018,200,0,2,"12,700",0.00,0,0,0,0
07,May,2018,200,0,2,"12,700",0.00,0,0,0,0
08,May,2018,200,0,2,"11,500",0.00,0,0,0,0
09,May,2018,200,1,2,"10,900",0.09,0,0,0,0
10,May,2018,200,0,2,"9,900",0.00,0,0,0,0
11,May,2018,200,0,2,"10,200",0.00,0,0,0,0
12,May,2018,200,0,2,"9,300",0.00,0,0,0,0
13,May,2018,200,0,2,"9,600",0.00,0,0,0,0
14,May,2018,200,0,2,"10,300",0.00,0,0,0,0
15,May,2018,200,0,2,"9,400",0.00,0,0,0,0
16,May,2018,200,0,2,"9,800",0.00,0,0,0,0
17,May,2018,200,0,2,"10,000",0.00,0,0,0,0
18,May,2018,200,0,2,"10,200",0.00,0,0,0,0
19,May,2018,200,0,2,"10,100",0.00,0,0,0,0
20,May,2018,200,0,2,"10,100",0.00,0,0,0,0
21,May,2018,200,0,2,"9,600",0.00,0,0,0,0
22,May,2018,200,0,2,"9,500",0.00,0,0,0,0
23,May,2018,200,0,2,"8,900",0.00,0,0,0,0
24,May,2018,200,0,2,"9,700",0.00,0,0,0,0
25,May,2018,200,0,2,"9,700",0.00,0,0,0,0
26,May,2018,200,0,2,"9,900",0.00,0,0,0,0
27,May,2018,200,0,2,"9,800",0.00,0,0,0,0
28,May,2018,200,0,2,"9,100",0.00,0,0,0,0
29,May,2018,200,0,2,"9,500",0.00,0,0,0,0
30,May,2018,200,0,2,"9,800",0.00,0,0,0,0
31,May,2018,200,0,2,"9,500",0.00,0,0,0,0
01,Jun,2018,200,0,2,"11,000",0.00,0,0,0,0
02,Jun,2018,200,0,2,"10,000",0.00,0,0,0,0
03,Jun,2018,200,0,2,"10,600",0.00,0,0,0,0
04,Jun,2018,200,0,2,"10,700",0.00,0,0,0,0
05,Jun,2018,200,0,2,"10,900",0.00,0,0,0,0
06,Jun,2018,200,0,2,"11,000",0.00,0,0,0,0
07,Jun,2018,200,1,2,"11,600",0.09,0,0,0,0
08,Jun,2018,200,0,2,"11,400",0.00,0,0,0,0
09,Jun,2018,200,4,2,"12,300",0.33,0,0,0,0
10,Jun,2018,200,0,2,"12,200",0.00,0,0,0,0
11,Jun,2018,200,0,2,"12,200",0.00,0,0,0,0
12,Jun,2018,200,1,2,"12,700",0.08,0,0,0,0
13,Jun,2018,200,2,2,"13,100",0.15,0,0,0,0
14,Jun,2018,200,0,2,"14,000",0.00,0,0,0,0
15,Jun,2018,200,0,2,"12,800",0.00,0,0,0,0
16,Jun,2018,200,1,2,"12,600",0.08,0,0,0,0
17,Jun,2018,200,0,2,"13,100",0.00,0,0,0,0
18,Jun,2018,200,1,2,"12,300",0.08,0,0,0,0
19,Jun,2018,200,1,2,"12,200",0.08,0,0,0,0
20,Jun,2018,200,1,2,"12,100",0.08,0,0,0,0
21,Jun,2018,200,0,2,"11,900",0.00,0,0,0,0
22,Jun,2018,200,4,2,"11,600",0.34,0,0,0,0
23,Jun,2018,200,3,2,"11,200",0.27,0,0,0,0
24,Jun,2018,200,2,2,"11,800",0.17,0,0,0,0
25,Jun,2018,200,1,2,"12,100",0.08,0,0,0,0
26,Jun,2018,200,2,2,"12,400",0.16,0,0,0,0
27,Jun,2018,200,2,2,"13,100",0.15,0,0,0,0
28,Jun,2018,200,0,2,"12,500",0.00,0,0,0,0
29,Jun,2018,200,1,2,"12,300",0.08,0,0,0,0
30,Jun,2018,200,0,2,"12,400",0.00,0,0,0,0
01,Jul,2018,200,4,2,"12,800",0.31,0,0,0,0
02,Jul,2018,200,1,2,"12,400",0.08,0,0,0,0
03,Jul,2018,200,3,2,"13,400",0.22,0,0,0,0
04,Jul,2018,200,10,2,"13,300",0.75,0,0,0,0
05,Jul,2018,200,8,2,"14,200",0.56,0,0,0,0
06,Jul,2018,200,10,2,"13,700",0.73,0,0,0,0
07,Jul,2018,200,14,2,"13,600",1.03,0,0,0,0
08,Jul,2018,200,3,2,"14,000",0.21,0,0,0,0
09,Jul,2018,200,2,2,"14,300",0.14,0,0,0,0
10,Jul,2018,200,3,2,"14,800",0.20,0,0,0,0
11,Jul,2018,200,2,2,"15,800",0.13,0,0,0,0
12,Jul,2018,200,5,2,"15,400",0.32,0,0,0,0
13,Jul,2018,200,6,2,"16,000",0.38,0,0,0,0
14,Jul,2018,200,2,2,"14,300",0.14,0,0,0,0
15,Jul,2018,200,1,2,"15,200",0.07,0,0,0,0
16,Jul,2018,200,1,2,"15,400",0.06,0,0,0,0
17,Jul,2018,200,0,2,"15,100",0.00,0,0,0,0
18,Jul,2018,200,2,2,"15,400",0.13,0,0,0,0
19,Jul,2018,200,2,2,"14,800",0.14,0,0,0,0
20,Jul,2018,200,2,2,"14,800",0.14,0,0,0,0
21,Jul,2018,200,6,2,"15,800",0.38,0,0,0,0
22,Jul,2018,200,5,2,"15,600",0.32,0,0,0,0
23,Jul,2018,200,9,2,"15,100",0.60,0,0,0,0
24,Jul,2018,200,10,2,"16,400",0.61,0,0,0,0
25,Jul,2018,200,5,2,"16,500",0.30,0,0,0,0
26,Jul,2018,200,15,2,"16,400",0.91,0,0,0,0
27,Jul,2018,200,8,2,"17,100",0.47,0,0,0,0
28,Jul,2018,200,3,2,"15,900",0.19,0,0,0,0
29,Jul,2018,200,11,2,"15,500",0.71,0,0,0,0
30,Jul,2018,200,8,2,"16,400",0.49,0,0,0,0
31,Jul,2018,200,4,2,"15,200",0.26,0,0,0,0
01,Aug,2018,200,0,2,"15,000",0.00,0,0,0,0
02,Aug,2018,200,0,2,"15,200",0.00,0,0,0,0
03,Aug,2018,200,2,2,"14,900",0.13,0,0,0,0
04,Aug,2018,200,3,2,"16,300",0.18,0,0,0,0
05,Aug,2018,200,1,2,"16,200",0.06,0,0,0,0
06,Aug,2018,200,8,2,"17,100",0.47,0,0,0,0
07,Aug,2018,200,6,2,"15,700",0.38,0,0,0,0
09,Aug,2018,200,1,2,"16,500",0.06,0,0,0,0
10,Aug,2018,200,6,2,"19,600",0.31,0,0,0,0
11,Aug,2018,200,12,2,"16,300",0.74,0,0,0,0
12,Aug,2018,200,15,2,"17,100",0.88,0,0,0,0
13,Aug,2018,200,8,2,"16,500",0.48,0,0,0,0
14,Aug,2018,200,0,2,"16,400",0.00,0,0,0,0
17,Aug,2018,200,3,2,"15,800",0.19,0,0,0,0
18,Aug,2018,200,13,2,"16,500",0.79,0,0,0,0
19,Aug,2018,200,14,2,"16,800",0.83,0,0,0,0
20,Aug,2018,200,29,2,"20,100",1.44,0,0,0,0
22,Aug,2018,200,20,2,"20,000",1.00,0,0,0,0
23,Aug,2018,200,9,2,"16,900",0.53,0,0,0,0
24,Aug,2018,200,25,2,"20,000",1.25,0,0,0,0
25,Aug,2018,200,6,2,"15,600",0.38,0,0,0,0
26,Aug,2018,200,14,2,"18,000",0.78,0,0,0,0
27,Aug,2018,200,20,2,"16,200",1.23,0,0,0,0
28,Aug,2018,200,41,2,"17,700",2.32,0,0,0,0
29,Aug,2018,200,14,2,"15,800",0.89,0,0,0,0
30,Aug,2018,200,5,1,"8,200",0.61,0,0,0,0
31,Aug,2018,200,21,2,"16,200",1.30,0,0,0,0
02,Sep,2018,200,7,2,"15,400",0.45,0,0,0,0
04,Sep,2018,200,7,2,"16,200",0.43,0,0,0,0
06,Sep,2018,200,13,2,"16,000",0.81,0,0,0,0
08,Sep,2018,200,5,2,"15,700",0.32,0,0,0,0
10,Sep,2018,200,12,2,"16,300",0.74,0,0,0,0
12,Sep,2018,200,9,2,"16,600",0.54,0,0,0,0
14,Sep,2018,200,4,2,"16,000",0.25,0,0,0,0
16,Sep,2018,200,8,2,"16,800",0.48,0,0,0,0
18,Sep,2018,200,9,2,"16,500",0.55,0,0,0,0
20,Sep,2018,200,13,2,"16,500",0.79,0,0,0,0
22,Sep,2018,200,11,2,"15,700",0.70,0,0,0,0
24,Sep,2018,200,18,2,"21,000",0.86,0,0,0,0
26,Sep,2018,200,5,2,"18,100",0.28,0,0,0,0
28,Sep,2018,200,8,2,"18,900",0.42,0,0,0,0
30,Sep,2018,200,3,2,"17,000",0.18,0,0,0,0
02,Oct,2018,200,1,2,"16,400",0.06,0,0,0,0
04,Oct,2018,200,10,2,"20,000",0.50,0,0,0,0
06,Oct,2018,200,1,2,"18,200",0.05,0,0,0,0
08,Oct,2018,200,0,2,"18,600",0.00,0,0,0,0
10,Oct,2018,200,1,2,"18,200",0.05,0,0,0,0
12,Oct,2018,200,0,2,"18,000",0.00,0,0,0,0
14,Oct,2018,200,0,2,"19,300",0.00,0,0,0,0
16,Oct,2018,200,0,2,"17,000",0.00,0,0,0,0
18,Oct,2018,200,0,2,"17,200",0.00,0,0,0,0
20,Oct,2018,200,0,2,"16,800",0.00,0,0,0,0
