day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
01,Apr,2009,200,2,2,"15,000",0.13,0,0,0,0
02,Apr,2009,200,0,2,"16,000",0.00,0,0,0,0
03,Apr,2009,200,0,2,"16,300",0.00,0,0,0,0
04,Apr,2009,200,0,2,"16,100",0.00,0,0,0,0
05,Apr,2009,200,0,2,"16,000",0.00,0,0,0,0
06,Apr,2009,200,1,2,"16,000",0.06,0,0,0,0
07,Apr,2009,200,1,2,"16,900",0.06,0,0,0,0
08,Apr,2009,200,1,2,"16,100",0.06,0,0,0,0
09,Apr,2009,200,0,2,"15,900",0.00,0,0,0,0
10,Apr,2009,200,2,2,"15,700",0.13,0,0,0,0
11,Apr,2009,200,1,2,"15,600",0.06,0,0,0,0
12,Apr,2009,200,0,2,"15,500",0.00,0,0,0,0
13,Apr,2009,200,1,2,"15,200",0.07,0,0,0,0
14,Apr,2009,200,1,2,"15,100",0.07,0,0,0,0
15,Apr,2009,200,0,2,"15,300",0.00,0,0,0,0
16,Apr,2009,200,1,2,"15,000",0.07,0,0,0,0
17,Apr,2009,200,0,2,"12,600",0.00,0,0,0,0
18,Apr,2009,200,2,2,"11,900",0.17,0,0,0,0
19,Apr,2009,200,2,2,"11,300",0.18,0,0,0,0
20,Apr,2009,200,0,2,"12,600",0.00,0,0,0,0
21,Apr,2009,200,0,2,"21,500",0.00,0,0,0,0
22,Apr,2009,200,1,2,"11,400",0.09,0,0,0,0
23,Apr,2009,200,1,2,"13,900",0.07,0,0,0,0
24,Apr,2009,200,0,2,"12,400",0.00,0,0,0,0
25,Apr,2009,200,0,2,"10,600",0.00,0,0,0,0
26,Apr,2009,200,0,2,"9,600",0.00,0,0,0,0
27,Apr,2009,200,0,2,"11,300",0.00,0,0,0,0
28,Apr,2009,200,0,2,"10,400",0.00,0,0,0,0
29,Apr,2009,200,1,2,"12,200",0.08,0,0,0,0
30,Apr,2009,200,0,2,"12,100",0.00,0,0,0,0
01,May,2009,200,0,2,"12,100",0.00,0,0,0,0
02,May,2009,200,0,2,"11,300",0.00,0,0,0,0
03,May,2009,200,1,2,"12,300",0.08,0,0,0,0
04,May,2009,200,2,2,"12,800",0.16,0,0,0,0
05,May,2009,200,0,2,"13,800",0.00,0,0,0,0
06,May,2009,200,2,2,"12,500",0.16,0,0,0,0
