day,mon,year,netlen,catch1,sets1,effort1,cpue1,catch2,sets2,effort2,cpue2
01,Apr,1990,150,5,2,"11,625",0.43,0,0,0,0
02,Apr,1990,150,2,2,"10,725",0.19,0,0,0,0
03,Apr,1990,150,0,2,"8,925",0.00,0,0,0,0
04,Apr,1990,150,2,2,"8,850",0.23,0,0,0,0
05,Apr,1990,150,5,2,"9,750",0.51,0,0,0,0
06,Apr,1990,150,4,2,"11,175",0.36,0,0,0,0
07,Apr,1990,150,4,2,"11,325",0.35,0,0,0,0
08,Apr,1990,150,3,2,"10,875",0.28,0,0,0,0
09,Apr,1990,150,1,2,"10,500",0.10,0,0,0,0
10,Apr,1990,150,1,2,"10,800",0.09,0,0,0,0
11,Apr,1990,150,1,1,"5,550",0.18,0,0,0,0
12,Apr,1990,150,3,2,"8,475",0.35,0,0,0,0
13,Apr,1990,150,3,2,"8,325",0.36,0,0,0,0
14,Apr,1990,150,1,2,"7,950",0.13,0,0,0,0
15,Apr,1990,150,0,2,"7,725",0.00,0,0,0,0
16,Apr,1990,150,2,2,"7,275",0.27,0,0,0,0
17,Apr,1990,150,0,2,"5,550",0.00,0,0,0,0
18,Apr,1990,150,0,2,"7,200",0.00,0,0,0,0
19,Apr,1990,150,3,2,"7,200",0.42,0,0,0,0
20,Apr,1990,150,6,2,"6,750",0.89,0,0,0,0
21,Apr,1990,150,0,2,"5,700",0.00,0,0,0,0
22,Apr,1990,150,2,2,"6,150",0.33,0,0,0,0
23,Apr,1990,150,5,2,"7,800",0.64,0,0,0,0
24,Apr,1990,150,6,2,"5,850",1.03,0,0,0,0
25,Apr,1990,150,9,2,"6,675",1.35,0,0,0,0
26,Apr,1990,150,1,2,"5,925",0.17,0,0,0,0
27,Apr,1990,150,2,2,"6,900",0.29,0,0,0,0
28,Apr,1990,150,5,2,"6,825",0.73,0,0,0,0
29,Apr,1990,150,0,2,"6,600",0.00,0,0,0,0
30,Apr,1990,150,0,2,"6,975",0.00,0,0,0,0
01,May,1990,150,0,2,"5,775",0.00,0,0,0,0
