Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1969-03-02,,,,2,,,,,,,,,,
Bonneville,1969-03-03,,,,,,,,,,,,,,
Bonneville,1969-03-04,,1,,1,,,,,,,,,,
Bonneville,1969-03-05,,2,,5,,,,,,,,,,
Bonneville,1969-03-06,,1,,4,,,,,,,,,,
Bonneville,1969-03-07,,1,,1,,,,,,,,,,
Bonneville,1969-03-08,,3,,6,,,,,,,,,,
Bonneville,1969-03-09,,,,2,,,,,,,,,,
Bonneville,1969-03-10,,2,,2,,,,,,,,,,
Bonneville,1969-03-11,,1,,6,,,,,,,,,,
Bonneville,1969-03-12,,1,,4,,,,,,,,,,
Bonneville,1969-03-13,,1,,2,,,,,,,,,,
Bonneville,1969-03-14,,6,,10,,,,,,,,,,
Bonneville,1969-03-15,Sp,,,5,,,,,,,,,,
Bonneville,1969-03-16,Sp,20,,27,,,,,,,,,,
Bonneville,1969-03-17,Sp,5,,6,,,,,,,,,,
Bonneville,1969-03-18,Sp,3,,6,,,,,,,,,,
Bonneville,1969-03-19,Sp,175,,117,,,,,,,,,,
Bonneville,1969-03-20,Sp,21,,12,,,,,,,,,,
Bonneville,1969-03-21,Sp,34,,30,,,,,,,,,,
Bonneville,1969-03-22,Sp,6,,4,,,,,,,,,,
Bonneville,1969-03-23,Sp,56,,33,,,,,,,,,,
Bonneville,1969-03-24,Sp,42,,18,,,,,,,,,,
Bonneville,1969-03-25,Sp,24,,18,,,,,,,,,,
Bonneville,1969-03-26,Sp,78,,73,,,,,,,,,,
Bonneville,1969-03-27,Sp,49,,39,,,,,,,,,,
Bonneville,1969-03-28,Sp,339,,220,,,,,,,,,,
Bonneville,1969-03-29,Sp,249,,106,,,,,,,,,,
Bonneville,1969-03-30,Sp,283,,55,,,,,,,,,,
Bonneville,1969-03-31,Sp,507,,97,,,,,,,,,,
Bonneville,1969-04-01,Sp,251,,52,,,,,,,,,,
Bonneville,1969-04-02,Sp,130,,20,,,,,,,,,,
Bonneville,1969-04-03,Sp,257,,97,,,,,,,,,,
Bonneville,1969-04-04,Sp,93,,15,,,,,,,,,,
Bonneville,1969-04-05,Sp,98,,6,,,,,,,,,,
Bonneville,1969-04-06,Sp,166,,23,,,,,,,,,,
Bonneville,1969-04-07,Sp,1052,,203,,,,,,,,,,
Bonneville,1969-04-08,Sp,544,,40,,,,,,,,,,
Bonneville,1969-04-09,Sp,435,,29,,,,,,,,,,
Bonneville,1969-04-10,Sp,632,,42,,,,,,,,,,
Bonneville,1969-04-11,Sp,531,,49,,,,,,,,,,
Bonneville,1969-04-12,Sp,557,,61,,,,,,,,,,
Bonneville,1969-04-13,Sp,820,,47,,,,,,,,,,
Bonneville,1969-04-14,Sp,1361,,129,,,,,,,,,,
Bonneville,1969-04-15,Sp,2028,,131,,,,,,,,,,
Bonneville,1969-04-16,Sp,2832,,173,,,,,,3,,,,
Bonneville,1969-04-17,Sp,3117,,80,,,,,,2,,,,
Bonneville,1969-04-18,Sp,3375,,105,,,,,,,,,,
Bonneville,1969-04-19,Sp,1597,,45,,,,,,1,,,,
Bonneville,1969-04-20,Sp,2483,,61,,,,,,,,,,
Bonneville,1969-04-21,Sp,3672,,101,,,,,,,,,,
Bonneville,1969-04-22,Sp,3148,,83,,,,,,4,,,,
Bonneville,1969-04-23,Sp,5963,,100,,1,,,1,13,,,,
Bonneville,1969-04-24,Sp,4083,,61,,,,,,1,,,,
Bonneville,1969-04-25,Sp,3860,,73,,1,,,,3,,,,
Bonneville,1969-04-26,Sp,3010,,69,,,,,,2,,,,
Bonneville,1969-04-27,Sp,4618,,80,,,,,4,3,,,,
Bonneville,1969-04-28,Sp,6084,,54,,,,,,9,,,,
Bonneville,1969-04-29,Sp,5178,,79,,1,,,,2,,,,
Bonneville,1969-04-30,Sp,3396,,56,,2,,,,1,,,,
Bonneville,1969-05-01,Sp,5609,,60,,,,,1,,,,,
Bonneville,1969-05-02,Sp,6568,,71,,2,,,3,7,,,,
Bonneville,1969-05-03,Sp,4976,,45,,2,,,,,,,,
Bonneville,1969-05-04,Sp,3366,,45,,1,,,1,3,,,,
Bonneville,1969-05-05,Sp,5840,,57,,,,,1,2,,,,
Bonneville,1969-05-06,Sp,8056,,123,,2,,,4,15,,,,
Bonneville,1969-05-07,Sp,8182,,118,,2,,,4,24,,,,
Bonneville,1969-05-08,Sp,7677,,162,,3,,,7,51,,,,
Bonneville,1969-05-09,Sp,7549,,177,,5,,,3,47,,,,
Bonneville,1969-05-10,Sp,5702,,131,,7,,,,103,,,,
Bonneville,1969-05-11,Sp,5171,,95,,9,,,1,53,,,,
Bonneville,1969-05-12,Sp,4802,,100,,6,,,,43,,,,
Bonneville,1969-05-13,Sp,3135,,61,,5,,,2,44,,,,
Bonneville,1969-05-14,Sp,2885,,56,,4,,,5,56,,,,
Bonneville,1969-05-15,Sp,2820,,45,,5,,,5,87,,,,
Bonneville,1969-05-16,Sp,2613,,86,,5,,,3,79,,,,
Bonneville,1969-05-17,Sp,2497,,64,,3,,,4,310,,,,
Bonneville,1969-05-18,Sp,2174,,60,,4,,,2,59,,,,
Bonneville,1969-05-19,Sp,2145,,39,,3,,,2,47,,,,
Bonneville,1969-05-20,Sp,1299,,58,,7,,,1,325,,,,
Bonneville,1969-05-21,Sp,1754,,100,,11,,,3,624,,,,
Bonneville,1969-05-22,Sp,1910,,98,,10,,,,920,,,,
Bonneville,1969-05-23,Sp,1797,,81,,6,,,4,691,,,,
Bonneville,1969-05-24,Sp,1473,,88,,4,,,5,592,,,,
Bonneville,1969-05-25,Sp,1086,,81,,6,,,9,711,,,,
Bonneville,1969-05-26,Sp,1170,,83,,6,,,5,1645,,,,
Bonneville,1969-05-27,Sp,901,,90,,7,,,2,564,,,,
Bonneville,1969-05-28,Sp,893,,127,,8,,,14,1542,,,,
Bonneville,1969-05-29,Sp,672,,148,,7,,,10,14348,,,,
Bonneville,1969-05-30,Sp,847,,170,,13,,,7,584,,,,
Bonneville,1969-05-31,Sp,712,,178,,12,,,50,810,,,,
Bonneville,1969-06-01,Su,699,,195,,9,,,327,2450,,,,
Bonneville,1969-06-02,Su,813,,219,,10,,,550,9395,,,,
Bonneville,1969-06-03,Su,775,,176,,21,,,458,10094,,,,
Bonneville,1969-06-04,Su,714,,186,,10,,,1133,15606,,,,
Bonneville,1969-06-05,Su,1155,,210,,12,,,2573,15764,,,,
Bonneville,1969-06-06,Su,1646,,215,,35,,,4726,7546,,,,
Bonneville,1969-06-07,Su,1940,,272,,45,,,7576,13653,,,,
Bonneville,1969-06-08,Su,1576,,280,,78,,,11422,8467,,,,
Bonneville,1969-06-09,Su,1184,,256,,112,,,9099,9092,,,,
Bonneville,1969-06-10,Su,3273,,290,,185,,,16287,28927,,,,
Bonneville,1969-06-11,Su,3238,,203,,257,,,11955,20135,,,,
Bonneville,1969-06-12,Su,1763,,106,,144,,,2854,8389,,,,
Bonneville,1969-06-13,Su,1590,,161,,131,,,1430,5299,,,,
Bonneville,1969-06-14,Su,812,,51,,64,,,172,3418,,,,
Bonneville,1969-06-15,Su,1575,,186,,235,,,358,14167,,,,
Bonneville,1969-06-16,Su,3328,,187,,301,,,5448,25308,,,,
Bonneville,1969-06-17,Su,3492,,193,,774,,,9392,10045,,,,
Bonneville,1969-06-18,Su,4289,,247,,1009,,,13125,4751,,,,
Bonneville,1969-06-19,Su,4598,,294,,1458,,,12174,2849,,,,
Bonneville,1969-06-20,Su,2705,,377,,2245,,,36293,2458,,,,
Bonneville,1969-06-21,Su,1521,,257,,1723,,,29811,2603,,,,
Bonneville,1969-06-22,Su,1818,,290,,2196,,,16768,1602,,,,
Bonneville,1969-06-23,Su,2527,,202,,1655,,,10736,1274,,,,
Bonneville,1969-06-24,Su,2411,,219,,1465,,,7600,861,,,,
Bonneville,1969-06-25,Su,1806,,200,,1149,,,3246,755,,,,
Bonneville,1969-06-26,Su,1388,,166,,1323,,,3954,1346,,,,
Bonneville,1969-06-27,Su,1639,,235,,1308,,,2967,1599,,,,
Bonneville,1969-06-28,Su,1691,,279,,1427,,,2890,845,,,,
Bonneville,1969-06-29,Su,1336,,315,,2057,,,3642,734,,,,
Bonneville,1969-06-30,Su,1875,,422,,2800,,,4052,664,,,,
Bonneville,1969-07-01,Su,2199,,579,,3441,,,4420,944,,,,
Bonneville,1969-07-02,Su,2465,,811,,4065,,,3621,1289,,,,
Bonneville,1969-07-03,Su,2678,,924,,4466,,,4568,1391,,,,
Bonneville,1969-07-04,Su,1863,,786,,3345,,,7817,906,,,,
Bonneville,1969-07-05,Su,1737,,694,,3258,,,8018,1410,,,,
Bonneville,1969-07-06,Su,1813,,868,,2955,,,7019,1035,,,,
Bonneville,1969-07-07,Su,1474,,1105,,2925,,,8027,1259,,,,
Bonneville,1969-07-08,Su,1672,,1353,,2266,,,6907,1103,,,,
Bonneville,1969-07-09,Su,1076,,1268,,2074,,,5104,1831,,,1,
Bonneville,1969-07-10,Su,1290,,1628,,1435,,,4613,2506,,,,18.3
Bonneville,1969-07-11,Su,1470,,1958,,1248,,,4462,1750,,,,
Bonneville,1969-07-12,Su,1200,,1935,,782,,,1091,1601,,,,
Bonneville,1969-07-13,Su,1190,,1971,,557,,,1073,1409,,,,18.9
Bonneville,1969-07-14,Su,1244,,2059,,492,,,746,2374,,,,
Bonneville,1969-07-15,Su,1528,,3416,,424,,,929,3701,,,,
Bonneville,1969-07-16,Su,1393,,2761,,295,,,1095,3020,,,,
Bonneville,1969-07-17,Su,932,,2188,,156,,,736,2561,,,,
Bonneville,1969-07-18,Su,1123,,2383,,173,,,768,1959,,,,
Bonneville,1969-07-19,Su,1194,,3634,,126,,,2058,2269,,,,
Bonneville,1969-07-20,Su,1312,,2452,,101,,,1387,2891,,,,
Bonneville,1969-07-21,Su,1206,,3266,,75,,,957,1573,,,,
Bonneville,1969-07-22,Su,1248,,3596,,82,,,805,3580,,,,
Bonneville,1969-07-23,Su,1276,,3771,,62,,,653,4726,,,,
Bonneville,1969-07-24,Su,1105,,2879,,41,,,817,6342,,,,
Bonneville,1969-07-25,Su,1238,,2119,,29,,,1231,5547,,,,
Bonneville,1969-07-26,Su,1472,,3401,,26,,,722,4435,,,,
Bonneville,1969-07-27,Su,1093,,1891,,16,,,514,6761,,,,
Bonneville,1969-07-28,Su,817,,1708,,14,,,436,6494,,,,
