Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1997-03-15,Sp,4,,21,1,,,,,,,,,5.6
Bonneville,1997-03-16,Sp,1,,85,,,,,,,,,,5.7
Bonneville,1997-03-17,Sp,12,,41,,,,,,,,,,6
Bonneville,1997-03-18,Sp,2,,24,1,,,,,,,,,6.3
Bonneville,1997-03-19,Sp,11,,64,1,,,,,,,,,6.3
Bonneville,1997-03-20,Sp,10,,48,6,,,,,,,,,6.4
Bonneville,1997-03-21,Sp,6,,39,1,,,,,,,,,6.3
Bonneville,1997-03-22,Sp,16,,42,8,,,,,,,,,6.3
Bonneville,1997-03-23,Sp,14,,77,4,,,,,,,,,6.5
Bonneville,1997-03-24,Sp,13,,100,2,,,,,,,,,6.8
Bonneville,1997-03-25,Sp,20,,49,,,,,,,,,,7.1
Bonneville,1997-03-26,Sp,43,,83,7,,,,,,,,,7.3
Bonneville,1997-03-27,Sp,50,,84,2,,,,,,,,,7.5
Bonneville,1997-03-28,Sp,19,,39,3,,,,,,,,,7.5
Bonneville,1997-03-29,Sp,30,,37,3,,,,,,,,,7.6
Bonneville,1997-03-30,Sp,18,,38,1,,,,,,,,,7.7
Bonneville,1997-03-31,Sp,20,,50,1,,,,,,,,,7.7
Bonneville,1997-04-01,Sp,87,,75,13,,,,,,,,,7.6
Bonneville,1997-04-02,Sp,79,,85,22,,,,,,,,,7.6
Bonneville,1997-04-03,Sp,174,,70,8,,,,,,,,,7.6
Bonneville,1997-04-04,Sp,331,,69,17,,,,,,,,,7.5
Bonneville,1997-04-05,Sp,398,,60,5,,,,,,,,,7.6
Bonneville,1997-04-06,Sp,409,,62,20,,,,,,,,,7.6
Bonneville,1997-04-07,Sp,1095,,101,24,,,,,,,,,7.8
Bonneville,1997-04-08,Sp,2221,,115,32,,,,,,,,,8
Bonneville,1997-04-09,Sp,1835,,73,21,,,,,,,,,8
Bonneville,1997-04-10,Sp,2217,,87,15,,,,,,,,,8.1
Bonneville,1997-04-11,Sp,2303,,60,10,,,,,,,,,8.2
Bonneville,1997-04-12,Sp,2227,,60,9,,,,,,,,,8.4
Bonneville,1997-04-13,Sp,4677,,75,14,,,,,,,,,8.7
Bonneville,1997-04-14,Sp,4936,15,71,22,,,,,,,,,8.8
Bonneville,1997-04-15,Sp,6011,18,90,9,,,,,,,,,9.1
Bonneville,1997-04-16,Sp,3800,6,86,16,,,,,,,,,9.2
Bonneville,1997-04-17,Sp,3280,9,66,19,,,,,,,,,9.2
Bonneville,1997-04-18,Sp,3606,7,39,9,,,,,,,,,9.4
Bonneville,1997-04-19,Sp,2781,3,56,4,,,,,,,,,9.2
Bonneville,1997-04-20,Sp,3791,12,55,8,,,,,,,,,9.3
Bonneville,1997-04-21,Sp,1724,5,54,-2,,,,,,,,,9.5
Bonneville,1997-04-22,Sp,2764,4,43,3,,,,,,,,,9.8
Bonneville,1997-04-23,Sp,2719,9,67,14,,,,,,,,,10
Bonneville,1997-04-24,Sp,1451,13,42,-4,,,,,,,,,10.2
Bonneville,1997-04-25,Sp,1045,1,47,,,,,,,,,,10.5
Bonneville,1997-04-26,Sp,1090,4,42,6,,,,,,,,,10.9
Bonneville,1997-04-27,Sp,2330,16,59,6,,,,,,,,,10.8
Bonneville,1997-04-28,Sp,2430,6,37,6,,,,,,,,,10.7
Bonneville,1997-04-29,Sp,2535,15,45,12,,,,,,,,,10.7
Bonneville,1997-04-30,Sp,2345,13,39,4,,,,,,,,,10.5
Bonneville,1997-05-01,Sp,1596,10,46,3,,,,,,,,,10.2
Bonneville,1997-05-02,Sp,1268,20,36,2,,,,,,,,,10.3
Bonneville,1997-05-03,Sp,1100,9,37,3,,,,,,,,,10.5
Bonneville,1997-05-04,Sp,1756,14,35,3,,,,,,,,,10.6
Bonneville,1997-05-05,Sp,2737,16,53,2,,,,,,,,,11
Bonneville,1997-05-06,Sp,3251,21,57,2,,,,,,,,,10.9
Bonneville,1997-05-07,Sp,3145,29,54,2,,,,,,,,,11
Bonneville,1997-05-08,Sp,2781,48,70,5,,,,,,,,,11.1
Bonneville,1997-05-09,Sp,3199,49,93,2,,,,1,,,,,11.3
Bonneville,1997-05-10,Sp,3330,76,95,9,,,,,,,,,11.7
Bonneville,1997-05-11,Sp,3386,54,99,15,1,,,1,,,,,12
Bonneville,1997-05-12,Sp,2883,48,81,2,2,,,17,,,,,12
Bonneville,1997-05-13,Sp,1798,37,102,6,,,,28,,,,,12.1
Bonneville,1997-05-14,Sp,1273,37,70,3,,,,73,,,,,12.5
Bonneville,1997-05-15,Sp,1770,74,111,19,,,,317,,,,,13
Bonneville,1997-05-16,Sp,1397,41,107,7,,,,1901,,,,,13.3
Bonneville,1997-05-17,Sp,1163,33,88,15,,,,2862,,,,,13.3
Bonneville,1997-05-18,Sp,637,15,85,3,,,,1687,,,,,13.4
Bonneville,1997-05-19,Sp,908,24,104,4,,,,1863,,,,,13.5
Bonneville,1997-05-20,Sp,762,13,90,4,,,,4177,,,,,13.4
Bonneville,1997-05-21,Sp,528,20,97,2,,,,4210,,,,,13.2
Bonneville,1997-05-22,Sp,560,13,72,7,,,,5159,,,,,13.2
Bonneville,1997-05-23,Sp,504,11,74,2,,,,1564,,,,,12.9
Bonneville,1997-05-24,Sp,413,15,53,,,,,636,,,,,12.9
Bonneville,1997-05-25,Sp,281,6,74,,,,,440,,,,,12.8
Bonneville,1997-05-26,Sp,381,15,75,,,,,1468,,,,,12.9
Bonneville,1997-05-27,Sp,721,17,98,9,,,,3881,,,,,13.1
Bonneville,1997-05-28,Sp,744,12,77,9,,,,12252,,,,,13.1
Bonneville,1997-05-29,Sp,978,8,94,7,1,,,15377,,,,,13.6
Bonneville,1997-05-30,Sp,887,11,96,6,4,,,8103,,,,,13.6
