Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1945-01-01,,,,9,,,,,,,,1,,
Bonneville,1945-01-02,,,,,,,,,,,,,,
Bonneville,1945-01-03,,,,2,,,,,,,,,,
Bonneville,1945-01-04,,,,2,,,,,,,,,,
Bonneville,1945-01-05,,,,,,,,,,,,,,
Bonneville,1945-01-06,,1,,32,,,,,,,,,,
Bonneville,1945-01-07,,,,72,,,,,,,,,,
Bonneville,1945-01-08,,,,188,,,,,,,,,,
Bonneville,1945-01-09,,1,,58,,,,,,,,,,
Bonneville,1945-01-10,,1,,19,,,,,,,,1,,
Bonneville,1945-01-11,,1,,17,,,,,,,,,,
Bonneville,1945-01-12,,,,63,,,,,,,,,,
Bonneville,1945-01-13,,2,,48,,,,,,,,,,
Bonneville,1945-01-14,,,,67,,,,,,,,,,
Bonneville,1945-01-15,,,,126,,,,,,,,,,
Bonneville,1945-01-16,,,,168,,,,,,,,,,
Bonneville,1945-01-17,,,,23,,,,,,,,,,
Bonneville,1945-01-18,,,,25,,,,,,,,,,
Bonneville,1945-01-19,,,,23,,,,,,,,,,
Bonneville,1945-01-20,,,,19,,,,,,,,,,
Bonneville,1945-01-21,,,,,,,,,,,,,,
Bonneville,1945-01-22,,,,13,,,,,,,,,,
Bonneville,1945-01-23,,,,15,,,,,,,,,,
Bonneville,1945-01-24,,,,3,,,,,,,,,,
Bonneville,1945-01-25,,,,3,,,,,,,,,,
Bonneville,1945-01-26,,,,4,,,,,,,,,,
Bonneville,1945-01-27,,,,3,,,,,,,,,,
Bonneville,1945-01-28,,,,,,,,,,,,,,
Bonneville,1945-01-29,,,,,,,,,,,,,,
Bonneville,1945-01-30,,,,,,,,,,,,,,
Bonneville,1945-01-31,,,,1,,,,,,,,,,
Bonneville,1945-02-01,,,,5,,,,,,,,,,
Bonneville,1945-02-02,,,,3,,,,,,,,,,
Bonneville,1945-02-03,,,,3,,,,,,,,,,
Bonneville,1945-02-04,,,,1,,,,,,,,,,
Bonneville,1945-02-05,,,,12,,,,,,,,,,
Bonneville,1945-02-06,,1,,7,,,,,,,,,,
Bonneville,1945-02-07,,,,25,,,,,,,,,,
Bonneville,1945-02-08,,,,246,,,,,,,,,,
Bonneville,1945-02-09,,1,,64,,,,,,,,,,
Bonneville,1945-02-10,,,,64,,,,,,,,,,
Bonneville,1945-02-11,,,,,,,,,,,,,,
Bonneville,1945-02-12,,1,,375,,,,,,,,,,
Bonneville,1945-02-13,,,,24,,,,,,,,,,
Bonneville,1945-02-14,,,,76,,,,,,,,,,
Bonneville,1945-02-15,,,,36,,,,,,,,,,
Bonneville,1945-02-16,,,,14,,,,,,,,,,
Bonneville,1945-02-17,,,,14,,,,,,,,,,
Bonneville,1945-02-18,,,,6,,,,,,,,,,
Bonneville,1945-02-19,,,,18,,,,,,,,,,
Bonneville,1945-02-20,,,,15,,,,,,,,,,
Bonneville,1945-02-21,,,,4,,,,,,,,,,
Bonneville,1945-02-22,,,,9,,,,,,,,,,
Bonneville,1945-02-23,,,,4,,,,,,,,,,
Bonneville,1945-02-24,,,,2,,,,,,,,,,
Bonneville,1945-02-25,,,,1,,,,,,,,,,
Bonneville,1945-02-26,,,,9,,,,,,,,,,
Bonneville,1945-02-27,,1,,24,,,,,,,,,,
Bonneville,1945-02-28,,,,17,,,,,,,,,,
Bonneville,1945-03-01,,,,24,,,,,,,,,,
Bonneville,1945-03-02,,,,41,,1,,,,,,,,
Bonneville,1945-03-03,,,,21,,,,,,,,,,
Bonneville,1945-03-04,,,,13,,,,,,,,,,
Bonneville,1945-03-05,,3,,17,,,,,,,,,,
Bonneville,1945-03-06,,,,7,,,,,,,,,,
Bonneville,1945-03-07,,1,,11,,,,,,,,,,
Bonneville,1945-03-08,,,,19,,,,,,,,,,
Bonneville,1945-03-09,,,,30,,,,,,,,,,
Bonneville,1945-03-10,,,,18,,,,,,,,,,
Bonneville,1945-03-11,,,,2,,,,,,,,,,
Bonneville,1945-03-12,,,,6,,,,,,,,,,
Bonneville,1945-03-13,,2,,12,,,,,,,,,,
Bonneville,1945-03-14,,3,,42,,,,,,,,,,
Bonneville,1945-03-15,Sp,2,,46,,,,,,,,,,
Bonneville,1945-03-16,Sp,2,,19,,1,,,,,,,,
Bonneville,1945-03-17,Sp,2,,53,,1,,,,,,,,
Bonneville,1945-03-18,Sp,7,,40,,,,,,,,,,
Bonneville,1945-03-19,Sp,10,,155,,1,,,,,,,,
Bonneville,1945-03-20,Sp,5,,247,,1,,,,,,,,
Bonneville,1945-03-21,Sp,,,40,,,,,,,,,,
Bonneville,1945-03-22,Sp,4,,198,,,,,,,,,,
Bonneville,1945-03-23,Sp,3,,136,,,,,,,,,,
Bonneville,1945-03-24,Sp,4,,102,,,,,,,,,,
Bonneville,1945-03-25,Sp,8,,49,,,,,,,,,,
Bonneville,1945-03-26,Sp,8,,124,,2,,,,,,,,
Bonneville,1945-03-27,Sp,4,,227,,2,,,,,,,,
Bonneville,1945-03-28,Sp,2,,302,,,,,,,,,,
Bonneville,1945-03-29,Sp,2,,524,,1,,,,,,,,
Bonneville,1945-03-30,Sp,3,,217,,,,,,,,,,
Bonneville,1945-03-31,Sp,6,,266,,,,,,,,,,
Bonneville,1945-04-01,Sp,3,,46,,1,,,,,,,,
Bonneville,1945-04-02,Sp,9,,73,,,,,,,,,,
Bonneville,1945-04-03,Sp,12,,31,,,,,,,,,,
Bonneville,1945-04-04,Sp,21,,105,,2,,,,,,,,
Bonneville,1945-04-05,Sp,48,,92,,,,,,,,,,
