Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2002-03-15,Sp,76,,33,-8,,,,,,,,,5.5
Bonneville,2002-03-16,Sp,143,,49,8,,,,,,,,,7.2
Bonneville,2002-03-17,Sp,75,,19,-1,,,,,,,,,7.8
Bonneville,2002-03-18,Sp,127,,21,1,,,,,,,,,5.5
Bonneville,2002-03-19,Sp,105,,24,2,,,,,,,,,5.4
Bonneville,2002-03-20,Sp,129,,58,,,,,,,,,,5.6
Bonneville,2002-03-21,Sp,227,,64,7,,,,,,,,,5.5
Bonneville,2002-03-22,Sp,32,,28,,,,,,,,,,5.3
Bonneville,2002-03-23,Sp,70,,59,2,,,,,,,,,5.6
Bonneville,2002-03-24,Sp,69,,70,2,,,,,,,,,5.8
Bonneville,2002-03-25,Sp,58,,60,1,,,,,,,,,6.1
Bonneville,2002-03-26,Sp,95,,111,13,,,,,,,,,6.3
Bonneville,2002-03-27,Sp,131,,74,2,,,,,,,,,6.4
Bonneville,2002-03-28,Sp,193,,68,8,,,,,,,,,6.5
Bonneville,2002-03-29,Sp,154,,13,,,,,,,,,,6.6
Bonneville,2002-03-30,Sp,64,,59,4,,,,,,,,,6.7
Bonneville,2002-03-31,Sp,127,,100,11,,,,,,,,,6.9
Bonneville,2002-04-01,Sp,454,,142,56,,,,,,,,,7
Bonneville,2002-04-02,Sp,806,,165,49,,,,,,,,,7
Bonneville,2002-04-03,Sp,676,1,126,50,,,,,,,,,7
Bonneville,2002-04-04,Sp,908,1,114,44,,,,,,,,,7.2
Bonneville,2002-04-05,Sp,863,1,103,32,,,,,,,,,7.3
Bonneville,2002-04-06,Sp,584,,94,29,,,,,,,,,7.4
Bonneville,2002-04-07,Sp,1090,,135,51,,,,,,,,,7.7
Bonneville,2002-04-08,Sp,2096,1,140,54,,,,,,,,,7.9
Bonneville,2002-04-09,Sp,1015,2,133,48,,,,,,,,,8.3
Bonneville,2002-04-10,Sp,1343,1,114,37,,,,,,,,,8.4
Bonneville,2002-04-11,Sp,1320,,102,40,,,,,,,,,8.6
Bonneville,2002-04-12,Sp,2156,5,96,51,,,,,,,,,8.8
Bonneville,2002-04-13,Sp,2616,4,102,40,,,,,,,,,9.2
Bonneville,2002-04-14,Sp,5884,20,121,69,,,,,,,,,9.5
Bonneville,2002-04-15,Sp,2401,3,89,30,,,,,,,,,9.5
Bonneville,2002-04-16,Sp,1516,1,80,44,,,,,,,,,9.5
Bonneville,2002-04-17,Sp,1569,1,109,51,,,,,,,,,9.7
Bonneville,2002-04-18,Sp,3143,21,94,27,,,,,,,,,9.9
Bonneville,2002-04-19,Sp,3914,14,85,43,,,,,,,,,10
Bonneville,2002-04-20,Sp,5446,29,76,34,,,,,,,,,10
Bonneville,2002-04-21,Sp,7753,71,64,26,,,,,,,,,10
Bonneville,2002-04-22,Sp,4775,26,48,16,,,,,,,,,10
Bonneville,2002-04-23,Sp,3722,12,48,18,,,,,,,,,9.9
Bonneville,2002-04-24,Sp,6296,27,85,28,,,,,,,,,9.8
Bonneville,2002-04-25,Sp,12303,55,91,32,,,,,,,,,9.9
Bonneville,2002-04-26,Sp,14196,112,74,18,,,,,,,,,9.8
Bonneville,2002-04-27,Sp,18162,150,76,28,,,,,,,,,9.8
Bonneville,2002-04-28,Sp,7399,82,24,5,,,,,,,,,10
Bonneville,2002-04-29,Sp,8132,125,57,16,,,,,,,,,10.2
Bonneville,2002-04-30,Sp,25631,359,88,30,,,,,,,,,10.3
Bonneville,2002-05-01,Sp,20847,373,73,19,,,,,,,,,10.5
Bonneville,2002-05-02,Sp,5058,106,34,8,,,,,,,,,10.6
Bonneville,2002-05-03,Sp,7502,199,59,17,,,,,,,,,10.5
Bonneville,2002-05-04,Sp,5879,199,69,28,,,,2,4,,,,10.5
Bonneville,2002-05-05,Sp,6727,239,63,18,,,,,5,,,,10.4
Bonneville,2002-05-06,Sp,2923,94,16,1,,,,,,,,,10.3
Bonneville,2002-05-07,Sp,1366,74,40,15,,,,,1,,,,10.2
Bonneville,2002-05-08,Sp,5180,279,74,20,,,,,1,,,,10.5
Bonneville,2002-05-09,Sp,3318,138,52,12,,,,1,,,,,10.7
Bonneville,2002-05-10,Sp,8870,330,75,20,,,,,1,,,,10.8
Bonneville,2002-05-11,Sp,8164,499,70,18,,,,18,8,,,,11.1
Bonneville,2002-05-12,Sp,3921,223,60,18,,,,90,2,,,,11.4
Bonneville,2002-05-13,Sp,4258,333,69,14,,,,250,,,,,11.5
Bonneville,2002-05-14,Sp,1743,168,69,18,,,,207,-1,,,,11.4
Bonneville,2002-05-15,Sp,1715,99,60,15,1,,,71,1,,,,11.2
Bonneville,2002-05-16,Sp,2048,119,70,15,,,,219,2,,,,11.9
Bonneville,2002-05-17,Sp,1823,162,57,15,,,,903,1,,,,12.1
Bonneville,2002-05-18,Sp,2172,179,77,19,,,,2205,4,,,,12.3
Bonneville,2002-05-19,Sp,2065,150,86,14,,,,4298,2,,,,12.6
Bonneville,2002-05-20,Sp,2077,127,77,23,,,,6935,17,,,,12.7
Bonneville,2002-05-21,Sp,1973,118,78,20,-1,,,12191,16,,,,12.8
Bonneville,2002-05-22,Sp,1214,64,57,13,,,,9251,40,,,,13
Bonneville,2002-05-23,Sp,853,67,72,18,,,,4047,80,,,,13
Bonneville,2002-05-24,Sp,1260,96,87,25,,,,4335,18,,,,13.2
Bonneville,2002-05-25,Sp,1645,150,99,24,1,,,38380,35,,,,13.5
Bonneville,2002-05-26,Sp,2997,140,147,39,,,,36162,47,,,,13.7
Bonneville,2002-05-27,Sp,2574,151,150,39,,,,43368,306,,,,13.7
Bonneville,2002-05-28,Sp,2361,135,215,51,,,,16292,88,,,,13.7
Bonneville,2002-05-29,Sp,2292,153,248,69,,,,42721,104,,,,13.7
Bonneville,2002-05-30,Sp,1562,83,167,38,,,,64246,172,,,,14
Bonneville,2002-05-31,Sp,2382,106,138,33,1,,,96419,326,,,,14.3
Bonneville,2002-06-01,Su,2078,84,173,37,,,,71593,289,,,,14.5
Bonneville,2002-06-02,Su,1674,48,107,27,,,,61764,609,,,,14.5
Bonneville,2002-06-03,Su,2664,113,241,44,,,,78390,147,,,,14.7
Bonneville,2002-06-04,Su,2513,102,261,63,1,,,117485,479,,,,14.9
Bonneville,2002-06-05,Su,3139,116,254,50,6,,,104036,1091,,,,14.9
Bonneville,2002-06-06,Su,2540,127,307,72,7,,,51727,1047,,,,14.6
Bonneville,2002-06-07,Su,2238,147,240,57,12,,,49287,380,,,,14.3
Bonneville,2002-06-08,Su,2271,110,262,69,15,,,45545,373,,,,14.3
Bonneville,2002-06-09,Su,1951,81,226,68,30,,,212826,783,,,,14.5
Bonneville,2002-06-10,Su,2512,100,223,48,62,,,137815,372,,,,14.6
Bonneville,2002-06-11,Su,2652,124,242,62,114,,,113352,402,,,,14.8
Bonneville,2002-06-12,Su,3294,160,343,91,231,,,85897,375,,,,14.8
Bonneville,2002-06-13,Su,3231,166,391,130,326,,,116879,508,,,,14.9
Bonneville,2002-06-14,Su,3370,179,492,169,451,,,175476,570,,,,15
Bonneville,2002-06-15,Su,3240,154,475,170,510,,,138043,464,,,,15.2
Bonneville,2002-06-16,Su,2510,105,423,155,550,,,71106,416,,,,15.2
Bonneville,2002-06-17,Su,3034,201,457,164,830,,,117358,426,,,,15.2
Bonneville,2002-06-18,Su,3484,232,611,204,1090,,,133630,556,,,,15.4
Bonneville,2002-06-19,Su,2592,163,667,246,888,,,63993,876,,,,15.6
Bonneville,2002-06-20,Su,2507,164,611,258,1126,,,116763,857,,,,15.8
Bonneville,2002-06-21,Su,2826,220,899,350,1383,,,91331,1682,,,,16.1
Bonneville,2002-06-22,Su,3312,195,954,416,1533,,,117870,1023,,,,16.4
Bonneville,2002-06-23,Su,3020,210,932,400,1795,,,112076,3428,,,,16.5
Bonneville,2002-06-24,Su,3381,265,1273,503,2424,,,55957,2690,,,,16.6
