Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1989-03-01,,,,9,,,,,,,,,,2.8
Bonneville,1989-03-02,,,,,,,,,,,,,,2.8
Bonneville,1989-03-03,,,,6,,,,,,,,,,2.8
Bonneville,1989-03-04,,,,1,,,,,,,,,,2.8
Bonneville,1989-03-05,,,,5,,,,,,,,,,2.8
Bonneville,1989-03-06,,,,2,,,,,,,,,,2.8
Bonneville,1989-03-07,,,,13,,,,,,,,,,3.3
Bonneville,1989-03-08,,,,21,,,,,,,,,,3.3
Bonneville,1989-03-09,,,,9,,,,,,,,,,3.9
Bonneville,1989-03-10,,,,37,,,,,,,,,,3.9
Bonneville,1989-03-11,,1,,35,,,,,,,,,,4.4
Bonneville,1989-03-12,,,,3,,,,,,,,,,4.4
Bonneville,1989-03-13,,,,9,,,,,,,,,,5
Bonneville,1989-03-14,,,,27,,,,,,,,,,4.4
Bonneville,1989-03-15,Sp,,,15,,,,,,,,,,5
Bonneville,1989-03-16,Sp,,,21,,,,,,,,,,5.6
Bonneville,1989-03-17,Sp,2,,29,,,,,,,,,,5.6
Bonneville,1989-03-18,Sp,,,30,,,,,,,,,,5.6
Bonneville,1989-03-19,Sp,2,,69,,,,,,,,,,6.1
Bonneville,1989-03-20,Sp,3,,35,,,,,,,,,,6.1
Bonneville,1989-03-21,Sp,4,,57,,,,,,,,,,6.7
Bonneville,1989-03-22,Sp,,,35,,,,,,,,,,6.7
Bonneville,1989-03-23,Sp,,,14,,,,,,,,,,6.7
Bonneville,1989-03-24,Sp,1,,29,,,,,,,,,,6.7
Bonneville,1989-03-25,Sp,2,,29,,,,,,,,,,6.7
Bonneville,1989-03-26,Sp,5,,20,,,,,,,,,,6.7
Bonneville,1989-03-27,Sp,10,,24,,,,,,,,,,7.8
Bonneville,1989-03-28,Sp,2,,5,,,,,,,,,,7.8
Bonneville,1989-03-29,Sp,,,,,,,,,,,,,7.8
Bonneville,1989-03-30,Sp,3,,4,,,,,,,,,,7.8
Bonneville,1989-03-31,Sp,1,,37,,,,,,,,,,7.8
Bonneville,1989-04-01,Sp,17,,77,,,,,,,,,,7.8
Bonneville,1989-04-02,Sp,47,,71,,,,,,,,,,7.8
Bonneville,1989-04-03,Sp,185,,110,,,,,,,,,,7.8
Bonneville,1989-04-04,Sp,237,1,75,,,,,,,,,,7.8
