Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1959-03-01,,,,6,,,,,,,,,,5
Bonneville,1959-03-02,,2,,6,,,,,,,,,,5.6
Bonneville,1959-03-03,,2,,8,,,,,,,,,,5.6
Bonneville,1959-03-04,,2,,39,,,,,,,,,,5.6
Bonneville,1959-03-05,,7,,22,,,,,,,,,,6.1
Bonneville,1959-03-06,,2,,8,,,,,,,,,,5.6
Bonneville,1959-03-07,,2,,14,,,,,,,,,,6.1
Bonneville,1959-03-08,,,,2,,,,,,,,,,6.1
Bonneville,1959-03-09,,2,,21,,,,,,,,,,6.7
Bonneville,1959-03-10,,5,,14,,,,,,,,,,6.7
Bonneville,1959-03-11,,7,,17,,,,,,,,,,6.7
Bonneville,1959-03-12,,2,,,,,,,,,,,,6.7
Bonneville,1959-03-13,,,,2,,,,,,,,,,6.7
Bonneville,1959-03-14,,,,,,,,,,,,,,6.1
Bonneville,1959-03-15,Sp,,,6,,,,,,,,,,6.1
Bonneville,1959-03-16,Sp,,,8,,,,,,,,,,6.7
Bonneville,1959-03-17,Sp,2,,2,,,,,,,,,,6.7
Bonneville,1959-03-18,Sp,5,,8,,,,,,,,,,6.7
Bonneville,1959-03-19,Sp,9,,8,,,,,,,,,,6.7
Bonneville,1959-03-20,Sp,5,,2,,,,,,,,,,6.7
Bonneville,1959-03-21,Sp,2,,6,,,,,,,,,,6.7
Bonneville,1959-03-22,Sp,14,,,,,,,,,,,,6.7
Bonneville,1959-03-23,Sp,4,,2,,,,,,,,,,6.7
Bonneville,1959-03-24,Sp,35,,8,,,,,,,,,,6.7
Bonneville,1959-03-25,Sp,14,,6,,,,,,,,,,7.2
Bonneville,1959-03-26,Sp,12,,,,,,,,,,,,7.2
Bonneville,1959-03-27,Sp,16,,2,,,,,,,,,,7.2
Bonneville,1959-03-28,Sp,5,,,,,,,,,,,,7.2
Bonneville,1959-03-29,Sp,7,,,,,,,,,,,,7.2
Bonneville,1959-03-30,Sp,12,,2,,,,,,,,,,7.2
Bonneville,1959-03-31,Sp,7,,,,,,,,,,,,7.2
Bonneville,1959-04-01,Sp,25,,11,,,,,,,,,,7.8
Bonneville,1959-04-02,Sp,56,,10,,,,,,,,,,7.8
Bonneville,1959-04-03,Sp,37,,5,,,,,,,,,,8.3
Bonneville,1959-04-04,Sp,18,,2,,,,,,,,,,8.3
Bonneville,1959-04-05,Sp,47,,7,,,,,,,,,,8.9
Bonneville,1959-04-06,Sp,18,,,,,,,,,,,,8.3
Bonneville,1959-04-07,Sp,20,,,,,,,,,,,,8.9
Bonneville,1959-04-08,Sp,18,,12,,,,,,,,,,9.4
Bonneville,1959-04-09,Sp,20,,7,,,,,,,,,,8.9
Bonneville,1959-04-10,Sp,76,,5,,,,,,,,,,9.4
Bonneville,1959-04-11,Sp,78,,4,,,,,,,,,,9.4
Bonneville,1959-04-12,Sp,303,,12,,,,,,,,,,9.4
Bonneville,1959-04-13,Sp,290,,35,,,,,,,,,,9.4
Bonneville,1959-04-14,Sp,236,,22,,,,,,,,,,10
Bonneville,1959-04-15,Sp,398,,39,,,,,,,,,,8.9
Bonneville,1959-04-16,Sp,404,,34,,,,,,,,,,8.9
Bonneville,1959-04-17,Sp,521,,33,,2,,,,,,,,8.9
Bonneville,1959-04-18,Sp,1103,,32,,,,,,,,,,9.4
Bonneville,1959-04-19,Sp,1543,,47,,,,,,8,,,,10
Bonneville,1959-04-20,Sp,1804,,42,,,,,,,,,,10
Bonneville,1959-04-21,Sp,1262,,37,,,,,,3,,,,10
Bonneville,1959-04-22,Sp,2293,,56,,,,,,,,,,10
Bonneville,1959-04-23,Sp,2416,,35,,,,,,3,,,,10.6
Bonneville,1959-04-24,Sp,2827,,69,,,,,,,,,,10
Bonneville,1959-04-25,Sp,1931,,57,,,,,,,,,,11.1
Bonneville,1959-04-26,Sp,2140,,39,,,,,,6,,,,11.1
Bonneville,1959-04-27,Sp,1668,,28,,,,,,3,,,,10.6
Bonneville,1959-04-28,Sp,1931,,22,,,,,,,,,,11.1
Bonneville,1959-04-29,Sp,1871,,32,,,,,,,,,,11.1
Bonneville,1959-04-30,Sp,1590,,12,,,,,,,,,,11.1
Bonneville,1959-05-01,Sp,2662,,57,,,,,3,,,,,11.1
Bonneville,1959-05-02,Sp,810,,15,,,,,,,,,,11.1
Bonneville,1959-05-03,Sp,530,,22,,,,,,,,,,10.6
Bonneville,1959-05-04,Sp,658,,15,,,,,,,,,,10
Bonneville,1959-05-05,Sp,1099,,47,,3,,,,,,,,10
Bonneville,1959-05-06,Sp,705,,32,,,,,,,,,,10
Bonneville,1959-05-07,Sp,1020,,47,,,,,,,,,,10
Bonneville,1959-05-08,Sp,1983,,60,,10,,,,4,,,,11.1
Bonneville,1959-05-09,Sp,1110,,37,,6,,,,,,,,11.1
Bonneville,1959-05-10,Sp,2029,,45,,13,,,,,,,,11.1
Bonneville,1959-05-11,Sp,1475,,30,,5,,,,,,,,11.1
Bonneville,1959-05-12,Sp,2206,,75,,,,,,,,,,11.1
Bonneville,1959-05-13,Sp,2371,,87,,6,,,,11,,,,11.7
Bonneville,1959-05-14,Sp,2051,,54,,,,,,11,,,,12.2
Bonneville,1959-05-15,Sp,1398,,57,,3,,,,,,,,12.2
Bonneville,1959-05-16,Sp,1195,,45,,3,,,,,,,,12.2
Bonneville,1959-05-17,Sp,906,,24,,10,,,,,,,,12.2
Bonneville,1959-05-18,Sp,882,,42,,3,,,,,,,,12.8
