Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2007-01-01,,,,12,4,,,,,,,,,5
Bonneville,2007-01-02,,,,38,13,,,,,,,,,5
Bonneville,2007-01-03,,,,60,20,,,,,,,,,5
Bonneville,2007-01-04,,,,70,24,,,,,,,,,5.6
Bonneville,2007-01-05,,,,24,6,,,,,,,,,5
Bonneville,2007-01-06,,,,64,20,,,,,,,,,5
Bonneville,2007-01-07,,,,42,14,,,,,,,,,5.6
Bonneville,2007-01-08,,,,41,13,,,,,,,,,5.6
Bonneville,2007-01-09,,,,42,13,,,,,,,,,5.6
Bonneville,2007-01-10,,,,40,11,,,,,,,,,5.6
Bonneville,2007-01-11,,,,14,6,,,,,,,,,5.6
Bonneville,2007-01-12,,,,16,4,,-1,,,,,,,5
Bonneville,2007-01-13,,,,11,5,,,,,,,,,4.4
Bonneville,2007-01-14,,,,2,1,,-1,,,,,,,3.9
Bonneville,2007-01-15,,,,4,2,,,,,,,,,3.9
Bonneville,2007-01-16,,,,7,2,,,,,,,,,3.3
Bonneville,2007-01-17,,,,17,-2,,,,,,,,,3.9
Bonneville,2007-01-18,,,,9,1,,,,,,,,,3.9
Bonneville,2007-01-19,,1,,11,4,,,,,,,,,3.9
Bonneville,2007-01-20,,,,13,2,,,,,,,,,3.9
Bonneville,2007-01-21,,,,12,1,,,,,,,,,3.9
Bonneville,2007-01-22,,,,7,2,,,,,,,,,3.9
Bonneville,2007-01-23,,,,1,1,,,,,,,,,3.9
Bonneville,2007-01-24,,,,14,4,,,,,,,,,3.3
Bonneville,2007-01-25,,,,2,1,,,,,,,,,3.3
Bonneville,2007-01-26,,,,2,,,,,,,,,,3.3
Bonneville,2007-01-27,,,,9,2,,,,,,,,,3.3
Bonneville,2007-01-28,,,,3,1,,,,,,,,,2.8
Bonneville,2007-01-29,,,,9,2,,,,,,,,,2.8
Bonneville,2007-01-30,,,,2,,,,,,,,,,2.8
Bonneville,2007-01-31,,,,3,1,,,,,,,,,2.8
Bonneville,2007-02-01,,,,7,1,,,,,,,,,2.8
Bonneville,2007-02-02,,,,9,2,,,,,,,,,2.8
Bonneville,2007-02-03,,,,8,2,,,,,,,,,2.8
Bonneville,2007-02-04,,,,5,,,,,,,,,,2.8
Bonneville,2007-02-05,,,,8,4,,,,,,,,,2.8
Bonneville,2007-02-06,,,,2,1,,,,,,,,,3.3
Bonneville,2007-02-07,,,,-1,,,,,,,,,,3.3
Bonneville,2007-02-08,,,,1,1,,,,,,,,,3.3
Bonneville,2007-02-09,,,,7,2,,,,,,,,,3.3
Bonneville,2007-02-10,,,,12,4,,,,,,,,,3.3
Bonneville,2007-02-11,,,,7,1,,,,,,,,,3.3
Bonneville,2007-02-12,,,,8,1,,,,,,,,,3.3
Bonneville,2007-02-13,,,,5,1,,,,,,,,,3.9
Bonneville,2007-02-14,,,,4,,,,,,,,,,3.9
Bonneville,2007-02-15,,,,35,11,,,,,,,,,3.3
Bonneville,2007-02-16,,,,88,29,,,,,,,,,3.9
Bonneville,2007-02-17,,,,19,8,,,,,,,,,4.4
Bonneville,2007-02-18,,,,31,11,,,,,,,,,4.4
Bonneville,2007-02-19,,,,11,5,,,,,,,,,4.4
Bonneville,2007-02-20,,,,22,10,,,,,,,,,5
Bonneville,2007-02-21,,,,9,2,,,,,,,,,4.2
Bonneville,2007-02-22,,,,23,6,,,,,,,,,4.1
Bonneville,2007-02-23,,,,10,2,,,,,,,,,4.2
Bonneville,2007-02-24,,,,8,2,,,,,,,,,4.1
Bonneville,2007-02-25,,,,15,3,,,,,,,,,4.1
Bonneville,2007-02-26,,,,17,3,,,,,,,,,4.2
Bonneville,2007-02-27,,,,12,4,,,,,,,,,4.3
Bonneville,2007-02-28,,1,,5,2,,,,,,,,,4.3
Bonneville,2007-03-01,,,,13,6,,,,,,,,,4.3
Bonneville,2007-03-02,,,,25,10,,,,,,,,,4.3
Bonneville,2007-03-03,,,,23,6,,,,,,,,,4.5
Bonneville,2007-03-04,,2,,14,6,,,,,,,,,4.7
Bonneville,2007-03-05,,,,21,4,,,,,,,,,4.8
Bonneville,2007-03-06,,1,,34,12,,,,,,,,,5
Bonneville,2007-03-07,,4,,38,12,,,,,,,,,5.1
Bonneville,2007-03-08,,5,,41,12,,,,,,,,,5.1
Bonneville,2007-03-09,,2,,24,7,,,,,,,,,5.1
Bonneville,2007-03-10,,,,78,20,,,,,,,,,5.1
Bonneville,2007-03-11,,,,124,38,,,,,,,,,5.3
Bonneville,2007-03-12,,,,90,25,,,,,,,,,5.5
Bonneville,2007-03-13,,2,,87,34,,,,,,,,,5.8
Bonneville,2007-03-14,,4,,77,29,,,,,,,,,5.9
Bonneville,2007-03-15,Sp,2,,37,12,,,,,,,,,5.7
Bonneville,2007-03-16,Sp,,,23,6,,,,,,,,,5.6
Bonneville,2007-03-17,Sp,1,,21,5,,,,,,,,,5.8
Bonneville,2007-03-18,Sp,3,,35,9,,,,,,,,,6.2
Bonneville,2007-03-19,Sp,3,,34,9,,,,,,,,,6.4
Bonneville,2007-03-20,Sp,5,,40,19,,,,,,,,,6.5
Bonneville,2007-03-21,Sp,1,,43,15,,,,,,,,,6.5
Bonneville,2007-03-22,Sp,2,,49,21,,,,,,,,,6.9
Bonneville,2007-03-23,Sp,3,,59,21,,,,,,,,,7.4
Bonneville,2007-03-24,Sp,5,,60,21,,,,,,,,,7.5
Bonneville,2007-03-25,Sp,6,,55,22,,,,,,,,,7.5
Bonneville,2007-03-26,Sp,8,,53,12,,,,,,,,,7.4
Bonneville,2007-03-27,Sp,10,,55,12,,,,,,,,,7.3
Bonneville,2007-03-28,Sp,3,,67,19,,,,,,,,,7.4
Bonneville,2007-03-29,Sp,1,,59,11,,,,,,,,,7.5
Bonneville,2007-03-30,Sp,,,78,21,,,,,,,,,7.5
Bonneville,2007-03-31,Sp,2,,57,20,,,,,,,,,7.5
Bonneville,2007-04-01,Sp,8,,77,24,,,,,,,,,7.3
Bonneville,2007-04-02,Sp,3,,40,14,,,,,,,,,7.2
Bonneville,2007-04-03,Sp,3,,53,15,,,,,,,,,7.2
Bonneville,2007-04-04,Sp,2,,54,16,,,,,,,,,7.5
Bonneville,2007-04-05,Sp,10,,37,9,,,,,,,,,7.7
Bonneville,2007-04-06,Sp,36,1,52,21,,,,,,,,,8
Bonneville,2007-04-07,Sp,21,,39,17,,,,,,,,,8.1
Bonneville,2007-04-08,Sp,36,,38,14,,,,,,,,,8.2
Bonneville,2007-04-09,Sp,65,1,29,6,,,,,,,,,8.3
Bonneville,2007-04-10,Sp,128,1,35,4,,,,,,,,,8.2
Bonneville,2007-04-11,Sp,253,1,35,12,,,,,,,,,8.4
Bonneville,2007-04-12,Sp,183,2,19,4,,,,,,,,,8.3
Bonneville,2007-04-13,Sp,651,2,46,11,,,,,,,,,8.5
Bonneville,2007-04-14,Sp,368,-1,40,18,,,,,,,,,8.8
Bonneville,2007-04-15,Sp,429,,32,9,,,,,,,,,8.9
Bonneville,2007-04-16,Sp,804,2,20,6,,,,,,,,,9
Bonneville,2007-04-17,Sp,1245,6,44,12,,,,,,,,,9
Bonneville,2007-04-18,Sp,1643,7,37,17,,,,,,,,,9.2
Bonneville,2007-04-19,Sp,1496,18,30,19,,,,,,,,,9.4
Bonneville,2007-04-20,Sp,1295,19,26,7,,,,,,,,,9.5
Bonneville,2007-04-21,Sp,616,10,15,7,,,,,,,,,9.6
Bonneville,2007-04-22,Sp,1358,27,24,13,,,,,,,,,9.8
Bonneville,2007-04-23,Sp,1723,37,23,5,,,,,,,,,9.9
Bonneville,2007-04-24,Sp,2550,81,16,8,,,,,,,,,10.1
Bonneville,2007-04-25,Sp,3428,78,25,8,,,,1,,,,,10.2
Bonneville,2007-04-26,Sp,2615,156,30,9,,,,2,,,,,10.3
Bonneville,2007-04-27,Sp,2470,154,30,5,,,,1,,,,,10.6
Bonneville,2007-04-28,Sp,2371,151,16,5,,,,11,,,,,10.8
Bonneville,2007-04-29,Sp,2976,341,33,9,,,,18,,,,,11
Bonneville,2007-04-30,Sp,1829,210,25,6,,,,23,,,,,11.1
Bonneville,2007-05-01,Sp,2387,345,33,11,,,,11,,,,,11.1
Bonneville,2007-05-02,Sp,2361,378,24,4,,,,10,,,,,11.2
Bonneville,2007-05-03,Sp,1606,428,36,6,,,,12,,,,,11.4
Bonneville,2007-05-04,Sp,1835,457,33,4,,,,18,,,,,11.5
Bonneville,2007-05-05,Sp,1412,469,28,5,,,,28,,,,,11.5
Bonneville,2007-05-06,Sp,1079,425,33,2,,,,343,,,,,11.6
Bonneville,2007-05-07,Sp,2433,919,48,7,,,,1362,,,,,12
Bonneville,2007-05-08,Sp,2928,1249,37,4,,,,2604,,,,,12.4
Bonneville,2007-05-09,Sp,1881,871,43,4,,,,1380,,,,,12.4
Bonneville,2007-05-10,Sp,1182,661,38,9,,,,800,,,,,12.3
Bonneville,2007-05-11,Sp,1437,870,33,5,,,,2383,1,,,,12.4
Bonneville,2007-05-12,Sp,998,610,40,4,,,,3321,,,,,12.5
Bonneville,2007-05-13,Sp,811,494,25,1,,,,1161,,,,,12.4
Bonneville,2007-05-14,Sp,931,1024,46,2,,,,5569,1,,,,12.6
Bonneville,2007-05-15,Sp,1077,841,50,5,,,,17455,-1,,,,13.1
Bonneville,2007-05-16,Sp,845,488,65,5,,,,15996,1,,,,13.4
Bonneville,2007-05-17,Sp,1277,615,55,7,,,,11164,2,,,,13.5
Bonneville,2007-05-18,Sp,998,451,50,4,,,,46970,5,,,,13.7
Bonneville,2007-05-19,Sp,792,347,40,9,,,,44333,18,,,,13.8
Bonneville,2007-05-20,Sp,585,300,32,7,,,,37973,17,,,,13.8
Bonneville,2007-05-21,Sp,498,270,33,6,,,,20336,6,,,,13.6
Bonneville,2007-05-22,Sp,595,288,43,6,,,,11582,8,,,,13.6
Bonneville,2007-05-23,Sp,539,301,49,10,,,,24629,22,,,,13.8
Bonneville,2007-05-24,Sp,589,362,67,9,,,,51736,16,,,,14
Bonneville,2007-05-25,Sp,573,357,96,12,,,,71238,5,,,,14.1
Bonneville,2007-05-26,Sp,711,349,97,19,1,,,60187,3,,,,14.3
Bonneville,2007-05-27,Sp,749,204,96,9,1,,,30385,13,,,,14.4
Bonneville,2007-05-28,Sp,909,304,118,18,2,,,30992,20,,,,14.3
Bonneville,2007-05-29,Sp,644,176,89,13,5,,,43375,15,,,,14.4
Bonneville,2007-05-30,Sp,571,202,98,12,14,,,56751,15,,,,14.8
Bonneville,2007-05-31,Sp,721,247,91,21,13,,,101501,130,,,,15.3
Bonneville,2007-06-01,Su,858,254,89,14,25,,,148119,131,,,,15.6
Bonneville,2007-06-02,Su,784,238,102,18,28,,,55938,116,,,,15.8
Bonneville,2007-06-03,Su,909,247,79,12,44,,,96149,128,,,,16
Bonneville,2007-06-04,Su,647,240,90,18,48,,,28584,179,,,,16.2
Bonneville,2007-06-05,Su,1194,241,111,32,60,,,49807,171,,,,16.2
Bonneville,2007-06-06,Su,1096,204,77,14,72,,,31651,127,,,,15.8
Bonneville,2007-06-07,Su,795,139,88,13,87,,,38819,116,,,,15.7
Bonneville,2007-06-08,Su,878,201,71,10,164,,,28808,64,,,,15.9
Bonneville,2007-06-09,Su,1015,216,116,18,176,,,94273,124,,,,16.1
Bonneville,2007-06-10,Su,797,201,120,18,237,,,76883,132,,,,16.1
Bonneville,2007-06-11,Su,1088,271,162,16,345,,,112974,132,,,,15.9
Bonneville,2007-06-12,Su,1100,279,159,9,385,,,82895,77,,,,16.1
Bonneville,2007-06-13,Su,1079,289,190,22,511,,,69254,54,,,,16.1
Bonneville,2007-06-14,Su,984,338,144,14,600,,,40710,113,,,,16.1
Bonneville,2007-06-15,Su,959,275,119,10,600,,,101543,43,,,,16
Bonneville,2007-06-16,Su,948,289,171,28,712,,,54703,27,,,,15.9
Bonneville,2007-06-17,Su,1117,306,166,22,757,,,29873,34,,,,15.9
Bonneville,2007-06-18,Su,900,259,199,25,856,,,22120,21,,,,15.8
Bonneville,2007-06-19,Su,1070,274,191,26,829,,,62255,57,,,,16.1
Bonneville,2007-06-20,Su,1202,329,223,31,1273,,,83635,51,,,,16.4
Bonneville,2007-06-21,Su,1414,384,249,47,1334,,,121519,104,,,,16.8
Bonneville,2007-06-22,Su,1293,349,204,47,1606,,,66378,95,,,,17
Bonneville,2007-06-23,Su,1176,398,304,64,1424,,,45654,37,,,,17
Bonneville,2007-06-24,Su,1322,460,356,73,1398,,,89609,12,,,,16.8
Bonneville,2007-06-25,Su,1190,361,350,86,951,,,24074,28,,,,16.8
Bonneville,2007-06-26,Su,967,276,255,60,869,,,19980,33,,,,17
Bonneville,2007-06-27,Su,1376,265,472,120,951,,,23481,50,,,,17.3
Bonneville,2007-06-28,Su,1301,341,624,180,843,,,23504,12,,,,17.4
Bonneville,2007-06-29,Su,1097,230,714,179,815,,,22459,36,,,,17.7
Bonneville,2007-06-30,Su,707,202,594,164,742,,,18019,93,,,,17.9
Bonneville,2007-07-01,Su,849,197,690,213,778,,,21125,59,,,,18.1
Bonneville,2007-07-02,Su,925,154,576,190,572,,,11190,89,,,,18.1
Bonneville,2007-07-03,Su,823,301,600,234,504,,,11432,117,,,,18.3
Bonneville,2007-07-04,Su,990,437,745,275,411,,,10084,240,,,,18.8
Bonneville,2007-07-05,Su,917,377,821,313,409,,,10071,390,,,,19.1
