Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1984-03-15,Sp,7,2,48,,,,,,,,,,6.1
Bonneville,1984-03-16,Sp,7,,62,,,,,,,,,,6.1
Bonneville,1984-03-17,Sp,4,,22,,,,,,,,,,6.1
Bonneville,1984-03-18,Sp,15,1,42,,,,,,,,,,6.1
Bonneville,1984-03-19,Sp,24,,51,,,,,,,,,,6.7
Bonneville,1984-03-20,Sp,24,,42,,,,,,,,,,6.7
Bonneville,1984-03-21,Sp,13,,29,,,,,,,,,,7.2
Bonneville,1984-03-22,Sp,12,,16,,,,,,,,,,7.8
Bonneville,1984-03-23,Sp,39,,30,,,,,,,,,,7.2
Bonneville,1984-03-24,Sp,24,,43,,,,,,,,,,7.8
Bonneville,1984-03-25,Sp,16,,29,,,,,,,,,,7.8
Bonneville,1984-03-26,Sp,24,,32,,,,,,,,,,7.8
Bonneville,1984-03-27,Sp,16,1,33,,,,,,,,,,7.8
Bonneville,1984-03-28,Sp,28,,35,,,,,,,,,,8.3
Bonneville,1984-03-29,Sp,27,,25,,,,,,,,,,8.3
Bonneville,1984-03-30,Sp,29,,13,,,,,,,,,,8.3
Bonneville,1984-03-31,Sp,35,,30,,,,,,,,,,8.3
Bonneville,1984-04-01,Sp,59,2,44,,,,,,,,,,8.3
Bonneville,1984-04-02,Sp,157,1,52,,,,,,,,,,8.9
Bonneville,1984-04-03,Sp,226,,56,,,,,,,,,,8.9
Bonneville,1984-04-04,Sp,408,,122,,,,,,,,,,8.9
Bonneville,1984-04-05,Sp,353,,53,,,,,,,,,,8.9
Bonneville,1984-04-06,Sp,621,2,86,,,,,,,,,,8.9
Bonneville,1984-04-07,Sp,577,1,92,,,,,,,,,,8.9
Bonneville,1984-04-08,Sp,778,4,74,,,,,,,,,,8.9
Bonneville,1984-04-09,Sp,683,2,55,,,,,,,,,,8.9
Bonneville,1984-04-10,Sp,805,3,65,,,,,,,,,,9.4
Bonneville,1984-04-11,Sp,783,8,51,,,,,,,,,,8.9
Bonneville,1984-04-12,Sp,770,2,78,,,,,,,,,,9.4
Bonneville,1984-04-13,Sp,782,7,76,,,,,,,,,,9.4
Bonneville,1984-04-14,Sp,744,24,61,,,,,,,,,,9.4
Bonneville,1984-04-15,Sp,1078,16,91,,,,,,,,,,10
Bonneville,1984-04-16,Sp,1449,22,81,,,,,,,,,,10
Bonneville,1984-04-17,Sp,1249,23,79,,,,,,,,,,10
Bonneville,1984-04-18,Sp,1186,25,74,,,,,,,,,,10
Bonneville,1984-04-19,Sp,1232,19,46,,,,,,,,,,10
Bonneville,1984-04-20,Sp,1255,12,86,,,,,,,,,,10
Bonneville,1984-04-21,Sp,846,20,52,,,,,,,,,,10
Bonneville,1984-04-22,Sp,802,16,48,,,,,,,,,,10.6
Bonneville,1984-04-23,Sp,1117,42,57,,,,,,,,,,10.6
Bonneville,1984-04-24,Sp,802,25,54,,,,,,,,,,10.6
Bonneville,1984-04-25,Sp,760,53,55,,,,,,,,,,10
Bonneville,1984-04-26,Sp,1095,59,78,,,,,,,,,,10
Bonneville,1984-04-27,Sp,1245,83,78,,,,,,,,,,10
Bonneville,1984-04-28,Sp,1413,90,82,,,,,,,,,,10
Bonneville,1984-04-29,Sp,1652,82,96,,,,,,,,,,10.6
Bonneville,1984-04-30,Sp,1522,93,84,,,,,,,,,,10.6
Bonneville,1984-05-01,Sp,1312,98,79,,,,,1,,,,,10.6
Bonneville,1984-05-02,Sp,1667,118,154,,,,,,,,,,11.1
Bonneville,1984-05-03,Sp,1101,123,99,,,,,,,,,,10.6
Bonneville,1984-05-04,Sp,1068,144,119,,,,,,,,,,11.1
Bonneville,1984-05-05,Sp,1599,162,124,,,,,,,,,,11.1
Bonneville,1984-05-06,Sp,1515,195,125,,,,,,,,,,11.1
Bonneville,1984-05-07,Sp,1068,163,117,,,,,,,,,,11.1
Bonneville,1984-05-08,Sp,921,123,76,,,,,,,,,,11.7
Bonneville,1984-05-09,Sp,1081,180,101,,,,,,,,,,11.7
Bonneville,1984-05-10,Sp,868,134,77,,,,,,,,,,11.7
Bonneville,1984-05-11,Sp,554,97,112,,,,,,,,,,11.7
Bonneville,1984-05-12,Sp,628,155,137,,,,,,,,,,11.7
Bonneville,1984-05-13,Sp,511,137,130,,,,,,,,,,11.7
Bonneville,1984-05-14,Sp,653,145,108,,,,,,,,,,12.2
Bonneville,1984-05-15,Sp,418,84,115,,,,,,,,,,11.7
Bonneville,1984-05-16,Sp,376,122,78,,,,,,,,,,11.7
Bonneville,1984-05-17,Sp,441,153,143,,,,,,,,,,12.2
Bonneville,1984-05-18,Sp,373,153,137,,,,,,,,,,12.2
Bonneville,1984-05-19,Sp,364,126,122,,,,,,,,,,12.8
Bonneville,1984-05-20,Sp,321,109,119,,,,,,,,,,12.8
Bonneville,1984-05-21,Sp,255,123,119,,,,,,,,,,12.8
Bonneville,1984-05-22,Sp,367,85,131,,,,,3,,,,,12.8
Bonneville,1984-05-23,Sp,351,97,160,,,,,,,,,,12.8
Bonneville,1984-05-24,Sp,382,74,236,,,,,7,,,,,13.3
Bonneville,1984-05-25,Sp,253,62,184,,,,,20,,,,,13.3
Bonneville,1984-05-26,Sp,222,65,168,,,,,18,,,,,12.8
Bonneville,1984-05-27,Sp,220,67,196,,,,,7,,,,,13.7
Bonneville,1984-05-28,Sp,315,77,166,,1,,,40,,,,,13.3
Bonneville,1984-05-29,Sp,304,54,209,,,,,93,,,,,13.3
Bonneville,1984-05-30,Sp,288,45,198,,2,,,175,,,,,13.9
Bonneville,1984-05-31,Sp,277,63,217,,3,,,189,,,,,13.9
Bonneville,1984-06-01,Su,249,50,276,,13,,,819,,,,,13.9
Bonneville,1984-06-02,Su,318,54,246,,19,,,2663,,,,,14.4
Bonneville,1984-06-03,Su,231,48,256,,35,,,2204,,,,,14.4
Bonneville,1984-06-04,Su,224,46,236,,32,,,1578,,,,,14.4
Bonneville,1984-06-05,Su,188,51,259,,43,,,776,,,,,14.4
Bonneville,1984-06-06,Su,272,56,284,,121,,,3505,,,,,14.4
Bonneville,1984-06-07,Su,269,55,255,,125,,,1998,,,,,13.9
Bonneville,1984-06-08,Su,292,49,290,,255,,,2571,,,,,13.9
Bonneville,1984-06-09,Su,261,58,301,,397,,,4893,,,,,14.4
Bonneville,1984-06-10,Su,253,20,282,,574,,,6301,,,,,14.4
Bonneville,1984-06-11,Su,227,52,285,,644,,,9008,,,,,13.9
Bonneville,1984-06-12,Su,265,50,381,,851,,,15201,,,,,14.4
Bonneville,1984-06-13,Su,180,40,377,,897,,,14020,,,,,14.4
Bonneville,1984-06-14,Su,215,58,403,,1228,,,23811,,,,,14.4
Bonneville,1984-06-15,Su,234,47,409,,1851,,,37628,,,,,15
Bonneville,1984-06-16,Su,300,57,523,,2735,,,46714,,,,,15
Bonneville,1984-06-17,Su,237,62,512,,3454,,,21281,,,,,15.6
Bonneville,1984-06-18,Su,388,97,590,,5797,,,39992,,,,,15.6
Bonneville,1984-06-19,Su,360,95,554,,5059,,,63263,,,,,16.1
Bonneville,1984-06-20,Su,295,72,498,,4749,,,59907,,,,,15.6
Bonneville,1984-06-21,Su,477,115,661,,7158,,,78326,,,,,15.6
Bonneville,1984-06-22,Su,527,98,662,,8109,,,50283,,,,,16.1
Bonneville,1984-06-23,Su,574,126,768,,9756,,,75994,,,,,16.7
Bonneville,1984-06-24,Su,774,139,949,,12858,,,68740,,,,,16.7
Bonneville,1984-06-25,Su,748,130,926,,11646,,,66523,,,,,16.7
Bonneville,1984-06-26,Su,668,74,825,,9950,,,86423,,,,,16.7
Bonneville,1984-06-27,Su,584,93,717,,6537,,,49397,,,,,17.2
Bonneville,1984-06-28,Su,430,90,606,,4447,,,51428,,,,,17.2
Bonneville,1984-06-29,Su,433,82,580,,3965,,,41709,,,,,17.2
Bonneville,1984-06-30,Su,436,87,543,,3587,,,23419,,,,,17.2
Bonneville,1984-07-01,Su,450,131,693,,3489,,,23381,,,,,17.2
Bonneville,1984-07-02,Su,340,109,743,,2431,,,24551,,,,,17.2
Bonneville,1984-07-03,Su,575,95,1076,,4251,,,26249,,,,,17.8
Bonneville,1984-07-04,Su,485,104,1293,,3826,,,24889,,,,,17.8
Bonneville,1984-07-05,Su,398,170,1338,,4023,,2,22416,,,,,17.8
Bonneville,1984-07-06,Su,718,111,2017,,4076,,,22918,,,,,18.3
Bonneville,1984-07-07,Su,683,173,2026,,3888,,,26600,,,,,18.3
