Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1961-03-01,,,,25,,,,,,,,,,
Bonneville,1961-03-02,,2,,18,,,,,,,,,,
Bonneville,1961-03-03,,,,14,,,,,,,,,,
Bonneville,1961-03-04,,,,12,,,,,,,,,,
Bonneville,1961-03-05,,,,5,,,,,,,,,,
Bonneville,1961-03-06,,,,,,,,,,,,,,
Bonneville,1961-03-07,,,,2,,,,,,,,,,
Bonneville,1961-03-08,,,,20,,,,,,,,,,
Bonneville,1961-03-09,,2,,14,,,,,,,,,,
Bonneville,1961-03-10,,9,,7,,,,,,,,,,
Bonneville,1961-03-11,,7,,15,,,,,,,,,,
Bonneville,1961-03-12,,,,,,,,,,,,,,
Bonneville,1961-03-13,,2,,7,,,,,,,,,,
Bonneville,1961-03-14,,5,,9,,,,,,,,,,
Bonneville,1961-03-15,Sp,7,,24,,,,,,,,,,
Bonneville,1961-03-16,Sp,2,,10,,,,,,,,,,
Bonneville,1961-03-17,Sp,10,,26,,,,,,,,,,
Bonneville,1961-03-18,Sp,10,,12,,,,,,,,,,
Bonneville,1961-03-19,Sp,16,,30,,,,,,,,,,
Bonneville,1961-03-20,Sp,15,,17,,,,,,,,,,
Bonneville,1961-03-21,Sp,15,,12,,,,,,,,,,
Bonneville,1961-03-22,Sp,14,,9,,,,,,,,,,
Bonneville,1961-03-23,Sp,13,,5,,,,,,,,,,
Bonneville,1961-03-24,Sp,7,,5,,,,,,,,,,
Bonneville,1961-03-25,Sp,12,,2,,,,,,,,,,
Bonneville,1961-03-26,Sp,12,,7,,,,,,,,,,
Bonneville,1961-03-27,Sp,20,,7,,,,,,,,,,
Bonneville,1961-03-28,Sp,25,,18,,,,,,,,,,
Bonneville,1961-03-29,Sp,30,,10,,,,,,,,,,
Bonneville,1961-03-30,Sp,28,,20,,,,,,,,,,
Bonneville,1961-03-31,Sp,213,,12,,,,,,,,,,
Bonneville,1961-04-01,Sp,261,,7,,,,,,,,,,
Bonneville,1961-04-02,Sp,578,,38,,,,,,,,,,
Bonneville,1961-04-03,Sp,529,,41,,,,,,,,,,
Bonneville,1961-04-04,Sp,752,,37,,,,,,,,,,
Bonneville,1961-04-05,Sp,994,,19,,,,,,3,,,,
Bonneville,1961-04-06,Sp,1554,,82,,,,,,,,,,
Bonneville,1961-04-07,Sp,1555,,40,,,,,,,,,,
Bonneville,1961-04-08,Sp,1640,,29,,,,,,,,,,
Bonneville,1961-04-09,Sp,2229,,57,,,,,,2,,,,
Bonneville,1961-04-10,Sp,1902,,45,,,,,,3,,,,
Bonneville,1961-04-11,Sp,1594,,33,,,,,,2,,,,
Bonneville,1961-04-12,Sp,1261,,26,,,,,,,,,,
Bonneville,1961-04-13,Sp,1044,,25,,,,,,,,,,
Bonneville,1961-04-14,Sp,1294,,16,,,,,,,,,,
Bonneville,1961-04-15,Sp,2395,,54,,,,,,,,,,
Bonneville,1961-04-16,Sp,3018,,52,,,,,,2,,,,
Bonneville,1961-04-17,Sp,3007,,34,,,,,,2,,,,
Bonneville,1961-04-18,Sp,2761,,25,,,,,,2,,,,
Bonneville,1961-04-19,Sp,2212,,26,,,,,,,,,,
Bonneville,1961-04-20,Sp,2999,,16,,,,,,,,,,
Bonneville,1961-04-21,Sp,1348,,24,,,,,,,,,,
Bonneville,1961-04-22,Sp,1669,,14,,,,,,,,,,
Bonneville,1961-04-23,Sp,1456,,21,,,,,,,,,,
Bonneville,1961-04-24,Sp,2813,,21,,,,,,,,,,
Bonneville,1961-04-25,Sp,2833,,44,,,,,,,,,,
Bonneville,1961-04-26,Sp,3738,,42,,,,,,,,,,
Bonneville,1961-04-27,Sp,7620,,64,,2,,,,3,,,,
Bonneville,1961-04-28,Sp,7585,,80,,1,,,,3,,,,
Bonneville,1961-04-29,Sp,5574,,60,,,,,,2,,,,
Bonneville,1961-04-30,Sp,4311,,89,,,,,,6,,,,
Bonneville,1961-05-01,Sp,4434,,38,,,,,,3,,,,
Bonneville,1961-05-02,Sp,2575,,67,,2,,,,20,,,,
Bonneville,1961-05-03,Sp,1326,,31,,,,,,18,,,,
Bonneville,1961-05-04,Sp,780,,25,,,,,,,,,,
Bonneville,1961-05-05,Sp,1147,,15,,,,,,,,,,
Bonneville,1961-05-06,Sp,2068,,35,,2,,,,9,,,,
