Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1966-03-11,,1,,5,,,,,,,,,,6.1
Bonneville,1966-03-12,,44,,107,,,,,,,,,,5
Bonneville,1966-03-13,,86,,58,,,,,,,,,,5
Bonneville,1966-03-14,,28,,29,,,,,,,,,,6.7
Bonneville,1966-03-15,Sp,37,,28,,,,,,,,,,6.7
Bonneville,1966-03-16,Sp,67,,60,,,,,,,,,,6.7
Bonneville,1966-03-17,Sp,54,,36,,,,,,,,,,5.6
Bonneville,1966-03-18,Sp,47,,36,,,,,,,,,,5.6
Bonneville,1966-03-19,Sp,34,,16,,,,,,,,,,6.1
Bonneville,1966-03-20,Sp,41,,10,,,,,,,,,,6.1
Bonneville,1966-03-21,Sp,40,,32,,,,,,,,,,6.7
Bonneville,1966-03-22,Sp,67,,26,,,,,,,,,,6.7
Bonneville,1966-03-23,Sp,74,,26,,,,,,,,,,6.7
Bonneville,1966-03-24,Sp,153,,29,,,,,,,,,,6.7
Bonneville,1966-03-25,Sp,58,,10,,,,,,,,,,7.2
Bonneville,1966-03-26,Sp,49,,10,,,,,,,,,,7.2
Bonneville,1966-03-27,Sp,95,,21,,,,,,,,,,7.8
Bonneville,1966-03-28,Sp,171,,33,,,,,,,,,,7.8
Bonneville,1966-03-29,Sp,404,,32,,,,,,,,,,8.3
Bonneville,1966-03-30,Sp,234,,23,,,,,,,,,,8.9
Bonneville,1966-03-31,Sp,384,,31,,,,,,,,,,8.9
Bonneville,1966-04-01,Sp,977,,86,,,,,,,,,,8.9
Bonneville,1966-04-02,Sp,972,,62,,,,,,,,,,8.9
Bonneville,1966-04-03,Sp,511,,48,,,,,,,,,,8.9
Bonneville,1966-04-04,Sp,1286,,84,,,,,,,,,,9.4
Bonneville,1966-04-05,Sp,1198,,97,,,,,,,,,,9.4
Bonneville,1966-04-06,Sp,1020,,56,,,,,,,,,,9.4
Bonneville,1966-04-07,Sp,2542,,128,,,,,,,,,,10
Bonneville,1966-04-08,Sp,1802,,84,,,,,,,,,,10
Bonneville,1966-04-09,Sp,2624,,89,,,,,,4,,,,10
Bonneville,1966-04-10,Sp,1279,,56,,,,,,18,,,,11.1
Bonneville,1966-04-11,Sp,2721,,129,,,,,,11,,,,11.1
Bonneville,1966-04-12,Sp,2638,,128,,,,,,12,,,,10.6
Bonneville,1966-04-13,Sp,2048,,84,,,,,,8,,,,10.6
Bonneville,1966-04-14,Sp,2515,,75,,,,,,6,,,,10.6
Bonneville,1966-04-15,Sp,4029,,114,,,,,,4,,,,10.6
Bonneville,1966-04-16,Sp,6077,,115,,,,,,14,,,,11.1
Bonneville,1966-04-17,Sp,4966,,87,,,,,,10,,,,11.1
Bonneville,1966-04-18,Sp,5029,,106,,,,,,10,,,,11.1
Bonneville,1966-04-19,Sp,5457,,74,,2,,,,14,,,,11.1
Bonneville,1966-04-20,Sp,3862,,47,,,,,,18,,,,11.7
