Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1955-02-28,,,,,,,,,,,,,,3.9
Bonneville,1955-03-01,,,,1,,,,,,,,,,3.9
Bonneville,1955-03-02,,,,,,,,,,,,,,3.9
Bonneville,1955-03-03,,,,,,,,,,,,,,3.3
Bonneville,1955-03-04,,,,,,,,,,,,,,2.8
Bonneville,1955-03-05,,1,,1,,,,,,,,,,2.8
Bonneville,1955-03-06,,,,,,,,,,,,,,3.3
Bonneville,1955-03-07,,,,,,,,,,,,,,3.3
Bonneville,1955-03-08,,,,,,,,,,,,,,3.3
Bonneville,1955-03-09,,,,1,,,,,,,,,,3.3
Bonneville,1955-03-10,,1,,14,,,,,,,,,,3.9
Bonneville,1955-03-11,,,,37,,,,,,,,,,3.9
Bonneville,1955-03-12,,1,,39,,,,,,,,,,3.9
Bonneville,1955-03-13,,6,,27,,,,,,,,,,3.9
Bonneville,1955-03-14,,7,,14,,,,,,,,,,3.9
Bonneville,1955-03-15,Sp,1,,13,,,,,,,,,,3.9
Bonneville,1955-03-16,Sp,9,,34,,,,,,,,,,4.4
Bonneville,1955-03-17,Sp,1,,4,,,,,,,,,,4.4
Bonneville,1955-03-18,Sp,1,,9,,,,,,,,,,5
Bonneville,1955-03-19,Sp,15,,145,,,,,,,,,,5
Bonneville,1955-03-20,Sp,7,,60,,,,,,,,,,5
Bonneville,1955-03-21,Sp,3,,59,,,,,,,,,,5
Bonneville,1955-03-22,Sp,5,,66,,,,,,,,,,5
Bonneville,1955-03-23,Sp,8,,28,,,,,,,,,,5
Bonneville,1955-03-24,Sp,20,,89,,,,,,,,,,5
Bonneville,1955-03-25,Sp,23,,43,,,,,,,,,,5
Bonneville,1955-03-26,Sp,23,,6,,,,,,,,,,4.4
Bonneville,1955-03-27,Sp,118,,11,,,,,,,,,,4.4
Bonneville,1955-03-28,Sp,101,,12,,,,,,,,,,5.6
Bonneville,1955-03-29,Sp,245,,44,,,,,,,,,,5.6
Bonneville,1955-03-30,Sp,173,,59,,,,,,,,,,5.6
Bonneville,1955-03-31,Sp,622,,190,,,,,,,,,,6.1
Bonneville,1955-04-01,Sp,389,,90,,,,,,,,,,6.1
Bonneville,1955-04-02,Sp,913,,101,,,,,,,,,,6.1
Bonneville,1955-04-03,Sp,745,,64,,,,,,,,,,6.1
Bonneville,1955-04-04,Sp,773,,110,,,,,,,,,,6.1
Bonneville,1955-04-05,Sp,493,,49,,,,,,,,,,6.7
Bonneville,1955-04-06,Sp,836,,109,,,,,,,,,,6.7
Bonneville,1955-04-07,Sp,1046,,308,,,,,,,,,,6.9
Bonneville,1955-04-08,Sp,904,,134,,,,,,,,,,7.2
Bonneville,1955-04-09,Sp,760,,94,,,,,,,,,,7.2
Bonneville,1955-04-10,Sp,854,,91,,,,,,,,,,7.8
Bonneville,1955-04-11,Sp,801,,61,,,,,,,,,,7.8
Bonneville,1955-04-12,Sp,490,,33,,,,,,,,,,7.8
Bonneville,1955-04-13,Sp,1019,,56,,,,,,,,,,7.8
Bonneville,1955-04-14,Sp,1433,,71,,,,,,,,,,7.8
Bonneville,1955-04-15,Sp,2773,,81,,,,,,,,,,7.8
Bonneville,1955-04-16,Sp,1124,,54,,,,,,,,,,7.8
Bonneville,1955-04-17,Sp,811,,27,,,,,,,,,,8.3
Bonneville,1955-04-18,Sp,689,,14,,,,,,,,,,8.3
Bonneville,1955-04-19,Sp,1597,,16,,,,,,,,,,8.3
Bonneville,1955-04-20,Sp,2140,,18,,,,,,,,,,8.3
Bonneville,1955-04-21,Sp,1638,,16,,,,,,,,,,7.8
Bonneville,1955-04-22,Sp,4054,,55,,,,,,,,,,7.8
Bonneville,1955-04-23,Sp,3967,,21,,,,,,,,,,7.8
Bonneville,1955-04-24,Sp,4703,,51,,,,,,,,,,7.8
Bonneville,1955-04-25,Sp,8206,,76,,,,,,,,,,7.8
Bonneville,1955-04-26,Sp,8195,,86,,,,,,,,,,7.8
