Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1941-01-02,,1,,,,,,,,,,,,
Bonneville,1941-01-03,,,,3,,,,,,,,,,
Bonneville,1941-01-04,,,,3,,,,,,,,,,
Bonneville,1941-01-05,,,,,,,,,,,,,,
Bonneville,1941-01-06,,,,,,,,,,,,,,
Bonneville,1941-01-07,,,,,,,,,,,,,,
Bonneville,1941-01-08,,2,,,,,,,,,,,,
Bonneville,1941-01-09,,,,,,,,,,,,,,
Bonneville,1941-01-10,,,,,,,,,,,,,,
Bonneville,1941-01-11,,,,1,,,,,,,,,,
Bonneville,1941-01-12,,,,,,,,,,,,,,
Bonneville,1941-01-13,,,,1,,,,,,,,,,
Bonneville,1941-01-14,,,,,,,,,,,,,,
Bonneville,1941-01-15,,,,,,,,,,,,,,
Bonneville,1941-01-16,,,,,,,,,,,,,,
Bonneville,1941-01-17,,,,1,,,,,,,,,,
Bonneville,1941-01-18,,,,3,,,,,,,,,,
Bonneville,1941-01-19,,1,,1,,,,,,,,,,
Bonneville,1941-01-20,,,,2,,,,,,,,,,
Bonneville,1941-01-21,,,,1,,,,,,,,,,
Bonneville,1941-01-22,,,,1,,,,,,,,,,
Bonneville,1941-01-23,,,,4,,,,,,,,,,
Bonneville,1941-01-24,,,,2,,,,,,,,,,
Bonneville,1941-01-25,,,,2,,,,,,,,,,
Bonneville,1941-01-26,,,,3,,,,,,,,,,
Bonneville,1941-01-27,,,,,,,,,,,,,,
Bonneville,1941-01-28,,,,2,,,,,,,,,,
Bonneville,1941-01-29,,,,2,,,,,,,,,,
Bonneville,1941-01-30,,,,2,,,,,,,,,,
Bonneville,1941-01-31,,,,3,,,,,,,,,,
Bonneville,1941-02-01,,,,4,,,,,,,,,,
Bonneville,1941-02-02,,,,3,,,,,,,,,,
Bonneville,1941-02-03,,,,,,,,,,,,,,
Bonneville,1941-02-04,,,,3,,,,,,,,,,
Bonneville,1941-02-05,,,,4,,,,,,,,,,
Bonneville,1941-02-06,,,,1,,,,,,,,,,
Bonneville,1941-02-07,,,,2,,,,,,,,,,
Bonneville,1941-02-08,,,,5,,,,,,,,,,
Bonneville,1941-02-09,,,,4,,,,,,,,,,
Bonneville,1941-02-10,,,,6,,,,,,,,,,
Bonneville,1941-02-11,,,,2,,,,,,,,,,
Bonneville,1941-02-12,,,,3,,,,,,,,,,
Bonneville,1941-02-13,,,,2,,,,,,,,,,
Bonneville,1941-02-14,,,,1,,,,,,,,,,
Bonneville,1941-02-15,,,,2,,,,,,,,,,
Bonneville,1941-02-16,,,,2,,,,,,,,,,
Bonneville,1941-02-17,,,,3,,,,,,,,,,
Bonneville,1941-02-18,,,,1,,,,,,,,,,
Bonneville,1941-02-19,,,,,,,,,,,,,,
Bonneville,1941-02-20,,,,,,,,,,,,,,
Bonneville,1941-02-21,,,,1,,,,,,,,,,
Bonneville,1941-02-22,,,,3,,,,,,,,,,
Bonneville,1941-02-23,,,,5,,,,,,,,,,
Bonneville,1941-02-24,,,,3,,,,,,,,,,
Bonneville,1941-02-25,,,,,,,,,,,,,,
Bonneville,1941-02-26,,,,1,,,,,,,,,,
Bonneville,1941-02-27,,,,8,,,,,,,,,,
Bonneville,1941-02-28,,,,7,,,,,,,,,,
Bonneville,1941-03-01,,,,10,,,,,,,,,,
Bonneville,1941-03-02,,,,10,,,,,,,,,,
Bonneville,1941-03-03,,,,8,,,,,,,,,,
Bonneville,1941-03-04,,,,6,,,,,,,,,,
Bonneville,1941-03-05,,,,16,,,,,,,,,,
Bonneville,1941-03-06,,1,,13,,,,,,,,,,
Bonneville,1941-03-07,,1,,16,,,,,,,,,,
Bonneville,1941-03-08,,2,,15,,,,,,,,,,
Bonneville,1941-03-09,,,,14,,,,,,,,,,
Bonneville,1941-03-10,,1,,4,,,,,,,,,,
Bonneville,1941-03-11,,1,,10,,,,,,,,,,
Bonneville,1941-03-12,,2,,12,,,,,,,,,,
Bonneville,1941-03-13,,,,3,,,,,,,,,,
Bonneville,1941-03-14,,,,5,,,,,,,,,,
Bonneville,1941-03-15,Sp,,,10,,,,,,,,,,
Bonneville,1941-03-16,Sp,2,,13,,,,,,,,,,
Bonneville,1941-03-17,Sp,1,,14,,,,,,,,,,
Bonneville,1941-03-18,Sp,1,,9,,,,,,,,,,
Bonneville,1941-03-19,Sp,,,25,,,,,,,,,,
Bonneville,1941-03-20,Sp,,,22,,,,,,,,,,
Bonneville,1941-03-21,Sp,6,,39,,,,,,,,,,
Bonneville,1941-03-22,Sp,7,,37,,,,,,,,,,
Bonneville,1941-03-23,Sp,27,,275,,,,,,,,,,
Bonneville,1941-03-24,Sp,8,,38,,,,,,,,,,
Bonneville,1941-03-25,Sp,40,,62,,,,,,,,,,
Bonneville,1941-03-26,Sp,78,,103,,,,,,,,,,
Bonneville,1941-03-27,Sp,56,,28,,,,,,,,,,
Bonneville,1941-03-28,Sp,102,,108,,,,,,,,,,
Bonneville,1941-03-29,Sp,246,,157,,,,,,,,,,
Bonneville,1941-03-30,Sp,449,,288,,,,,,,,,,
Bonneville,1941-03-31,Sp,329,,271,,,,,,,,,,
Bonneville,1941-04-01,Sp,637,,290,,,,,,,,,,
Bonneville,1941-04-02,Sp,581,,281,,,,,,,,,,
Bonneville,1941-04-03,Sp,688,,222,,,,,,,,,,
Bonneville,1941-04-04,Sp,736,,323,,,,,,,,,,
Bonneville,1941-04-05,Sp,692,,215,,,,,,,,,,
Bonneville,1941-04-06,Sp,944,,525,,,,,,,,,,
Bonneville,1941-04-07,Sp,544,,207,,,,,,,,,,
Bonneville,1941-04-08,Sp,306,,67,,,,,,,,,,
Bonneville,1941-04-09,Sp,529,,145,,,,,,,,,,
Bonneville,1941-04-10,Sp,722,,161,,,,,,,,,,
Bonneville,1941-04-11,Sp,683,,148,,,,,,,,,,
Bonneville,1941-04-12,Sp,854,,129,,,,,,,,,,
Bonneville,1941-04-13,Sp,1982,,301,,,,,,,,,,
Bonneville,1941-04-14,Sp,914,,116,,,,,,,,,,
Bonneville,1941-04-15,Sp,1848,,229,,,,,,,,,,
Bonneville,1941-04-16,Sp,2404,,422,,,,,,,,,,
Bonneville,1941-04-17,Sp,1539,,168,,,,,,,,,,
Bonneville,1941-04-18,Sp,704,,103,,,,,,,,,,
Bonneville,1941-04-19,Sp,968,,87,,3,,,,,,,,
Bonneville,1941-04-20,Sp,2456,,292,,2,,,,,,,,
Bonneville,1941-04-21,Sp,2521,,279,,,,,,,,,,
Bonneville,1941-04-22,Sp,3690,,311,,8,,,,,,,,
Bonneville,1941-04-23,Sp,3440,,217,,5,,,,,,,,
Bonneville,1941-04-24,Sp,2331,,158,,23,,,,,,,,
Bonneville,1941-04-25,Sp,2366,,177,,13,,,,,,,,
Bonneville,1941-04-26,Sp,3078,,202,,3,,,,,,,,
Bonneville,1941-04-27,Sp,4215,,269,,39,,,,,,,,
Bonneville,1941-04-28,Sp,2720,,96,,37,,,,,,,,
Bonneville,1941-04-29,Sp,3199,,128,,97,,,,,,,,
Bonneville,1941-04-30,Sp,3195,,124,,69,,,,,,,,
Bonneville,1941-05-01,Sp,3919,,139,,158,,,,,,,,
Bonneville,1941-05-02,Sp,1990,,105,,66,,,,,,,,
Bonneville,1941-05-03,Sp,1960,,139,,66,,,,,,,,
Bonneville,1941-05-04,Sp,1366,,78,,65,,,,,,,,
Bonneville,1941-05-05,Sp,419,,60,,21,,,,,,,,
Bonneville,1941-05-06,Sp,263,,49,,19,,,,,,,,
Bonneville,1941-05-07,Sp,263,,32,,3,,,,,,,,
Bonneville,1941-05-08,Sp,156,,26,,8,,,,,,,,
Bonneville,1941-05-09,Sp,113,,17,,4,,,,,,,,
Bonneville,1941-05-10,Sp,225,,34,,15,,,,,,,,
Bonneville,1941-05-11,Sp,516,,71,,44,,,,,,,,
Bonneville,1941-05-12,Sp,604,,79,,48,,,,,,,,
Bonneville,1941-05-13,Sp,1016,,71,,75,,,,,,,,
Bonneville,1941-05-14,Sp,1005,,71,,53,,,,,,,,
Bonneville,1941-05-15,Sp,567,,48,,25,,,,,,,,
Bonneville,1941-05-16,Sp,289,,29,,8,,,,,,,,
Bonneville,1941-05-17,Sp,146,,20,,5,,,,,,,,
Bonneville,1941-05-18,Sp,138,,24,,5,,,,,,,,
Bonneville,1941-05-19,Sp,102,,9,,9,,,,,,,,
Bonneville,1941-05-20,Sp,76,,13,,2,,,,,,,,
Bonneville,1941-05-21,Sp,219,,29,,7,,,,,,,,
Bonneville,1941-05-22,Sp,450,,37,,23,,,,,,,,
Bonneville,1941-05-23,Sp,716,,63,,60,,,,,,,,
Bonneville,1941-05-24,Sp,776,,55,,75,,,,,,,,
Bonneville,1941-05-25,Sp,779,,46,,58,,,,,,,,
Bonneville,1941-05-26,Sp,373,,28,,35,,,,,,,,
Bonneville,1941-05-27,Sp,347,,37,,26,,,,,,,,
Bonneville,1941-05-28,Sp,244,,29,,27,,,,,,,,
Bonneville,1941-05-29,Sp,190,,22,,15,,,,,,,,
Bonneville,1941-05-30,Sp,106,,29,,11,,,,,,,,
Bonneville,1941-05-31,Sp,112,,29,,16,,,,,,,,
Bonneville,1941-06-01,Su,274,,37,,25,,,,,,,,
Bonneville,1941-06-02,Su,179,,13,,35,,,,,,,,
Bonneville,1941-06-03,Su,121,,28,,14,,,,,,,,
Bonneville,1941-06-04,Su,204,,39,,58,,,,,,,,
Bonneville,1941-06-05,Su,220,,37,,47,,,,,,,,
Bonneville,1941-06-06,Su,236,,27,,37,,,,,,,,
Bonneville,1941-06-07,Su,434,,33,,99,,,,,,,,
Bonneville,1941-06-08,Su,374,,27,,96,,,,,,,,
Bonneville,1941-06-09,Su,241,,27,,80,,,,,,,,
Bonneville,1941-06-10,Su,156,,17,,94,,,,,,,,
Bonneville,1941-06-11,Su,118,,10,,70,,,,,,,,
Bonneville,1941-06-12,Su,232,,27,,315,,,,,,,,
Bonneville,1941-06-13,Su,174,,27,,329,,,,,,,,
Bonneville,1941-06-14,Su,296,,23,,425,,,,,,,,
Bonneville,1941-06-15,Su,396,,31,,594,,,,,,,,
Bonneville,1941-06-16,Su,355,,39,,1009,,,,,,,,
Bonneville,1941-06-17,Su,285,,28,,1112,,,,,,,,
Bonneville,1941-06-18,Su,235,,38,,1249,,,,,,,,
Bonneville,1941-06-19,Su,237,,46,,1185,,,,,,,,
Bonneville,1941-06-20,Su,218,,32,,970,,,,,,,,
Bonneville,1941-06-21,Su,152,,47,,944,,,,,,,,
Bonneville,1941-06-22,Su,80,,20,,704,,,,,,,,
Bonneville,1941-06-23,Su,101,,24,,1091,,,,,,,,
Bonneville,1941-06-24,Su,164,,30,,1770,,,,,,,,
Bonneville,1941-06-25,Su,173,,30,,1612,,,,,,,,
Bonneville,1941-06-26,Su,180,,43,,1552,,,,,,,,
Bonneville,1941-06-27,Su,226,,44,,1519,,,,,,,,
Bonneville,1941-06-28,Su,302,,52,,2119,,,,,,,,
Bonneville,1941-06-29,Su,301,,58,,2236,,,,,,,,
Bonneville,1941-06-30,Su,349,,60,,2146,,,,,,,,
Bonneville,1941-07-01,Su,272,,61,,2860,,,,,,,,
