Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1980-03-15,Sp,1,,16,,,,,,,,,,5.6
Bonneville,1980-03-16,Sp,-1,,55,,,,,,,,,,6.1
Bonneville,1980-03-17,Sp,1,,58,,,,,,,,,,6.1
Bonneville,1980-03-18,Sp,1,,68,,,,,,,,,,6.1
Bonneville,1980-03-19,Sp,1,,73,,,,,,,,,,6.1
Bonneville,1980-03-20,Sp,3,1,74,,,,,,,,,,7.2
Bonneville,1980-03-21,Sp,27,,150,,,,,,,,,,7.2
Bonneville,1980-03-22,Sp,14,,48,,,,,,,,,,7.2
Bonneville,1980-03-23,Sp,19,,84,,,,,,,,,,6.1
Bonneville,1980-03-24,Sp,32,,69,,,,,,,,,,7.8
Bonneville,1980-03-25,Sp,81,2,95,,,,,,,,,,7.8
Bonneville,1980-03-26,Sp,35,,72,,,,,,,,,,7.8
Bonneville,1980-03-27,Sp,70,,51,,,,,,,,,,7.8
Bonneville,1980-03-28,Sp,71,1,68,,,,,,,,,,7.8
Bonneville,1980-03-29,Sp,43,,74,,,,,,,,,,7.8
Bonneville,1980-03-30,Sp,71,1,46,,,,,,,,,,7.8
Bonneville,1980-03-31,Sp,60,1,38,,,,,,,,,,7.8
Bonneville,1980-04-01,Sp,198,,61,,,,,,,,,,8.3
Bonneville,1980-04-02,Sp,166,4,100,,,,,,,,,,7.2
Bonneville,1980-04-03,Sp,132,8,104,,,,,,,,,,7.2
Bonneville,1980-04-04,Sp,194,5,117,,,,,,,,,,7.8
Bonneville,1980-04-05,Sp,293,2,171,,,,,,,,,,7.8
Bonneville,1980-04-06,Sp,393,,144,,,,,,,,,,8.3
Bonneville,1980-04-07,Sp,471,6,141,,,,,,,,,,8.3
Bonneville,1980-04-08,Sp,319,2,159,,,,,,,,,,8.9
Bonneville,1980-04-09,Sp,305,6,155,,,,,,,,,,8.9
Bonneville,1980-04-10,Sp,429,13,161,,,,,,,,,,9.4
Bonneville,1980-04-11,Sp,408,22,172,,,,,,,,,,9.4
Bonneville,1980-04-12,Sp,785,54,125,,,,,,,,,,8.9
Bonneville,1980-04-13,Sp,1043,68,152,,,,,,,,,,9.4
Bonneville,1980-04-14,Sp,1435,73,94,,,,,,,,,,9.4
Bonneville,1980-04-15,Sp,969,41,115,,,,,,,,,,9.4
Bonneville,1980-04-16,Sp,1286,42,213,,,,,,,,,,9.4
Bonneville,1980-04-17,Sp,1614,49,158,,,,,,,,,,10
Bonneville,1980-04-18,Sp,972,68,128,,,,,,,,,,10
Bonneville,1980-04-19,Sp,1290,54,118,,,,,,,,,,10
Bonneville,1980-04-20,Sp,810,59,75,,,,,,,,,,10.6
Bonneville,1980-04-21,Sp,1369,81,103,,,,,,,,,,10.6
Bonneville,1980-04-22,Sp,1147,79,88,,,,,,,,,,10.6
Bonneville,1980-04-23,Sp,1408,124,78,,,,,,,,,,10.6
Bonneville,1980-04-24,Sp,1378,100,86,,,,,,,,,,10.6
Bonneville,1980-04-25,Sp,1400,142,81,,,,,,,,,,11.1
Bonneville,1980-04-26,Sp,1341,119,54,,,,,,,,,,11.1
Bonneville,1980-04-27,Sp,2181,222,59,,,,,,,,,,11.1
Bonneville,1980-04-28,Sp,2440,225,52,,,,,,,,,,12.2
Bonneville,1980-04-29,Sp,1438,156,58,,,,,,,,,,12.2
Bonneville,1980-04-30,Sp,1107,187,56,,,,,,,,,,12.8
Bonneville,1980-05-01,Sp,1132,234,63,,,,,,,,,,13.3
Bonneville,1980-05-02,Sp,1117,247,79,,,,,,,,,,12.8
Bonneville,1980-05-03,Sp,945,270,27,,,,,,,,,,13.9
Bonneville,1980-05-04,Sp,1453,319,52,,,,,,,,,,13.9
Bonneville,1980-05-05,Sp,1948,347,49,,,,,,,,,,13.9
Bonneville,1980-05-06,Sp,1648,374,51,,,,,,,,,,13.9
Bonneville,1980-05-07,Sp,1407,261,50,,,,,,,,,,14.4
Bonneville,1980-05-08,Sp,1033,231,48,,,,,,,,,,14.4
Bonneville,1980-05-09,Sp,1153,346,47,,,,,,,,,,13.9
Bonneville,1980-05-10,Sp,1047,304,32,,,,,,,,,,13.9
Bonneville,1980-05-11,Sp,1181,289,22,,,,,,,,,,13.9
Bonneville,1980-05-12,Sp,1318,356,55,,,,,,,,,,13.9
Bonneville,1980-05-13,Sp,1328,327,67,,,,,1,,,,,13.9
Bonneville,1980-05-14,Sp,1193,260,68,,,,,1,,,,,13.9
