Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1995-03-15,Sp,5,,14,9,,,,,,,,,7.2
Bonneville,1995-03-16,Sp,12,,29,10,,,,,,,,,7.2
Bonneville,1995-03-17,Sp,11,,21,12,,,,,,,,,8.3
Bonneville,1995-03-18,Sp,20,,8,6,,,,,,,,,8.3
Bonneville,1995-03-19,Sp,6,,-1,1,,,,,,,,,8.3
Bonneville,1995-03-20,Sp,17,,9,-1,,,,,,,,,7.8
Bonneville,1995-03-21,Sp,15,,16,,,,,,,,,,7.8
Bonneville,1995-03-22,Sp,2,,17,5,,,,,,,,,7.8
Bonneville,1995-03-23,Sp,2,,32,7,,,,,,,,,7.8
Bonneville,1995-03-24,Sp,13,,15,4,,,,,,,,,7.8
Bonneville,1995-03-25,Sp,1,,19,7,,,,,,,,,7.8
Bonneville,1995-03-26,Sp,3,,22,6,,,,,,,,,7.8
Bonneville,1995-03-27,Sp,7,,42,15,,,,,,,,,7.8
Bonneville,1995-03-28,Sp,14,,22,8,,,,,,,,,7.8
Bonneville,1995-03-29,Sp,16,,11,6,,,,,,,,,8.9
Bonneville,1995-03-30,Sp,29,,21,7,,,,,,,,,8.3
Bonneville,1995-03-31,Sp,33,,36,15,,,,,,,,,8.3
Bonneville,1995-04-01,Sp,84,,44,13,,,,,,,,,8.3
Bonneville,1995-04-02,Sp,86,,34,9,,,,,,,,,8.4
Bonneville,1995-04-03,Sp,68,,35,16,,,,,,,,,8.7
Bonneville,1995-04-04,Sp,54,,31,12,,,,,,,,,8.7
Bonneville,1995-04-05,Sp,110,,49,26,,,,,,,,,8.5
Bonneville,1995-04-06,Sp,90,,36,10,,,,,,,,,8.7
Bonneville,1995-04-07,Sp,133,,10,6,,,,,,,,,8.6
Bonneville,1995-04-08,Sp,246,,42,24,,,,,,,,,8.8
Bonneville,1995-04-09,Sp,263,,33,13,,,,,,,,,8.8
Bonneville,1995-04-10,Sp,276,,23,9,,,,,,,,,9
Bonneville,1995-04-11,Sp,238,1,32,13,,,,,,,,,9.2
Bonneville,1995-04-12,Sp,201,4,32,14,,,,,,,,,9.3
Bonneville,1995-04-13,Sp,174,3,23,9,,,,,,,,,9.3
Bonneville,1995-04-14,Sp,219,5,35,11,,,,,,,,,9.3
Bonneville,1995-04-15,Sp,206,,23,6,,,,,,,,,9.5
Bonneville,1995-04-16,Sp,157,2,23,11,,,,,,,,,9.7
Bonneville,1995-04-17,Sp,233,5,13,11,,,,1,,,,,10.6
Bonneville,1995-04-18,Sp,278,3,23,6,,,,,,,,,10.6
Bonneville,1995-04-19,Sp,334,11,16,11,,,,,,,,,10.6
Bonneville,1995-04-20,Sp,251,7,19,7,,,,,,,,,10.6
Bonneville,1995-04-21,Sp,313,19,33,7,,,,,,,,,10.6
Bonneville,1995-04-22,Sp,272,28,23,5,,,,,,,,,11.1
Bonneville,1995-04-23,Sp,519,30,28,7,,,,,,,,,11.1
Bonneville,1995-04-24,Sp,380,36,30,6,,,,,,,,,11.1
Bonneville,1995-04-25,Sp,363,35,23,9,,,,,,,,,8.7
Bonneville,1995-04-26,Sp,210,42,21,7,,,,,,,,,8.5
Bonneville,1995-04-27,Sp,219,35,35,4,,,,,,,,,8.6
Bonneville,1995-04-28,Sp,180,42,21,2,,,,,,,,,8.5
Bonneville,1995-04-29,Sp,162,63,24,8,,,,,,,,,8.3
Bonneville,1995-04-30,Sp,154,90,26,7,,,,,,,,,11.7
Bonneville,1995-05-01,Sp,181,88,25,8,,,,2,,,,,12.2
Bonneville,1995-05-02,Sp,191,82,30,3,,,,1,,,,,12.2
Bonneville,1995-05-03,Sp,188,90,34,6,,,,5,,,,,12.2
Bonneville,1995-05-04,Sp,145,71,25,,,,,6,,,,,12.2
Bonneville,1995-05-05,Sp,145,72,35,4,,,,7,,,,,12.8
Bonneville,1995-05-06,Sp,84,44,27,1,,,,1,,,,,12.8
Bonneville,1995-05-07,Sp,110,74,21,2,,,,2,,,,,12.2
Bonneville,1995-05-08,Sp,123,107,24,8,,,,6,,,,,12.8
Bonneville,1995-05-09,Sp,148,108,34,2,,,,23,,,,,12.8
Bonneville,1995-05-10,Sp,86,72,24,5,,,,12,,,,,13.3
Bonneville,1995-05-11,Sp,90,80,40,3,,,,7,,,,,13.3
Bonneville,1995-05-12,Sp,74,93,25,5,,,,4,,,,,13.3
Bonneville,1995-05-13,Sp,98,84,29,1,,,,1,,,,,13.3
Bonneville,1995-05-14,Sp,86,92,24,1,,,,12,,,,,13.3
Bonneville,1995-05-15,Sp,128,126,27,6,,,,73,,,,,13.3
Bonneville,1995-05-16,Sp,158,83,30,2,,,,201,,,,,13.3
Bonneville,1995-05-17,Sp,78,73,26,1,,,,194,,,,,13.3
Bonneville,1995-05-18,Sp,54,60,34,2,,,,40,,,,,13.2
Bonneville,1995-05-19,Sp,71,59,48,11,,,,27,,,,,13.4
Bonneville,1995-05-20,Sp,75,49,36,2,,,,331,,,,,13.7
Bonneville,1995-05-21,Sp,137,44,51,5,,,,4511,,,,,14.1
Bonneville,1995-05-22,Sp,119,22,38,6,,,,3643,,,,,14.4
Bonneville,1995-05-23,Sp,91,53,49,,,,,4338,,,,,14.5
Bonneville,1995-05-24,Sp,80,42,42,3,,,,2720,,,,,14.5
Bonneville,1995-05-25,Sp,109,26,54,7,,,,2642,,,,,14.8
Bonneville,1995-05-26,Sp,108,25,49,6,,,,16575,,,,,15.1
Bonneville,1995-05-27,Sp,121,12,57,6,,,,24136,,,,,15.2
Bonneville,1995-05-28,Sp,98,30,57,6,,,,36405,,,,,15.5
Bonneville,1995-05-29,Sp,102,20,59,6,,,,49517,,,,,15.8
Bonneville,1995-05-30,Sp,108,15,66,10,,,,49024,,,,,16
Bonneville,1995-05-31,Sp,127,14,77,13,1,,,37507,,,,,16
Bonneville,1995-06-01,Su,101,16,79,8,1,,,41774,,,,,16.1
Bonneville,1995-06-02,Su,103,19,53,8,,,,39981,,,,,16.3
Bonneville,1995-06-03,Su,134,24,63,8,10,,,65333,,,,,16.5
Bonneville,1995-06-04,Su,157,30,65,10,7,,,60636,,,,,16.4
Bonneville,1995-06-05,Su,130,18,78,6,4,,,29333,,,,,16.4
Bonneville,1995-06-06,Su,184,27,66,2,17,,,16302,,,,,16.7
Bonneville,1995-06-07,Su,168,21,53,7,18,,,21850,,,,,16.1
