Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1986-03-04,,,,94,,,,,,,,,,6.1
Bonneville,1986-03-05,,,,75,,,,,,,,,,6.1
Bonneville,1986-03-06,,,,94,,,,,,,,,,6.1
Bonneville,1986-03-07,,,,102,,,,,,,,,,6.7
Bonneville,1986-03-08,,1,,66,,,,,,,,,,6.7
Bonneville,1986-03-09,,,,14,,,,,,,,,,6.7
Bonneville,1986-03-10,,1,,68,,,,,,,,,,6.7
Bonneville,1986-03-11,,,,99,,,,,,,,,,5.6
Bonneville,1986-03-12,,,,113,,,,,,,,,,7.2
Bonneville,1986-03-13,,6,,173,,,,,,,,,,7.2
Bonneville,1986-03-14,,2,,169,,,,,,,,,,6.7
Bonneville,1986-03-15,Sp,4,,110,,,,,,,,,,7.2
Bonneville,1986-03-16,Sp,3,,149,,,,,,,,,,7.2
Bonneville,1986-03-17,Sp,9,,139,,,,,,,,,,7.2
Bonneville,1986-03-18,Sp,10,,93,,,,,,,,,,7.8
Bonneville,1986-03-19,Sp,14,,124,,,,,,,,,,7.8
Bonneville,1986-03-20,Sp,12,,86,,,,,,,,,,7.8
Bonneville,1986-03-21,Sp,26,,65,,,,,,,,,,8.3
Bonneville,1986-03-22,Sp,31,,46,,,,,,,,,,7.8
Bonneville,1986-03-23,Sp,41,,75,,,,,,,,,,7.8
Bonneville,1986-03-24,Sp,41,,79,,,,,,,,,,7.8
Bonneville,1986-03-25,Sp,78,,92,,,,,,,,,,7.8
Bonneville,1986-03-26,Sp,138,,118,,,,,,,,,,7.8
Bonneville,1986-03-27,Sp,200,,104,,,,,,,,,,8.3
Bonneville,1986-03-28,Sp,224,,78,,,,,,,,,,8.9
Bonneville,1986-03-29,Sp,384,,98,,,,,,,,,,8.9
Bonneville,1986-03-30,Sp,656,2,108,,,,,,,,,,8.9
Bonneville,1986-03-31,Sp,408,1,81,,,,,,,,,,8.9
Bonneville,1986-04-01,Sp,518,,67,,,,,,,,,,8.9
Bonneville,1986-04-02,Sp,647,,131,,,,,,,,,,8.9
Bonneville,1986-04-03,Sp,933,1,110,,,,,,,,,,8.9
Bonneville,1986-04-04,Sp,1092,2,114,,,,,,,,,,8.9
Bonneville,1986-04-05,Sp,1639,4,132,,,,,,,,,,8.9
Bonneville,1986-04-06,Sp,1307,,127,,,,,,,,,,8.9
Bonneville,1986-04-07,Sp,2355,5,103,,,,,,,,,,8.9
Bonneville,1986-04-08,Sp,2609,7,110,,,,,,,,,,8.9
Bonneville,1986-04-09,Sp,3923,28,158,,,,,,,,,,8.9
Bonneville,1986-04-10,Sp,3633,25,114,,,,,,,,,,9.4
