Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1967-03-01,,2,,2,,,,,,,,,,
Bonneville,1967-03-02,,25,,23,,,,,,,,,,
Bonneville,1967-03-03,,8,,11,,,,,,,,,,
Bonneville,1967-03-04,,23,,29,,,,,,,,,,
Bonneville,1967-03-05,,11,,29,,,,,,,,,,
Bonneville,1967-03-06,,1,,11,,,,,,,,,,
Bonneville,1967-03-07,,1,,9,,,,,,,,,,
Bonneville,1967-03-08,,7,,22,,,,,,,,,,
Bonneville,1967-03-09,,5,,17,,,,,,,,,,
Bonneville,1967-03-10,,22,,25,,,,,,,,,,
Bonneville,1967-03-11,,8,,12,,,,,,,,,,
Bonneville,1967-03-12,,18,,19,,,,,,,,,,
Bonneville,1967-03-13,,25,,11,,,,,,,,,,
Bonneville,1967-03-14,,31,,11,,,,,,,,,,
Bonneville,1967-03-15,Sp,35,,12,,,,,,,,,,
Bonneville,1967-03-16,Sp,95,,14,,,,,,,,,,
Bonneville,1967-03-17,Sp,36,,6,,,,,,,,,,
Bonneville,1967-03-18,Sp,67,,6,,,,,,,,,,
Bonneville,1967-03-19,Sp,27,,2,,,,,,,,,,
Bonneville,1967-03-20,Sp,33,,7,,,,,,,,,,
Bonneville,1967-03-21,Sp,284,,23,,,,,,,,,,
Bonneville,1967-03-22,Sp,123,,15,,,,,,,,,,
Bonneville,1967-03-23,Sp,185,,13,,,,,,,,,,
Bonneville,1967-03-24,Sp,95,,17,,,,,,,,,,
Bonneville,1967-03-25,Sp,100,,20,,,,,,,,,,
Bonneville,1967-03-26,Sp,86,,10,,,,,,,,,,
Bonneville,1967-03-27,Sp,82,,23,,,,,,,,,,
Bonneville,1967-03-28,Sp,114,,7,,,,,,,,,,
Bonneville,1967-03-29,Sp,17,,4,,,,,,,,,,
Bonneville,1967-03-30,Sp,2,,1,,,,,,,,,,
Bonneville,1967-03-31,Sp,52,,5,,,,,,,,,,
Bonneville,1967-04-01,Sp,702,,16,,,,,,,,,,
Bonneville,1967-04-02,Sp,625,,21,,,,,,,,,,
Bonneville,1967-04-03,Sp,959,,30,,,,,,,,,,
Bonneville,1967-04-04,Sp,295,,10,,,,,,,,,,
Bonneville,1967-04-05,Sp,1634,,46,,,,,,,,,,
Bonneville,1967-04-06,Sp,2030,,48,,,,,,,,,,
Bonneville,1967-04-07,Sp,1656,,33,,,,,,3,,,,
Bonneville,1967-04-08,Sp,2355,,38,,,,,,,,,,
Bonneville,1967-04-09,Sp,1985,,55,,1,,,,1,,,,
Bonneville,1967-04-10,Sp,3303,,44,,,,,,1,,,,
Bonneville,1967-04-11,Sp,3673,,72,,,,,,12,,,,
Bonneville,1967-04-12,Sp,1484,,31,,,,,,17,,,,
Bonneville,1967-04-13,Sp,2336,,48,,,,,,13,,,,
Bonneville,1967-04-14,Sp,2908,,43,,2,,,,5,,,,
