Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2010-01-01,,,,34,5,,-3,-1,,,,,,3.9
Bonneville,2010-01-02,,,,102,33,,,1,,,,,,3.9
Bonneville,2010-01-03,,2,,51,14,,3,1,,,,,,4.4
Bonneville,2010-01-04,,,,14,2,,-3,,,,,,,4.4
Bonneville,2010-01-05,,,,25,4,,-4,1,,,,,,4.4
Bonneville,2010-01-06,,,,46,11,,-3,,,,,,,4.4
Bonneville,2010-01-07,,,,19,7,,-1,,,,,,,4.4
Bonneville,2010-01-08,,1,,16,4,,-1,,,,,,,4.4
Bonneville,2010-01-09,,,,9,4,,1,,,,,,,4.4
Bonneville,2010-01-10,,,,27,7,,2,,,,,,,4.4
Bonneville,2010-01-11,,,,18,11,,-2,,,,,,,4.4
Bonneville,2010-01-12,,,,6,,,-1,,,,,,,4.4
Bonneville,2010-01-13,,,,20,2,,-1,,,,,,,4.4
Bonneville,2010-01-14,,,,38,11,,2,,,,,,,4.4
Bonneville,2010-01-15,,,,18,2,,,,,,,,,4.4
Bonneville,2010-01-16,,,,55,17,,1,,,,,,,5
Bonneville,2010-01-17,,,,77,20,,1,,,,,,,5
Bonneville,2010-01-18,,,,28,7,,,,,,,,,4.4
Bonneville,2010-01-19,,,,31,5,,,,,,,,,5
Bonneville,2010-01-20,,,,12,3,,,,,,,,,5
Bonneville,2010-01-21,,,,16,5,,,,,,,,,4.4
Bonneville,2010-01-22,,,,16,7,,,,,,,,,5
Bonneville,2010-01-23,,,,20,3,,,,,,,,,5
Bonneville,2010-01-24,,,,11,7,,,,,,,,,5
Bonneville,2010-01-25,,,,8,1,,,,,,,,,5
Bonneville,2010-01-26,,,,8,-1,,-1,,,,,,,5
Bonneville,2010-01-27,,,,13,3,,-1,,,,,,,5
Bonneville,2010-01-28,,,,25,9,,,,,,,,,5
Bonneville,2010-01-29,,,,16,3,,-1,,,,,,,5
Bonneville,2010-01-30,,,,12,5,,-1,,,,,,,5
Bonneville,2010-01-31,,,,12,6,,,,,,,,,5
Bonneville,2010-02-01,,,,31,8,,1,,,,,,,5.6
Bonneville,2010-02-02,,,,26,4,,,,,,,,,5.6
Bonneville,2010-02-03,,,,22,8,,,,,,,,,5.6
Bonneville,2010-02-04,,,,31,9,,,,,,,,,5.6
Bonneville,2010-02-05,,,,27,4,,-1,,,,,,,5.6
Bonneville,2010-02-06,,,,30,8,,,,,,,,,5.6
Bonneville,2010-02-07,,,,27,7,,,,,,,,,5.6
Bonneville,2010-02-08,,,,28,10,,,,,,,,,5.6
Bonneville,2010-02-09,,,,9,5,,,,,,,,,5.6
Bonneville,2010-02-10,,,,6,3,,,,,,,,,5.6
Bonneville,2010-02-11,,,,15,3,,,,,,,,,5.6
Bonneville,2010-02-12,,,,17,10,,,,,,,,,5.6
Bonneville,2010-02-13,,,,20,4,,,,,,,,,5.6
Bonneville,2010-02-14,,,,19,10,,,,,,,,,5.6
Bonneville,2010-02-15,,,,13,4,,,,,,,,,5.6
Bonneville,2010-02-16,,,,25,6,,,,,,,,,5.6
Bonneville,2010-02-17,,,,28,4,,,,,,,,,5.6
