Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1977-03-15,Sp,15,,56,,,,,,,,,,6.1
Bonneville,1977-03-16,Sp,81,,163,,,,,,,,,,6.1
Bonneville,1977-03-17,Sp,49,,83,,,,,,,,,,
Bonneville,1977-03-18,Sp,28,,57,,,,,,,,,,
Bonneville,1977-03-19,Sp,107,,79,,,,,,,,,,6.1
Bonneville,1977-03-20,Sp,60,,49,,,,,,,,,,6.1
Bonneville,1977-03-21,Sp,162,,60,,,,,,,,,,6.1
Bonneville,1977-03-22,Sp,200,,57,,,,,,,,,,6.7
Bonneville,1977-03-23,Sp,173,,71,,,,,,,,,,7.8
Bonneville,1977-03-24,Sp,59,,24,,,,,,,,,,6.7
Bonneville,1977-03-25,Sp,298,,58,,,,,,,,,,7.2
Bonneville,1977-03-26,Sp,96,,25,,,,,,,,,,7.2
Bonneville,1977-03-27,Sp,218,,46,,,,,,,,,,7.2
Bonneville,1977-03-28,Sp,295,,64,,,,,,,,,,
Bonneville,1977-03-29,Sp,584,,137,,,,,,,,,,
Bonneville,1977-03-30,Sp,277,,43,,,,,,,,,,
Bonneville,1977-03-31,Sp,867,,87,,,,,,,,,,
Bonneville,1977-04-01,Sp,1126,,71,,,,,,,,,,
Bonneville,1977-04-02,Sp,2473,,291,,,,,,,,,,7.2
Bonneville,1977-04-03,Sp,1973,,176,,,,,,,,,,7.2
Bonneville,1977-04-04,Sp,2153,,189,,,,,,,,,,7.8
Bonneville,1977-04-05,Sp,2647,,247,,,,,,,,,,8.3
Bonneville,1977-04-06,Sp,2891,,291,,,,,,,,,,8.9
Bonneville,1977-04-07,Sp,3110,,216,,,,,,,,,,
Bonneville,1977-04-08,Sp,3589,,253,,,,,,,,,,8.9
Bonneville,1977-04-09,Sp,2463,,145,,,,,,,,,,
Bonneville,1977-04-10,Sp,3916,,180,,,,,,,,,,
Bonneville,1977-04-11,Sp,3124,,116,,,,,,,,,,
Bonneville,1977-04-12,Sp,4571,,134,,,,,,,,,,
Bonneville,1977-04-13,Sp,4582,,126,,,,,,,,,,
Bonneville,1977-04-14,Sp,4468,,86,,,,,,,,,,
Bonneville,1977-04-15,Sp,4151,,94,,,,,,,,,,
Bonneville,1977-04-16,Sp,3843,,121,,,,,,,,,,
Bonneville,1977-04-17,Sp,3196,,94,,,,,,,,,,
Bonneville,1977-04-18,Sp,6370,,117,,,,,,,,,,
Bonneville,1977-04-19,Sp,3187,,88,,,,,,,,,,
Bonneville,1977-04-20,Sp,3757,,129,,,,,,,,,,
Bonneville,1977-04-21,Sp,3453,,99,,,,,,,,,,
Bonneville,1977-04-22,Sp,3344,,92,,,,,,,,,,
Bonneville,1977-04-23,Sp,2866,,51,,,,,,,,,,
Bonneville,1977-04-24,Sp,3933,,74,,,,,,,,,,
Bonneville,1977-04-25,Sp,3674,,89,,,,,,,,,,
Bonneville,1977-04-26,Sp,3626,,128,,,,,,,,,,
Bonneville,1977-04-27,Sp,3351,,89,,,,,,,,,,
Bonneville,1977-04-28,Sp,2392,,95,,1,,,,,,,,
Bonneville,1977-04-29,Sp,2295,,105,,,,,,,,,,
Bonneville,1977-04-30,Sp,2186,,135,,,,,,,,,,12.8
Bonneville,1977-05-01,Sp,1558,,130,,,,,,,,,,12.8
Bonneville,1977-05-02,Sp,1724,,150,,,,,1,,,,,12.8
Bonneville,1977-05-03,Sp,1019,,98,,2,,,,,,,,12.8
Bonneville,1977-05-04,Sp,681,,123,,6,,,3,,,,,12.2
Bonneville,1977-05-05,Sp,1184,,145,,4,,,,,,,,12.2
Bonneville,1977-05-06,Sp,982,,144,,,,,3,,,,,12.8
Bonneville,1977-05-07,Sp,846,,120,,6,,,29,,,,,12.8
Bonneville,1977-05-08,Sp,761,,132,,7,,,41,,,,,12.8
Bonneville,1977-05-09,Sp,971,,136,,1,,,52,,,,,12.8
Bonneville,1977-05-10,Sp,533,,97,,,,,150,,,,,13.3
Bonneville,1977-05-11,Sp,388,,79,,,,,81,,,,,12.8
Bonneville,1977-05-12,Sp,361,,106,,2,,,32,,,,,12.8
Bonneville,1977-05-13,Sp,296,,95,,,,,45,,,,,13.3
Bonneville,1977-05-14,Sp,197,,109,,2,,,524,,,,,13.3
Bonneville,1977-05-15,Sp,171,,65,,2,,,58,,,,,13.3
Bonneville,1977-05-16,Sp,226,,69,,1,,,380,,,,,12.8
Bonneville,1977-05-17,Sp,166,,121,,,,,1022,,,,,13.3
Bonneville,1977-05-18,Sp,218,,100,,,,,692,,,,,12.8
Bonneville,1977-05-19,Sp,388,,112,,,,,805,,,,,12.8
Bonneville,1977-05-20,Sp,355,,137,,,,,1838,,,,,13.3
Bonneville,1977-05-21,Sp,428,,146,,2,,,1311,,,,,13.9
Bonneville,1977-05-22,Sp,368,,127,,,,,1598,,,,,13.9
Bonneville,1977-05-23,Sp,328,,112,,,,,817,,,,,13.9
Bonneville,1977-05-24,Sp,317,,147,,,,,943,,,,,13.9
Bonneville,1977-05-25,Sp,313,,166,,,,,2917,,,,,13.9
Bonneville,1977-05-26,Sp,350,,181,,,,,1303,,,,,14.4
Bonneville,1977-05-27,Sp,296,,154,,1,,,1609,,,,,14.4
