Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1942-01-01,,,,,,,,,,,,,,
Bonneville,1942-01-02,,,,,,,,,,,,,,
Bonneville,1942-01-03,,,,,,,,,,,,,,
Bonneville,1942-01-04,,,,,,,,,,,,,,
Bonneville,1942-01-05,,,,,,,,,,,,,,
Bonneville,1942-01-06,,,,,,,,,,,,,,
Bonneville,1942-01-07,,,,,,,,,,,,,,
Bonneville,1942-01-08,,,,,,,,,,,,,,
Bonneville,1942-01-09,,,,,,,,,,,,,,
Bonneville,1942-01-10,,,,,,,,,,,,,,
Bonneville,1942-01-11,,,,,,,,,,,,,,
Bonneville,1942-01-12,,,,,,,,,,,,,,
Bonneville,1942-01-13,,,,,,,,,,,,,,
Bonneville,1942-01-14,,,,,,,,,,,,,,
Bonneville,1942-01-15,,,,,,,,,,,,,,
Bonneville,1942-01-16,,,,,,,,,,,,,,
Bonneville,1942-01-17,,,,,,,,,,,,,,
Bonneville,1942-01-18,,,,,,,,,,,,,,
Bonneville,1942-01-19,,,,,,,,,,,,,,
Bonneville,1942-01-20,,,,,,,,,,,,,,
Bonneville,1942-01-21,,,,1,,,,,,,,,,
Bonneville,1942-01-22,,,,,,,,,,,,,,
Bonneville,1942-01-23,,,,1,,,,,,,,,,
Bonneville,1942-01-24,,,,,,,,,,,,,,
Bonneville,1942-01-25,,,,1,,,,,,,,,,
Bonneville,1942-01-26,,1,,,,,,,,,,,,
Bonneville,1942-01-27,,,,1,,,,,,,,,,
Bonneville,1942-01-28,,,,,,,,,,,,,,
Bonneville,1942-01-29,,,,,,,,,,,,,,
Bonneville,1942-01-30,,,,,,,,,,,,,,
Bonneville,1942-01-31,,,,,,,,,,,,,,
Bonneville,1942-02-01,,,,,,,,,,,,,,
Bonneville,1942-02-02,,,,,,,,,,,,,,
Bonneville,1942-02-03,,,,,,,,,,,,,,
Bonneville,1942-02-04,,,,1,,,,,,,,,,
Bonneville,1942-02-05,,,,1,,,,,,,,,,
Bonneville,1942-02-06,,,,2,,,,,,,,,,
Bonneville,1942-02-07,,1,,,,,,,,,,,,
Bonneville,1942-02-08,,1,,1,,,,,,,,,,
Bonneville,1942-02-09,,,,2,,,,,,,,,,
Bonneville,1942-02-10,,1,,1,,,,,,,,,,
Bonneville,1942-02-11,,1,,2,,,,,,,,,,
Bonneville,1942-02-12,,2,,3,,,,,,,,,,
Bonneville,1942-02-13,,1,,3,,,,,,,,,,
Bonneville,1942-02-14,,1,,,,,,,,,,,,
