Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1951-03-01,,,,,,,,,,,,,,4.4
Bonneville,1951-03-02,,,,,,,,,,,,,,3.9
Bonneville,1951-03-03,,,,,,,,,,,,,,3.9
Bonneville,1951-03-04,,,,,,,,,,,,,,3.9
Bonneville,1951-03-05,,,,,,,,,,,,,,3.3
Bonneville,1951-03-06,,,,,,,,,,,,,,3.9
Bonneville,1951-03-07,,,,,,,,,,,,,,3.9
Bonneville,1951-03-08,,,,,,,,,,,,,,3.9
Bonneville,1951-03-09,,,,,,,,,,,,,,3.9
Bonneville,1951-03-10,,,,,,,,,,,,,,3.3
Bonneville,1951-03-11,,,,,,,,,,,,,,3.3
Bonneville,1951-03-12,,,,,,,,,,,,,,3.9
Bonneville,1951-03-13,,,,,,,,,,,,,,3.3
Bonneville,1951-03-14,,,,1,,,,,,,,,,3.3
Bonneville,1951-03-15,Sp,,,3,,,,,,,,,,4.4
Bonneville,1951-03-16,Sp,,,13,,,,,,,,,,4.4
Bonneville,1951-03-17,Sp,,,6,,,,,,,,,,4.4
Bonneville,1951-03-18,Sp,,,3,,,,,,,,,,4.4
Bonneville,1951-03-19,Sp,,,3,,,,,,,,,,5
Bonneville,1951-03-20,Sp,1,,2,,,,,,,,,,5.6
Bonneville,1951-03-21,Sp,,,,,,,,,,,,,5.6
Bonneville,1951-03-22,Sp,,,3,,,,,,,,,,5.6
Bonneville,1951-03-23,Sp,,,21,,,,,,,,,,6.1
Bonneville,1951-03-24,Sp,1,,14,,,,,,,,,,6.1
Bonneville,1951-03-25,Sp,1,,19,,,,,,,,,,6.7
Bonneville,1951-03-26,Sp,,,35,,,,,,,,,,6.7
Bonneville,1951-03-27,Sp,1,,14,,,,,,,,,,6.7
Bonneville,1951-03-28,Sp,,,46,,,,,,,,,,6.7
Bonneville,1951-03-29,Sp,3,,33,,,,,,,,,,7.2
Bonneville,1951-03-30,Sp,11,,97,,,,,,,,,,7.2
Bonneville,1951-03-31,Sp,14,,62,,,,,,,,,,7.8
Bonneville,1951-04-01,Sp,25,,33,,,,,,,,,,7.8
Bonneville,1951-04-02,Sp,23,,36,,,,,,,,,,7.8
Bonneville,1951-04-03,Sp,46,,86,,,,,,,,,,7.8
Bonneville,1951-04-04,Sp,69,,111,,,,,,,,,,7.8
Bonneville,1951-04-05,Sp,81,,107,,,,,,,,,,8.3
Bonneville,1951-04-06,Sp,87,,94,,,,,,,,,,8.9
Bonneville,1951-04-07,Sp,190,,98,,,,,,,,,,9.4
Bonneville,1951-04-08,Sp,101,,56,,,,,,,,,,10
Bonneville,1951-04-09,Sp,106,,46,,,,,,,,,,10
Bonneville,1951-04-10,Sp,67,,66,,,,,,,,,,10
Bonneville,1951-04-11,Sp,56,,97,,,,,,,,,,10
Bonneville,1951-04-12,Sp,95,,67,,,,,,,,,,10
Bonneville,1951-04-13,Sp,111,,59,,,,,,,,,,10
Bonneville,1951-04-14,Sp,323,,95,,,,,,,,,,10
Bonneville,1951-04-15,Sp,661,,140,,,,,,,,,,10
Bonneville,1951-04-16,Sp,578,,170,,,,,,,,,,10.6
Bonneville,1951-04-17,Sp,1088,,178,,,,,,,,,,11.1
Bonneville,1951-04-18,Sp,754,,156,,,,,,,,,,11.1
Bonneville,1951-04-19,Sp,566,,46,,,,,,,,,,11.1
Bonneville,1951-04-20,Sp,233,,17,,,,,,,,,,10
Bonneville,1951-04-21,Sp,176,,10,,,,,,,,,,9.4
Bonneville,1951-04-22,Sp,172,,20,,,,,,,,,,8.9
Bonneville,1951-04-23,Sp,513,,41,,,,,,,,,,8.9
Bonneville,1951-04-24,Sp,379,,18,,,,,,,,,,8.9
Bonneville,1951-04-25,Sp,1075,,72,,,,,,,,,,8.9
Bonneville,1951-04-26,Sp,3227,,164,,,,,,,,,,8.9
Bonneville,1951-04-27,Sp,4504,,91,,,,,,,,,,9.4
Bonneville,1951-04-28,Sp,4890,,62,,,,,,,,,,9.4
Bonneville,1951-04-29,Sp,4335,,61,,,,,,1,,,,9.4
Bonneville,1951-04-30,Sp,4270,,41,,,,,,,,,,10
Bonneville,1951-05-01,Sp,2605,,50,,,,,,,,,,9.4
Bonneville,1951-05-02,Sp,4614,,88,,,,,,,,,,9.4
Bonneville,1951-05-03,Sp,6149,,105,,,,,,,,,,10
Bonneville,1951-05-04,Sp,3934,,92,,,,,,,,,,10
Bonneville,1951-05-05,Sp,3888,,61,,,,,,,,,,10
Bonneville,1951-05-06,Sp,2915,,61,,,,,,,,,,10
Bonneville,1951-05-07,Sp,5215,,112,,,,,,,,,,10.6
Bonneville,1951-05-08,Sp,10381,,140,,,,,,,,,,11.1
Bonneville,1951-05-09,Sp,10673,,132,,,,,,,,,,11.1
Bonneville,1951-05-10,Sp,8284,,94,,,,,,,,,,12.2
Bonneville,1951-05-11,Sp,2553,,28,,,,,,,,,,12.2
Bonneville,1951-05-12,Sp,574,,9,,,,,,,,,,12.2
Bonneville,1951-05-13,Sp,231,,11,,,,,,,,,,11.7
Bonneville,1951-05-14,Sp,118,,6,,,,,,,,,,11.1
Bonneville,1951-05-15,Sp,130,,11,,,,,,,,,,11.1
Bonneville,1951-05-16,Sp,174,,11,,,,,,,,,,11.1
Bonneville,1951-05-17,Sp,281,,13,,,,,,,,,,11.7
Bonneville,1951-05-18,Sp,672,,55,,,,,,,,,,11.7
Bonneville,1951-05-19,Sp,1313,,68,,,,,,,,,,12.2
Bonneville,1951-05-20,Sp,2639,,56,,,,,,,,,,12.2
Bonneville,1951-05-21,Sp,2199,,52,,,,,,,,,,12.2
Bonneville,1951-05-22,Sp,1175,,26,,,,,,,,,,12.2
Bonneville,1951-05-23,Sp,2033,,46,,1,,,,,,,,12.2
Bonneville,1951-05-24,Sp,1887,,33,,1,,,,,,,,12.2
Bonneville,1951-05-25,Sp,3070,,43,,,,,,,,,,12.8
Bonneville,1951-05-26,Sp,1585,,32,,,,,,,,,,12.8
Bonneville,1951-05-27,Sp,1483,,22,,,,,,,,,,12.8
Bonneville,1951-05-28,Sp,1125,,37,,,,,,,,,,12.8
Bonneville,1951-05-29,Sp,1116,,21,,2,,,,1,,,,12.8
Bonneville,1951-05-30,Sp,1013,,16,,,,,,,,,,12.2
Bonneville,1951-05-31,Sp,2026,,37,,21,,,,3,,,,12.2
Bonneville,1951-06-01,Su,1986,,46,,35,,,1,,,,,12.2
Bonneville,1951-06-02,Su,2133,,60,,90,,,,,,,,12.2
Bonneville,1951-06-03,Su,2065,,59,,59,,,,1,,,,12.2
Bonneville,1951-06-04,Su,2293,,64,,59,,,,3,,,,12.2
Bonneville,1951-06-05,Su,3610,,51,,56,,,,1,,,,12.2
Bonneville,1951-06-06,Su,2691,,106,,101,,,,,,,,12.2
Bonneville,1951-06-07,Su,1710,,65,,81,,,,2,,,,12.2
Bonneville,1951-06-08,Su,1897,,53,,28,,,2,3,,,,12.2
Bonneville,1951-06-09,Su,1412,,61,,29,,,,14,,,,12.2
Bonneville,1951-06-10,Su,1647,,70,,28,,,1,28,,,,12.8
Bonneville,1951-06-11,Su,1662,,103,,64,,,1,86,,,,13.3
Bonneville,1951-06-12,Su,1997,,122,,128,,,,97,,,,13.3
Bonneville,1951-06-13,Su,1690,,142,,192,,,,136,,,,13.9
Bonneville,1951-06-14,Su,1726,,133,,221,,,2,433,,,,14.4
Bonneville,1951-06-15,Su,2188,,143,,291,,,,146,,,,14.4
Bonneville,1951-06-16,Su,1729,,111,,354,,,19,321,,,,15.6
Bonneville,1951-06-17,Su,2538,,128,,617,,,35,70,,,,15.6
Bonneville,1951-06-18,Su,1628,,88,,577,,,15,662,,,,15.6
Bonneville,1951-06-19,Su,1543,,139,,1114,,,10,1702,,,,15.6
Bonneville,1951-06-20,Su,948,,160,,1235,,,4,1353,,,,15.6
Bonneville,1951-06-21,Su,948,,140,,1837,,,4,778,,,,15.6
Bonneville,1951-06-22,Su,1464,,187,,4248,,,4,832,,,,15.6
Bonneville,1951-06-23,Su,1009,,165,,3485,,,10,1072,,,,15.6
Bonneville,1951-06-24,Su,2267,,325,,7718,,,9,917,,,,15.6
Bonneville,1951-06-25,Su,2128,,370,,10038,,,55,1042,,,,15.6
Bonneville,1951-06-26,Su,1706,,301,,8300,,,51,292,,,,15.6
Bonneville,1951-06-27,Su,1312,,294,,6904,,,52,228,,,,15.6
Bonneville,1951-06-28,Su,1504,,448,,12288,,,138,249,,,,15.6
Bonneville,1951-06-29,Su,1380,,504,,10372,,,258,142,,,,15.6
Bonneville,1951-06-30,Su,2078,,549,,10496,,,598,391,,,,15.6
Bonneville,1951-07-01,Su,1930,,685,,10612,,,484,361,,,,16.1
Bonneville,1951-07-02,Su,1580,,700,,6872,,,510,717,,,,16.7
Bonneville,1951-07-03,Su,1719,,1092,,7178,,,603,367,,,,16.7
Bonneville,1951-07-04,Su,1686,,1296,,7328,,,359,200,,,,16.7
Bonneville,1951-07-05,Su,1209,,1382,,5460,,,335,168,,,,16.7
Bonneville,1951-07-06,Su,1168,,1661,,4802,,,237,25,,,,16.7
Bonneville,1951-07-07,Su,1036,,1656,,4096,,,282,56,,,,16.7
Bonneville,1951-07-08,Su,1120,,1990,,3648,,,270,44,,,,16.7
Bonneville,1951-07-09,Su,1191,,1958,,3761,,,226,26,,,,16.7
Bonneville,1951-07-10,Su,893,,2168,,3140,,,320,43,,,,16.7
Bonneville,1951-07-11,Su,816,,1833,,2993,,,375,30,,,,16.7
Bonneville,1951-07-12,Su,766,,1790,,2998,,,311,79,,,,17.2
Bonneville,1951-07-13,Su,828,,2515,,2995,,,306,51,,,,17.2
Bonneville,1951-07-14,Su,810,,2840,,3375,,,360,95,,,,17.8
Bonneville,1951-07-15,Su,548,,2565,,2978,,,273,131,,,,17.8
Bonneville,1951-07-16,Su,331,,1528,,1637,,,206,243,,,,18.3
Bonneville,1951-07-17,Su,539,,3474,,2028,,,136,243,,,,18.3
Bonneville,1951-07-18,Su,701,,4272,,1797,,,88,156,,,,18.9
Bonneville,1951-07-19,Su,536,,2853,,1362,,,147,278,,,,18.9
Bonneville,1951-07-20,Su,445,,2839,,926,,,126,308,,,,18.9
Bonneville,1951-07-21,Su,479,,2693,,1164,,,114,292,,,,18.9
Bonneville,1951-07-22,Su,611,,3444,,1131,,,167,233,,,,18.9
Bonneville,1951-07-23,Su,543,,4141,,1009,,,225,376,,,,18.9
Bonneville,1951-07-24,Su,277,,3102,,803,,,79,343,,,,18.9
Bonneville,1951-07-25,Su,192,,2654,,647,,,54,317,,,,18.9
Bonneville,1951-07-26,Su,178,,1249,,495,,,47,151,,,,18.9
Bonneville,1951-07-27,Su,483,,3881,,516,,,25,316,,,,18.9
Bonneville,1951-07-28,Su,456,,3044,,449,,,14,691,,,,18.9
Bonneville,1951-07-29,Su,441,,3696,,382,,,18,967,,,,18.9
Bonneville,1951-07-30,Su,392,,2804,,302,,,48,450,,,,18.9
Bonneville,1951-07-31,Su,490,,3175,,220,,,47,797,,,,18.9
Bonneville,1951-08-01,Fa,415,,2259,,162,,,39,774,,,,18.9
Bonneville,1951-08-02,Fa,356,,2142,,179,,,14,709,,,,18.9
Bonneville,1951-08-03,Fa,255,,1515,,119,,,37,502,,,,19.4
Bonneville,1951-08-04,Fa,316,,1890,,124,,,10,419,,,,19.4
Bonneville,1951-08-05,Fa,310,,1651,,84,,,20,247,,,,19.4
Bonneville,1951-08-06,Fa,599,,3145,,85,,,17,640,,,,19.4
Bonneville,1951-08-07,Fa,426,,1797,,58,,,3,747,,,,19.4
