Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1975-03-15,Sp,2,,35,,,,,,,,,,5.6
Bonneville,1975-03-16,Sp,3,,38,,,,,,,,,,5.6
Bonneville,1975-03-17,Sp,1,,17,,,,,,,,,,5.6
Bonneville,1975-03-18,Sp,,,72,,,,,,,,,,5.6
Bonneville,1975-03-19,Sp,1,,44,,,,,,,,,,5.6
Bonneville,1975-03-20,Sp,2,,42,,,,,,,,,,5.6
Bonneville,1975-03-21,Sp,1,,42,,,,,,,,,,5.6
Bonneville,1975-03-22,Sp,1,,41,,,,,,,,,,5.6
Bonneville,1975-03-23,Sp,1,,89,,,,,,,,,,6.1
Bonneville,1975-03-24,Sp,26,,182,,,,,,,,,,6.1
Bonneville,1975-03-25,Sp,2,,117,,,,,,,,,,6.1
Bonneville,1975-03-26,Sp,10,,80,,,,,,,,,,6.7
Bonneville,1975-03-27,Sp,4,,51,,,,,,,,,,7.2
Bonneville,1975-03-28,Sp,19,,26,,,,,,,,,,6.1
Bonneville,1975-03-29,Sp,8,,40,,,,,,,,,,6.1
Bonneville,1975-03-30,Sp,25,,40,,,,,,,,,,6.7
Bonneville,1975-03-31,Sp,56,,124,,,,,,,,,,6.7
Bonneville,1975-04-01,Sp,134,,195,,,,,,,,,,
Bonneville,1975-04-02,Sp,152,,65,,,,,,,,,,6.1
Bonneville,1975-04-03,Sp,169,,58,,,,,,,,,,6.7
Bonneville,1975-04-04,Sp,223,,72,,,,,,,,,,6.1
Bonneville,1975-04-05,Sp,169,,41,,,,,,,,,,6.1
Bonneville,1975-04-06,Sp,484,,115,,,,,,,,,,6.7
Bonneville,1975-04-07,Sp,242,,130,,,,,,,,,,6.7
Bonneville,1975-04-08,Sp,348,,157,,,,,,,,,,6.7
Bonneville,1975-04-09,Sp,340,,170,,,,,,,,,,7.2
Bonneville,1975-04-10,Sp,458,,118,,,,,,,,,,7.2
Bonneville,1975-04-11,Sp,644,,166,,,,,,,,,,7.8
Bonneville,1975-04-12,Sp,2269,,246,,,,,,,,,,7.8
Bonneville,1975-04-13,Sp,2827,,334,,,,,,,,,,7.8
Bonneville,1975-04-14,Sp,1641,,240,,,,,,,,,,7.8
Bonneville,1975-04-15,Sp,969,,111,,,,,,,,,,7.8
Bonneville,1975-04-16,Sp,666,,58,,,,,,,,,,7.8
Bonneville,1975-04-17,Sp,1237,,87,,,,,,,,,,7.8
Bonneville,1975-04-18,Sp,2191,,166,,,,,,,,,,8.3
Bonneville,1975-04-19,Sp,2293,,163,,,,,,,,,,8.3
Bonneville,1975-04-20,Sp,2767,,217,,,,,,,,,,8.3
Bonneville,1975-04-21,Sp,2182,,144,,,,,,,,,,8.9
Bonneville,1975-04-22,Sp,1893,,150,,,,,,,,,,9.4
Bonneville,1975-04-23,Sp,2786,,162,,,,,,,,,,9.4
Bonneville,1975-04-24,Sp,4252,,206,,,,,,,,,,9.4
Bonneville,1975-04-25,Sp,2311,,129,,,,,,,,,,9.4
Bonneville,1975-04-26,Sp,1846,,103,,,,,,,,,,9.4
Bonneville,1975-04-27,Sp,2503,,97,,,,,,,,,,9.4
Bonneville,1975-04-28,Sp,3200,,103,,,,,,,,,,10
Bonneville,1975-04-29,Sp,3623,,139,,,,,,,,,,9.4
Bonneville,1975-04-30,Sp,3476,,142,,,,,,,,,,10
Bonneville,1975-05-01,Sp,3789,,197,,,,,,,,,,10.6
Bonneville,1975-05-02,Sp,3341,,86,,,,,,,,,,10.6
Bonneville,1975-05-03,Sp,3524,,148,,,,,,,,,,10.6
Bonneville,1975-05-04,Sp,1509,,78,,,,,,,,,,10.6
Bonneville,1975-05-05,Sp,2074,,142,,,,,,,,,,10.6
Bonneville,1975-05-06,Sp,3160,,174,,,,,,,,,,10.6
Bonneville,1975-05-07,Sp,4154,,187,,,,,,,,,,11.1
Bonneville,1975-05-08,Sp,4604,,193,,,,,,,,,,11.7
Bonneville,1975-05-09,Sp,4558,,172,,,,,,,,,,11.7
Bonneville,1975-05-10,Sp,4034,,185,,,,,,,,,,11.7
Bonneville,1975-05-11,Sp,1844,,100,,,,,,,,,,11.7
Bonneville,1975-05-12,Sp,2310,,150,,,,,,,,,,11.7
