Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1943-01-01,,,,2,,,,,,,,,,
Bonneville,1943-01-02,,,,1,,,,,,,,,,
Bonneville,1943-01-03,,2,,2,,,,,,,,,,
Bonneville,1943-01-04,,1,,,,,,,,,,,,
Bonneville,1943-01-05,,1,,,,,,,,,,,,
Bonneville,1943-01-06,,1,,,,,,,,,,,,
Bonneville,1943-01-07,,3,,2,,,,,,,,,,
Bonneville,1943-01-08,,,,2,,,,,,,,,,
Bonneville,1943-01-09,,,,,,,,,,,,,,
Bonneville,1943-01-10,,,,1,,,,,,,,,,
Bonneville,1943-01-11,,,,,,,,,,,,,,
Bonneville,1943-01-12,,,,1,,,,,,,,,,
Bonneville,1943-01-13,,1,,,,,,,,,,,,
Bonneville,1943-01-14,,,,1,,,,,,,,,,
Bonneville,1943-01-15,,,,,,,,,,,,,,
Bonneville,1943-01-16,,,,,,,,,,,,,,
Bonneville,1943-01-17,,,,,,,,,,,,,,
Bonneville,1943-01-18,,,,1,,,,,,,,,,
Bonneville,1943-01-19,,1,,,,,,,,,,,,
Bonneville,1943-01-20,,1,,,,,,,,,,,,
Bonneville,1943-01-21,,,,1,,,,,,,,,,
Bonneville,1943-01-22,,,,,,,,,,,,,,
Bonneville,1943-01-23,,,,,,,,,,,,,,
Bonneville,1943-01-24,,,,,,,,,,,,,,
Bonneville,1943-01-25,,,,,,,,,,,,,,
Bonneville,1943-01-26,,,,,,,,,,,,,,
Bonneville,1943-01-27,,,,,,,,,,,,,,
Bonneville,1943-01-28,,,,,,,,,,,,,,
Bonneville,1943-01-29,,,,,,,,,,,,,,
Bonneville,1943-01-30,,,,,,,,,,,,,,
Bonneville,1943-01-31,,,,,,,,,,,,,,
Bonneville,1943-02-01,,,,,,,,,,,,,,
Bonneville,1943-02-02,,,,,,,,,,,,,,
Bonneville,1943-02-03,,,,,,,,,,,,,,
Bonneville,1943-02-04,,,,,,,,,,,,,,
Bonneville,1943-02-05,,,,,,,,,,,,,,
Bonneville,1943-02-06,,,,,,,,,,,,,,
Bonneville,1943-02-07,,,,,,,,,,,,,,
Bonneville,1943-02-08,,,,1,,,,,,,,,,
Bonneville,1943-02-09,,,,3,,,,,,,,,,
Bonneville,1943-02-10,,,,,,,,,,,,,,
Bonneville,1943-02-11,,,,,,,,,,,,,,
Bonneville,1943-02-12,,,,1,,,,,,,,,,
Bonneville,1943-02-13,,,,,,,,,,,,,,
Bonneville,1943-02-14,,1,,1,,,,,,,,,,
Bonneville,1943-02-15,,1,,,,,,,,,,,,
Bonneville,1943-02-16,,,,,,,,,,,,,,
Bonneville,1943-02-17,,,,1,,,,,,,,,,
Bonneville,1943-02-18,,2,,1,,,,,,,,,,
Bonneville,1943-02-19,,,,1,,,,,,,,,,
Bonneville,1943-02-20,,,,,,,,,,,,,,
Bonneville,1943-02-21,,2,,1,,,,,,,,,,
Bonneville,1943-02-22,,,,3,,,,,,,,,,
Bonneville,1943-02-23,,,,2,,,,,,,,,,
Bonneville,1943-02-24,,,,,,,,,,,,,,
Bonneville,1943-02-25,,,,1,,,,,,,,,,
Bonneville,1943-02-26,,,,1,,,,,,,,,,
Bonneville,1943-02-27,,,,,,,,,,,,,,
Bonneville,1943-02-28,,,,1,,,,,,,,,,
Bonneville,1943-03-01,,,,,,,,,,,,,,
Bonneville,1943-03-02,,,,1,,,,,,,,,,
Bonneville,1943-03-03,,1,,1,,,,,,,,,,
Bonneville,1943-03-04,,,,,,,,,,,,,,
Bonneville,1943-03-05,,,,,,,,,,,,,,
Bonneville,1943-03-06,,,,,,,,,,,,,,
Bonneville,1943-03-07,,,,1,,,,,,,,,,
Bonneville,1943-03-08,,,,1,,,,,,,,,,
Bonneville,1943-03-09,,,,,,,,,,,,,,
Bonneville,1943-03-10,,,,,,,,,,,,,,
Bonneville,1943-03-11,,,,,,,,,,,,,,
Bonneville,1943-03-12,,,,,,,,,,,,,,
Bonneville,1943-03-13,,,,,,,,,,,,,,
Bonneville,1943-03-14,,,,,,,,,,,,,,
Bonneville,1943-03-15,Sp,,,1,,,,,,,,,,
Bonneville,1943-03-16,Sp,,,4,,,,,,,,,,
Bonneville,1943-03-17,Sp,,,1,,,,,,,,,,
Bonneville,1943-03-18,Sp,1,,,,,,,,,,,,
Bonneville,1943-03-19,Sp,1,,1,,,,,,,,,,
Bonneville,1943-03-20,Sp,,,2,,,,,,,,,,
Bonneville,1943-03-21,Sp,,,1,,,,,,,,,,
Bonneville,1943-03-22,Sp,1,,,,,,,,,,,,
Bonneville,1943-03-23,Sp,2,,2,,,,,,,,,,
Bonneville,1943-03-24,Sp,4,,3,,,,,,,,,,
Bonneville,1943-03-25,Sp,11,,12,,,,,,,,,,
Bonneville,1943-03-26,Sp,14,,65,,,,,,,,,,
Bonneville,1943-03-27,Sp,2,,378,,,,,,,,,,
Bonneville,1943-03-28,Sp,6,,117,,,,,,,,,,
Bonneville,1943-03-29,Sp,,,26,,,,,,,,,,
Bonneville,1943-03-30,Sp,,,24,,,,,,,,,,
Bonneville,1943-03-31,Sp,,,13,,,,,,,,,,
Bonneville,1943-04-01,Sp,,,3,,,,,,,,,,
Bonneville,1943-04-02,Sp,,,5,,,,,,,,,,
Bonneville,1943-04-03,Sp,,,6,,,,,,,,,,
Bonneville,1943-04-04,Sp,,,10,,,,,,,,,,
Bonneville,1943-04-05,Sp,,,5,,,,,,,,,,
Bonneville,1943-04-06,Sp,,,9,,,,,,,,,,
Bonneville,1943-04-07,Sp,2,,36,,,,,,,,,,
Bonneville,1943-04-08,Sp,6,,93,,,,,,,,,,
Bonneville,1943-04-09,Sp,41,,191,,,,,,,,,,
Bonneville,1943-04-10,Sp,46,,97,,,,,,,,,,
Bonneville,1943-04-11,Sp,46,,163,,,,,,,,,,
Bonneville,1943-04-12,Sp,81,,89,,,,,,,,,,
Bonneville,1943-04-13,Sp,150,,313,,,,,,,,,,
Bonneville,1943-04-14,Sp,330,,290,,,,,,,,,,
Bonneville,1943-04-15,Sp,313,,227,,,,,,,,,,
Bonneville,1943-04-16,Sp,212,,106,,,,,,,,,,
Bonneville,1943-04-17,Sp,260,,281,,,,,,,,,,
Bonneville,1943-04-18,Sp,192,,143,,,,,,,,,,
Bonneville,1943-04-19,Sp,136,,65,,,,,,,,,,
Bonneville,1943-04-20,Sp,34,,7,,,,,,,,,,
Bonneville,1943-04-21,Sp,66,,22,,,,,,,,,,
Bonneville,1943-04-22,Sp,63,,15,,,,,,,,,,
Bonneville,1943-04-23,Sp,49,,22,,,,,,,,,,
Bonneville,1943-04-24,Sp,94,,42,,,,,,,,,,
Bonneville,1943-04-25,Sp,208,,65,,,,,,,,,,
Bonneville,1943-04-26,Sp,312,,102,,,,,,,,,,
Bonneville,1943-04-27,Sp,632,,177,,,,,,,,,,
