Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1983-03-15,Sp,,,13,,,,,,,,,,7.8
Bonneville,1983-03-16,Sp,3,,28,,,,,,,,,,7.8
Bonneville,1983-03-17,Sp,1,,44,,,,,,,,,,7.8
Bonneville,1983-03-18,Sp,2,,42,,,,,,,,,,7.8
Bonneville,1983-03-19,Sp,2,,36,,,,,,,,,,8.3
Bonneville,1983-03-20,Sp,3,,32,,,,,,,,,,8.3
Bonneville,1983-03-21,Sp,3,,32,,,,,,,,,,8.3
Bonneville,1983-03-22,Sp,2,,23,,,,,,,,,,8.3
Bonneville,1983-03-23,Sp,9,,26,,,,,,,,,,8.3
Bonneville,1983-03-24,Sp,8,1,21,,,,,,,,,,8.3
Bonneville,1983-03-25,Sp,2,,23,,,,,,,,,,8.9
Bonneville,1983-03-26,Sp,18,1,17,,,,,,,,,,8.3
Bonneville,1983-03-27,Sp,17,,31,,,,,,,,,,8.3
Bonneville,1983-03-28,Sp,35,,40,,,,,,,,,,8.3
Bonneville,1983-03-29,Sp,11,,19,,,,,,,,,,8.3
Bonneville,1983-03-30,Sp,8,,20,,,,,,,,,,8.3
Bonneville,1983-03-31,Sp,17,1,18,,,,,,,,,,8.3
Bonneville,1983-04-01,Sp,38,,39,,,,,,,,,,8.9
Bonneville,1983-04-02,Sp,50,,35,,,,,,,,,,8.9
Bonneville,1983-04-03,Sp,50,,45,,,,,,,,,,8.9
Bonneville,1983-04-04,Sp,119,1,34,,,,,,,,,,9.4
Bonneville,1983-04-05,Sp,234,2,26,,,,,,,,,,8.9
Bonneville,1983-04-06,Sp,151,2,26,,,,,,,,,,9.4
Bonneville,1983-04-07,Sp,130,6,22,,,,,,,,,,8.9
Bonneville,1983-04-08,Sp,321,2,35,,,,,,,,,,9.4
Bonneville,1983-04-09,Sp,448,1,33,,,,,,,,,,9.4
Bonneville,1983-04-10,Sp,262,1,27,,,,,,,,,,9.4
Bonneville,1983-04-11,Sp,368,1,42,,,,,,,,,,9.4
Bonneville,1983-04-12,Sp,453,2,40,,,,,,,,,,9.4
Bonneville,1983-04-13,Sp,519,4,53,,,,,,,,,,9.4
Bonneville,1983-04-14,Sp,705,4,55,,,,,,,,,,10
Bonneville,1983-04-15,Sp,1055,3,52,,,,,,,,,,10
Bonneville,1983-04-16,Sp,1464,8,52,,,,,,,,,,10
Bonneville,1983-04-17,Sp,2235,17,50,,,,,,,,,,10
Bonneville,1983-04-18,Sp,1559,15,61,,,,,,,,,,10
Bonneville,1983-04-19,Sp,1190,13,47,,,,,,,,,,11.1
Bonneville,1983-04-20,Sp,1218,9,43,,,,,,,,,,11.1
Bonneville,1983-04-21,Sp,1350,18,31,,,,,,,,,,11.1
Bonneville,1983-04-22,Sp,2163,24,58,,,,,,,,,,11.1
Bonneville,1983-04-23,Sp,1316,14,61,,,,,,,,,,11.1
Bonneville,1983-04-24,Sp,955,18,41,,,,,,,,,,11.1
Bonneville,1983-04-25,Sp,1245,15,53,,,,,,,,,,11.7
Bonneville,1983-04-26,Sp,950,20,38,,,,,,,,,,11.7
Bonneville,1983-04-27,Sp,1092,20,36,,,,,,,,,,11.7
Bonneville,1983-04-28,Sp,1165,29,42,,,,,,,,,,11.7
Bonneville,1983-04-29,Sp,1134,25,45,,,,,,,,,,11.7
Bonneville,1983-04-30,Sp,1293,34,31,,,,,,,,,,11.7
Bonneville,1983-05-01,Sp,1235,27,40,,,,,,,,,,11.7
Bonneville,1983-05-02,Sp,1455,37,46,,,,,,,,,,11.7
Bonneville,1983-05-03,Sp,1215,37,41,,,,,,,,,,11.7
Bonneville,1983-05-04,Sp,1350,62,32,,,,,,,,,,11.7
Bonneville,1983-05-05,Sp,1655,67,42,,,,,,,,,,12.2
Bonneville,1983-05-06,Sp,1346,63,35,,,,,,,,,,12.2
Bonneville,1983-05-07,Sp,1071,43,49,,,,,,,,,,12.2
Bonneville,1983-05-08,Sp,1349,65,49,,,,,,,,,,12.2
Bonneville,1983-05-09,Sp,866,48,29,,,,,,,,,,12.2
Bonneville,1983-05-10,Sp,817,57,25,,,,,,,,,,12.2
Bonneville,1983-05-11,Sp,1118,74,35,,,,,,,,,,12.2
Bonneville,1983-05-12,Sp,1420,74,44,,,,,1,,,,,12.2
Bonneville,1983-05-13,Sp,1679,79,42,,,,,,,,,,12.8
Bonneville,1983-05-14,Sp,1568,81,41,,,,,,,,,,12.8
Bonneville,1983-05-15,Sp,1586,68,40,,,,,2,,,,,12.8
Bonneville,1983-05-16,Sp,1104,71,32,,,,,1,,,,,12.8
Bonneville,1983-05-17,Sp,1120,49,34,,,,,,,,,,12.8
Bonneville,1983-05-18,Sp,888,67,52,,,,,7,,,,,12.8
Bonneville,1983-05-19,Sp,898,66,49,,,,,7,,,,,15
Bonneville,1983-05-20,Sp,876,60,53,,,,,67,,,,,12.8
Bonneville,1983-05-21,Sp,696,38,51,,,,,143,,,,,14.4
