Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2006-01-01,,,,10,1,,,,,,,,,4.4
Bonneville,2006-01-02,,,,-2,,,,,,,,,,4.5
Bonneville,2006-01-03,,,,-7,,,,,,,,,,4.6
Bonneville,2006-01-04,,,,16,2,,,,,,,,,4.7
Bonneville,2006-01-05,,,,15,1,,,,,,,,,4.8
Bonneville,2006-01-06,,,,36,2,,,,,,,,,4.9
Bonneville,2006-01-07,,,,130,1,,,,,,,,,5.1
Bonneville,2006-01-08,,,,147,8,,,,,,,,,5.3
Bonneville,2006-01-09,,,,98,8,,,,,,,,,5.3
Bonneville,2006-01-10,,,,55,-2,,,,,,,,,5.5
Bonneville,2006-01-11,,,,38,,,,,,,,,,5.6
Bonneville,2006-01-12,,,,1,-1,,,,,,,,,5.4
Bonneville,2006-01-13,,,,71,-1,,,,,,,,,5.3
Bonneville,2006-01-14,,,,63,3,,,,,,,,,5.2
Bonneville,2006-01-15,,,,78,5,,,,,,,,,5.1
Bonneville,2006-01-16,,,,81,8,,,,,,,,,5
Bonneville,2006-01-17,,,,65,4,,,,,,,,,4.9
Bonneville,2006-01-18,,,,46,,,,,,,,,,5
Bonneville,2006-01-19,,,,36,3,,,,,,,,,5.1
Bonneville,2006-01-20,,,,21,5,,,,,,,,,5.2
Bonneville,2006-01-21,,,,59,7,,,,,,,,,5.2
Bonneville,2006-01-22,,,,49,4,,,,,,,,,5.2
Bonneville,2006-01-23,,,,65,8,,,,,,,,,5.1
Bonneville,2006-01-24,,,,43,1,,,,,,,,,5.1
Bonneville,2006-01-25,,,,70,9,,,,,,,,,5.1
Bonneville,2006-01-26,,,,62,9,,,,,,,,,5
Bonneville,2006-01-27,,,,58,6,,,,,,,,,5
Bonneville,2006-01-28,,,,33,1,,,,,,,,,4.9
Bonneville,2006-01-29,,,,40,7,,,,,,,,,5
Bonneville,2006-01-30,,,,70,6,,,,,,,,,5
Bonneville,2006-01-31,,,,40,,,,,,,,,,5
Bonneville,2006-02-01,,,,41,-1,,,,,,,,,4.9
Bonneville,2006-02-02,,,,30,-1,,,,,,,,,4.9
Bonneville,2006-02-03,,,,43,8,,,,,,,,,4.9
Bonneville,2006-02-04,,,,42,5,,,,,,,,,5
Bonneville,2006-02-05,,,,19,1,,,,,,,,,4.9
Bonneville,2006-02-06,,,,18,3,,,,,,,,,4.8
Bonneville,2006-02-07,,,,8,2,,,,,,,,,4.7
Bonneville,2006-02-08,,,,22,1,,,,,,,,,4.7
Bonneville,2006-02-09,,,,10,2,,,,,,,,,4.7
Bonneville,2006-02-10,,,,9,2,,,,,,,,,4.7
Bonneville,2006-02-11,,,,28,9,,,,,,,,,4.6
Bonneville,2006-02-12,,,,19,1,,,,,,,,,4.6
Bonneville,2006-02-13,,,,23,7,,,,,,,,,4.7
Bonneville,2006-02-14,,,,14,1,,,,,,,,,4.7
Bonneville,2006-02-15,,,,17,3,,,,,,,,,4.7
Bonneville,2006-02-16,,,,13,2,,,,,,,,,4.5
Bonneville,2006-02-17,,,,5,2,,,,,,,,,3.9
Bonneville,2006-02-18,,,,4,1,,,,,,,,,3.5
Bonneville,2006-02-19,,,,5,,,,,,,,,,3.3
Bonneville,2006-02-20,,,,4,1,,,,,,,,,3.3
Bonneville,2006-02-21,,,,2,,,,,,,,,,3.4
Bonneville,2006-02-22,,1,,10,3,,,,,,,,,3.7
