Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2004-01-01,,,,6,,,,,,,,,,5.1
Bonneville,2004-01-02,,,,3,-5,,,,,,,,,4.9
Bonneville,2004-01-03,,,,16,4,,,,,,,,,4.8
Bonneville,2004-01-04,,,,16,8,,1,,,,,,,4.3
Bonneville,2004-01-05,,,,,,,,,,,,,,3.4
Bonneville,2004-01-06,,,,-3,-3,,,,,,,,,2.8
Bonneville,2004-01-07,,,,3,,,,,,,,,,2.6
Bonneville,2004-01-08,,,,,,,,,,,,,,2.6
Bonneville,2004-01-09,,,,1,,,,,,,,,,2.5
Bonneville,2004-01-10,,,,-4,-2,,,,,,,,,2.6
Bonneville,2004-01-11,,,,,,,,,,,,,,2.6
Bonneville,2004-01-12,,,,18,2,,,,,,,,,2.6
Bonneville,2004-01-13,,,,3,2,,,,,,,,,2.6
Bonneville,2004-01-14,,,,18,-1,,,,,,,,,2.4
Bonneville,2004-01-15,,,,13,-1,,,,,,,,,2.4
Bonneville,2004-01-16,,,,3,-2,,,,,,,,,2.3
Bonneville,2004-01-17,,,,-2,,,,,,,,,,2.3
Bonneville,2004-01-18,,,,7,1,,,,,,,,,2.2
Bonneville,2004-01-19,,,,21,,,,,,,,,,2.2
Bonneville,2004-01-20,,,,14,1,,,,,,,,,2.2
Bonneville,2004-01-21,,,,6,-4,,,,,,,,,2.2
Bonneville,2004-01-22,,,,,,,,,,,,,,2.3
Bonneville,2004-01-23,,,,2,1,,,,,,,,,2.3
Bonneville,2004-01-24,,,,-1,-1,,,,,,,,,2.5
Bonneville,2004-01-25,,,,-4,-1,,,,,,,,,2.6
Bonneville,2004-01-26,,,,9,,,,,,,,,,2.8
Bonneville,2004-01-27,,,,7,1,,,,,,,,,2.9
Bonneville,2004-01-28,,,,3,,,,,,,,,,3.1
Bonneville,2004-01-29,,,,35,11,,,,,,,,,3.5
Bonneville,2004-01-30,,,,26,13,,,,,,,,,3.8
Bonneville,2004-01-31,,,,20,8,,,,,,,,,3.8
Bonneville,2004-02-01,,,,31,12,,,,,,,,,3.8
