Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1956-03-01,,,,,,,,,,,,,,3.3
Bonneville,1956-03-02,,,,,,,,,,,,,,4.4
Bonneville,1956-03-03,,2,,3,,,,,,,,,,3.3
Bonneville,1956-03-04,,3,,1,,,,,,,,,,3.9
Bonneville,1956-03-05,,,,,,,,,,,,,,3.9
Bonneville,1956-03-06,,1,,,,,,,,,,,,3.9
Bonneville,1956-03-07,,3,,1,,,,,,,,,,4.4
Bonneville,1956-03-08,,1,,1,,,,,,,,,,4.4
Bonneville,1956-03-09,,5,,17,,,,,,,,,,4.4
Bonneville,1956-03-10,,3,,7,,,,,,,,,,4.4
Bonneville,1956-03-11,,1,,3,,,,,,,,,,4.4
Bonneville,1956-03-12,,2,,1,,,,,,,,,,4.4
Bonneville,1956-03-13,,5,,1,,,,,,,,,,5
Bonneville,1956-03-14,,9,,25,,,,,,,,,,5
Bonneville,1956-03-15,Sp,2,,30,,,,,,,,,,5
Bonneville,1956-03-16,Sp,4,,117,,,,,,,,,,5.6
Bonneville,1956-03-17,Sp,7,,142,,,,,,,,,,5.6
Bonneville,1956-03-18,Sp,1,,77,,,,,,,,,,6.7
Bonneville,1956-03-19,Sp,15,,235,,,,,,,,,,6.1
Bonneville,1956-03-20,Sp,7,,50,,,,,,,,,,6.1
Bonneville,1956-03-21,Sp,5,,108,,,,,,,,,,6.1
Bonneville,1956-03-22,Sp,9,,190,,,,,,,,,,6.7
Bonneville,1956-03-23,Sp,8,,104,,,,,,,,,,6.1
Bonneville,1956-03-24,Sp,9,,64,,,,,,,,,,6.7
Bonneville,1956-03-25,Sp,8,,89,,,,,,,,,,7.8
Bonneville,1956-03-26,Sp,1,,21,,,,,,,,,,7.8
Bonneville,1956-03-27,Sp,15,,22,,,,,,,,,,7.8
Bonneville,1956-03-28,Sp,4,,13,,,,,,,,,,7.8
Bonneville,1956-03-29,Sp,2,,7,,,,,,,,,,7.2
Bonneville,1956-03-30,Sp,4,,27,,,,,,,,,,7.8
