Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1970-03-01,,,,2,,,,,,,,,,
Bonneville,1970-03-02,,2,,4,,,,,,,,,,
Bonneville,1970-03-03,,1,,,,,,,,,,,,
Bonneville,1970-03-04,,1,,4,,,,,,,,,,
Bonneville,1970-03-05,,3,,4,,,,,,,,,,
Bonneville,1970-03-06,,3,,7,,,,,,,,,,
Bonneville,1970-03-07,,4,,11,,,,,,,,,,
Bonneville,1970-03-08,,1,,4,,,,,,,,,,
Bonneville,1970-03-09,,1,,1,,,,,,,,,,
Bonneville,1970-03-10,,2,,7,,,,,,,,,,
Bonneville,1970-03-11,,1,,1,,,,,,,,,,
Bonneville,1970-03-12,,,,,,,,,,,,,,
Bonneville,1970-03-13,,,,,,,,,,,,,,
Bonneville,1970-03-14,,5,,2,,,,,,,,,,
Bonneville,1970-03-15,Sp,5,,3,,,,,,,,,,
Bonneville,1970-03-16,Sp,8,,8,,,,,,,,,,
Bonneville,1970-03-17,Sp,10,,1,,,,,,,,,,
Bonneville,1970-03-18,Sp,16,,7,,,,,,,,,,
Bonneville,1970-03-19,Sp,11,,7,,,,,,,,,,
Bonneville,1970-03-20,Sp,30,,2,,,,,,,,,,
Bonneville,1970-03-21,Sp,49,,17,,,,,,,,,,
Bonneville,1970-03-22,Sp,101,,14,,,,,,,,,,
Bonneville,1970-03-23,Sp,91,,11,,,,,,,,,,
Bonneville,1970-03-24,Sp,122,,24,,,,,,,,,,
Bonneville,1970-03-25,Sp,172,,9,,,,,,,,,,
Bonneville,1970-03-26,Sp,166,,11,,,,,,,,,,
Bonneville,1970-03-27,Sp,130,,7,,,,,,,,,,
Bonneville,1970-03-28,Sp,137,,8,,,,,,,,,,
Bonneville,1970-03-29,Sp,183,,11,,,,,,,,,,
Bonneville,1970-03-30,Sp,248,,28,,,,,,,,,,
Bonneville,1970-03-31,Sp,517,,29,,,,,,,,,,
Bonneville,1970-04-01,Sp,107,,4,,,,,,,,,,
Bonneville,1970-04-02,Sp,364,,5,,,,,,,,,,
Bonneville,1970-04-03,Sp,889,,26,,,,,,,,,,
Bonneville,1970-04-04,Sp,992,,23,,,,,,,,,,
Bonneville,1970-04-05,Sp,1667,,63,,,,,,,,,,
Bonneville,1970-04-06,Sp,1717,,61,,,,,,,,,,
Bonneville,1970-04-07,Sp,2812,,62,,,,,,,,,,
Bonneville,1970-04-08,Sp,3533,,42,,,,,,,,,,
Bonneville,1970-04-09,Sp,1720,,27,,,,,,,,,,
Bonneville,1970-04-10,Sp,2766,,64,,,,,,,,,,
Bonneville,1970-04-11,Sp,2420,,27,,,,,,,,,,
Bonneville,1970-04-12,Sp,2600,,31,,,,,,,,,,
Bonneville,1970-04-13,Sp,2877,,41,,3,,,,,,,,
Bonneville,1970-04-14,Sp,3835,,51,,,,,,,,,,
Bonneville,1970-04-15,Sp,3695,,53,,,,,,,,,,
Bonneville,1970-04-16,Sp,3924,,73,,,,,,,,,,
Bonneville,1970-04-17,Sp,2400,,37,,,,,,,,,,
Bonneville,1970-04-18,Sp,2375,,37,,,,,,,,,,
Bonneville,1970-04-19,Sp,2264,,27,,,,,,,,,,
Bonneville,1970-04-20,Sp,3224,,76,,,,,,,,,,
Bonneville,1970-04-21,Sp,3212,,49,,1,,,,,,,,
Bonneville,1970-04-22,Sp,3507,,45,,,,,,,,,,
Bonneville,1970-04-23,Sp,1534,,16,,,,,,,,,,
Bonneville,1970-04-24,Sp,2698,,30,,,,,,,,,,
Bonneville,1970-04-25,Sp,4809,,73,,1,,,,,,,,
Bonneville,1970-04-26,Sp,2821,,27,,,,,1,,,,,
Bonneville,1970-04-27,Sp,4837,,62,,,,,1,,,,,
Bonneville,1970-04-28,Sp,3403,,47,,,,,,,,,,
Bonneville,1970-04-29,Sp,2343,,35,,,,,,,,,,
Bonneville,1970-04-30,Sp,3260,,53,,,,,,,,,,
Bonneville,1970-05-01,Sp,5047,,106,,8,,,1,,,,,
Bonneville,1970-05-02,Sp,3096,,89,,4,,,3,,,,,
Bonneville,1970-05-03,Sp,4284,,82,,12,,,,,,,,
Bonneville,1970-05-04,Sp,2428,,54,,2,,,2,,,,,
Bonneville,1970-05-05,Sp,2370,,56,,3,,,,,,,,
Bonneville,1970-05-06,Sp,1953,,40,,4,,,1,,,,,
Bonneville,1970-05-07,Sp,633,,19,,1,,,,,,,,
Bonneville,1970-05-08,Sp,575,,20,,4,,,,,,,,
Bonneville,1970-05-09,Sp,569,,27,,2,,,1,,,,,
Bonneville,1970-05-10,Sp,655,,24,,,,,,,,,,
Bonneville,1970-05-11,Sp,664,,27,,,,,2,,,,,
Bonneville,1970-05-12,Sp,1098,,32,,4,,,,,,,,
Bonneville,1970-05-13,Sp,701,,33,,2,,,,,,,,
Bonneville,1970-05-14,Sp,964,,26,,6,,,,,,,,
Bonneville,1970-05-15,Sp,1072,,55,,8,,,1,,,,,
Bonneville,1970-05-16,Sp,738,,38,,11,,,1,,,,,
Bonneville,1970-05-17,Sp,411,,41,,12,,,,,,,,
Bonneville,1970-05-18,Sp,370,,53,,18,,,2,,,,,
Bonneville,1970-05-19,Sp,275,,35,,1,,,,,,,,
Bonneville,1970-05-20,Sp,277,,60,,8,,,,,,,,
Bonneville,1970-05-21,Sp,241,,40,,8,,,,,,,,
Bonneville,1970-05-22,Sp,259,,42,,12,,,17,,,,,
Bonneville,1970-05-23,Sp,197,,42,,10,,,12,,,,,
Bonneville,1970-05-24,Sp,236,,42,,16,,,13,,,,,
Bonneville,1970-05-25,Sp,241,,33,,33,,,16,,,,,
Bonneville,1970-05-26,Sp,120,,18,,22,,,15,,,,,
Bonneville,1970-05-27,Sp,158,,22,,10,,,16,,,,,
Bonneville,1970-05-28,Sp,151,,30,,8,,,43,,,,,
Bonneville,1970-05-29,Sp,155,,36,,12,,,31,,,,,
Bonneville,1970-05-30,Sp,183,,57,,9,,,32,,,,,
Bonneville,1970-05-31,Sp,230,,52,,19,,,41,,,,,
Bonneville,1970-06-01,Su,288,,80,,15,,,113,,,,,
Bonneville,1970-06-02,Su,245,,63,,21,,,151,,,,,
Bonneville,1970-06-03,Su,369,,71,,26,,,295,,,,,
Bonneville,1970-06-04,Su,525,,72,,32,,,201,,,,,
