Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1968-03-04,,21,,20,,,,,,,,,,
Bonneville,1968-03-05,,14,,13,,,,,,,,,,
Bonneville,1968-03-06,,9,,18,,,,,,,,,,
Bonneville,1968-03-07,,7,,7,,,,,,,,,,
Bonneville,1968-03-08,,8,,11,,,,,,,,,,
Bonneville,1968-03-09,,5,,6,,,,,,,,,,
Bonneville,1968-03-10,,2,,8,,,,,,,,,,
Bonneville,1968-03-11,,3,,7,,,,,,,,,,
Bonneville,1968-03-12,,3,,6,,,,,,,,,,
Bonneville,1968-03-13,,3,,4,,,,,,,,,,
Bonneville,1968-03-14,,6,,4,,,,,,,,,,
Bonneville,1968-03-15,Sp,4,,7,,,,,,,,,,
Bonneville,1968-03-16,Sp,13,,13,,,,,,,,,,
Bonneville,1968-03-17,Sp,8,,2,,,,,,,,,,
Bonneville,1968-03-18,Sp,13,,8,,,,,,,,,,
Bonneville,1968-03-19,Sp,9,,17,,,,,,,,,,
Bonneville,1968-03-20,Sp,9,,13,,,,,,,,,,
Bonneville,1968-03-21,Sp,12,,8,,,,,,,,,,
Bonneville,1968-03-22,Sp,17,,8,,,,,,,,,,
Bonneville,1968-03-23,Sp,68,,12,,,,,,,,,,
Bonneville,1968-03-24,Sp,131,,8,,,,,,,,,,
Bonneville,1968-03-25,Sp,148,,13,,,,,,,,,,
Bonneville,1968-03-26,Sp,100,,23,,,,,,,,,,
Bonneville,1968-03-27,Sp,47,,18,,,,,,,,,,
Bonneville,1968-03-28,Sp,155,,31,,,,,,,,,,
Bonneville,1968-03-29,Sp,139,,20,,,,,,,,,,
Bonneville,1968-03-30,Sp,200,,14,,,,,,,,,,
Bonneville,1968-03-31,Sp,188,,21,,,,,,,,,,
Bonneville,1968-04-01,Sp,517,,19,,,,,,,,,,
Bonneville,1968-04-02,Sp,505,,12,,,,,,,,,,
Bonneville,1968-04-03,Sp,515,,15,,,,,,,,,,
Bonneville,1968-04-04,Sp,634,,21,,,,,,,,,,
Bonneville,1968-04-05,Sp,1300,,28,,,,,,1,,,,
Bonneville,1968-04-06,Sp,1188,,20,,,,,,,,,,
Bonneville,1968-04-07,Sp,1321,,18,,,,,,,,,,
Bonneville,1968-04-08,Sp,1217,,27,,,,,,,,,,
Bonneville,1968-04-09,Sp,2182,,38,,,,,,,,,,
Bonneville,1968-04-10,Sp,1734,,36,,,,,,1,,,,
Bonneville,1968-04-11,Sp,1827,,40,,,,,,,,,,
Bonneville,1968-04-12,Sp,1947,,34,,,,,,,,,,
Bonneville,1968-04-13,Sp,2153,,33,,,,,,,,,,
Bonneville,1968-04-14,Sp,2174,,17,,,,,,3,,,,
Bonneville,1968-04-15,Sp,3484,,36,,4,,,,,,,,
Bonneville,1968-04-16,Sp,2742,,21,,2,,,,,,,,
Bonneville,1968-04-17,Sp,2381,,20,,,,,,1,,,,
Bonneville,1968-04-18,Sp,2283,,19,,1,,,,,,,,
Bonneville,1968-04-19,Sp,4299,,45,,,,,,1,,,,
Bonneville,1968-04-20,Sp,4123,,33,,2,,,,5,,,,
Bonneville,1968-04-21,Sp,3675,,22,,3,,,,6,,,,
Bonneville,1968-04-22,Sp,5245,,40,,8,,,,7,,,,
Bonneville,1968-04-23,Sp,4765,,29,,1,,,,9,,,,
Bonneville,1968-04-24,Sp,4079,,28,,,,,,19,,,,
Bonneville,1968-04-25,Sp,1598,,47,,2,,,,3,,,,
Bonneville,1968-04-26,Sp,2868,,29,,5,,,,4,,,,
Bonneville,1968-04-27,Sp,1954,,27,,7,,,,2,,,,
Bonneville,1968-04-28,Sp,2193,,27,,5,,,,3,,,,
Bonneville,1968-04-29,Sp,2443,,42,,10,,,,12,,,,
Bonneville,1968-04-30,Sp,2074,,38,,4,,,,15,,,,
Bonneville,1968-05-01,Sp,2281,,55,,2,,,,14,,,,
Bonneville,1968-05-02,Sp,2287,,44,,5,,,2,8,,,,
Bonneville,1968-05-03,Sp,1903,,18,,6,,,,11,,,,
Bonneville,1968-05-04,Sp,1467,,30,,5,,,,13,,,,
Bonneville,1968-05-05,Sp,983,,29,,7,,,,2,,,,
Bonneville,1968-05-06,Sp,1040,,47,,18,,,,3,,,,
Bonneville,1968-05-07,Sp,1539,,43,,12,,,1,25,,,,
Bonneville,1968-05-08,Sp,997,,38,,8,,,,48,,,,
Bonneville,1968-05-09,Sp,1333,,59,,18,,,,40,,,,
Bonneville,1968-05-10,Sp,1699,,48,,27,,,,25,,,,
Bonneville,1968-05-11,Sp,1199,,46,,19,,,,55,,,,
Bonneville,1968-05-12,Sp,1166,,32,,2,,,,45,,,,
Bonneville,1968-05-13,Sp,921,,31,,8,,,,99,,,,
Bonneville,1968-05-14,Sp,709,,33,,2,,,,52,,,,
Bonneville,1968-05-15,Sp,1093,,41,,8,,,,25,,,,
Bonneville,1968-05-16,Sp,600,,23,,9,,,,398,,,,
Bonneville,1968-05-17,Sp,474,,23,,25,,,,622,,,,
Bonneville,1968-05-18,Sp,544,,50,,12,,,82,473,,,,
Bonneville,1968-05-19,Sp,277,,26,,9,,,231,387,,,,
Bonneville,1968-05-20,Sp,605,,41,,31,,,54,443,,,,
Bonneville,1968-05-21,Sp,300,,23,,22,,,36,1002,,,,
Bonneville,1968-05-22,Sp,86,,18,,5,,,10,1034,,,,
Bonneville,1968-05-23,Sp,169,,26,,5,,,1,1343,,,,
Bonneville,1968-05-24,Sp,383,,37,,20,,,6,644,,,,
Bonneville,1968-05-25,Sp,729,,45,,10,,,10,297,,,,
Bonneville,1968-05-26,Sp,598,,32,,16,,,42,440,,,,
Bonneville,1968-05-27,Sp,503,,55,,17,,,82,1271,,,,
Bonneville,1968-05-28,Sp,379,,60,,13,,,116,3005,,,,
Bonneville,1968-05-29,Sp,638,,104,,14,,,40,325,,,,
Bonneville,1968-05-30,Sp,713,,70,,14,,,24,519,,,,
Bonneville,1968-05-31,Sp,810,,88,,3,,,63,2030,,,,
Bonneville,1968-06-01,Su,1314,,56,,32,,,94,460,,,,
Bonneville,1968-06-02,Su,916,,90,,27,,,68,580,,,,
Bonneville,1968-06-03,Su,430,,58,,11,,,18,7048,,,,
Bonneville,1968-06-04,Su,503,,53,,11,,,13,1039,,,,
Bonneville,1968-06-05,Su,927,,130,,39,,,1438,1575,,,,
Bonneville,1968-06-06,Su,1495,,79,,89,,,1364,1058,,,,
Bonneville,1968-06-07,Su,989,,74,,115,,,510,424,,,,
Bonneville,1968-06-08,Su,844,,83,,161,,,882,916,,,,
Bonneville,1968-06-09,Su,1903,,120,,332,,,1578,1127,,,,
Bonneville,1968-06-10,Su,2716,,127,,556,,,2143,403,,,,
Bonneville,1968-06-11,Su,2666,,121,,656,,,1507,167,,,,
Bonneville,1968-06-12,Su,1345,,124,,551,,,1234,251,,,,
Bonneville,1968-06-13,Su,626,,75,,525,,,634,225,,,,
Bonneville,1968-06-14,Su,1826,,115,,1121,,,771,107,,,,
Bonneville,1968-06-15,Su,1437,,109,,1437,,,1512,134,,,,
Bonneville,1968-06-16,Su,1886,,117,,1999,,,1527,97,,,,
Bonneville,1968-06-17,Su,2316,,151,,3469,,,2048,99,,,,
Bonneville,1968-06-18,Su,2321,,156,,3116,,,2722,187,,,,
Bonneville,1968-06-19,Su,2603,,149,,4121,,,4408,117,,,,
Bonneville,1968-06-20,Su,2439,,190,,5074,,,2894,153,,,,
Bonneville,1968-06-21,Su,1839,,172,,4582,,,4826,111,,,,
Bonneville,1968-06-22,Su,1815,,165,,4278,,,5721,31,,,,
Bonneville,1968-06-23,Su,1731,,184,,5250,,,6752,55,,,,
Bonneville,1968-06-24,Su,1663,,177,,7026,,,10522,128,,,,
Bonneville,1968-06-25,Su,1412,,140,,7359,,,11459,309,,,,
Bonneville,1968-06-26,Su,1243,,126,,5784,,,7425,199,,,,
Bonneville,1968-06-27,Su,1372,,135,,6213,,,14403,830,,,,
Bonneville,1968-06-28,Su,1346,,112,,3894,,,7911,258,,,,
Bonneville,1968-06-29,Su,1387,,115,,3319,,,3288,91,,,,
Bonneville,1968-06-30,Su,1457,,161,,3079,,,8209,210,,,,
Bonneville,1968-07-01,Su,1350,,135,,2331,,,13128,287,,,,
Bonneville,1968-07-02,Su,1295,,151,,2282,,,15380,935,,,,
Bonneville,1968-07-03,Su,1080,,142,,1826,,,15339,1046,,,,
Bonneville,1968-07-04,Su,1629,,226,,2307,,,15961,1563,,,,
Bonneville,1968-07-05,Su,1348,,183,,2077,,,10895,1760,,,,
Bonneville,1968-07-06,Su,1247,,260,,2233,,,15389,3237,,,,
Bonneville,1968-07-07,Su,1283,,234,,2139,,,7644,2207,,,,
Bonneville,1968-07-08,Su,1592,,330,,2622,,,11442,2379,,,,
Bonneville,1968-07-09,Su,1331,,394,,2463,,,10696,2847,,,,
Bonneville,1968-07-10,Su,1522,,531,,2191,,,6944,3517,,,,
Bonneville,1968-07-11,Su,1057,,533,,1350,,,9111,3877,,,,
Bonneville,1968-07-12,Su,1106,,533,,960,,,4941,1041,,,,
Bonneville,1968-07-13,Su,1071,,638,,937,,,4440,686,,,,
Bonneville,1968-07-14,Su,1168,,607,,835,,,3558,231,,,,
Bonneville,1968-07-15,Su,1036,,701,,794,,,2851,210,,,,
Bonneville,1968-07-16,Su,1118,,720,,753,,,1483,564,,,,
Bonneville,1968-07-17,Su,1134,,649,,678,,,1294,269,,,,
Bonneville,1968-07-18,Su,1038,,1024,,546,,,1752,434,,,,
Bonneville,1968-07-19,Su,1347,,1180,,613,,,7334,435,,,,
Bonneville,1968-07-20,Su,1169,,1209,,603,,,5409,927,,,,
Bonneville,1968-07-21,Su,1142,,1714,,492,,,6691,639,,,,
Bonneville,1968-07-22,Su,787,,1054,,420,,,3851,605,,,,
Bonneville,1968-07-23,Su,757,,1268,,298,,,1856,257,,,,
Bonneville,1968-07-24,Su,827,,1759,,314,,,1609,360,,,,
Bonneville,1968-07-25,Su,1049,,1794,,284,,,1439,1398,,,,
Bonneville,1968-07-26,Su,845,,1147,,189,,,831,1173,,,,
Bonneville,1968-07-27,Su,1644,,1747,,241,,,543,2559,,,,
Bonneville,1968-07-28,Su,1203,,2243,,157,,,770,8401,,,,
Bonneville,1968-07-29,Su,966,,1967,,120,,,557,6912,,,,
Bonneville,1968-07-30,Su,988,,1940,,135,,,406,2454,,,,
Bonneville,1968-07-31,Su,997,,2760,,55,,,334,3801,,,1,
Bonneville,1968-08-01,Fa,1027,,1746,,36,,,264,3873,,,,
Bonneville,1968-08-02,Fa,802,,1381,,22,,,266,3082,,,,
Bonneville,1968-08-03,Fa,681,,1256,,19,,,161,2316,,,,
Bonneville,1968-08-04,Fa,454,,734,,3,,,127,1746,,,,
Bonneville,1968-08-05,Fa,614,,1756,,9,,,147,1048,,,,
Bonneville,1968-08-06,Fa,332,,1225,,18,,,88,415,,,,
Bonneville,1968-08-07,Fa,382,,1449,,1,,,54,196,,,,
Bonneville,1968-08-08,Fa,444,,1811,,2,,,55,67,,,,
Bonneville,1968-08-09,Fa,596,,1014,,11,,,31,104,,,,
Bonneville,1968-08-10,Fa,1223,,1903,,8,,,20,221,,,,
Bonneville,1968-08-11,Fa,1320,,1197,,10,,,12,441,,,,
Bonneville,1968-08-12,Fa,937,,1544,,8,,,17,525,,,,
Bonneville,1968-08-13,Fa,861,,1958,,7,,,19,2076,,,,
Bonneville,1968-08-14,Fa,594,,1420,,3,,,16,90,,,,
Bonneville,1968-08-15,Fa,501,,1237,,3,,,23,127,,,,
Bonneville,1968-08-16,Fa,349,,1085,,7,,,11,182,,,,
Bonneville,1968-08-17,Fa,382,,1052,,4,,,8,91,,,,
Bonneville,1968-08-18,Fa,479,,696,,3,,,9,51,,,,
Bonneville,1968-08-19,Fa,427,,1151,,2,,,8,33,,,,
Bonneville,1968-08-20,Fa,349,,1311,,4,,,5,37,,,,
Bonneville,1968-08-21,Fa,345,,998,,1,,,8,58,,,,
Bonneville,1968-08-22,Fa,507,,1615,,,,,3,59,,,,
Bonneville,1968-08-23,Fa,451,,992,,1,,,12,25,,,,
Bonneville,1968-08-24,Fa,592,,1091,,2,,,5,67,,,,
Bonneville,1968-08-25,Fa,770,,848,,3,,,7,30,,,,
Bonneville,1968-08-26,Fa,731,,1212,,2,,,1,44,,,,
Bonneville,1968-08-27,Fa,686,,1054,,1,,,3,76,,,,
Bonneville,1968-08-28,Fa,948,,1197,,,,,1,162,,,,
Bonneville,1968-08-29,Fa,2255,,1370,,4,,,2,186,,,1,
Bonneville,1968-08-30,Fa,3013,,1646,,4,,,4,102,,,,
Bonneville,1968-08-31,Fa,4727,,2057,,1,,,,81,,,,
Bonneville,1968-09-01,Fa,7619,,2206,,2,,,,182,,,,
Bonneville,1968-09-02,Fa,10138,,1972,,4,,,2,60,,,,
Bonneville,1968-09-03,Fa,10297,,1686,,4,,,10,67,,,2,
Bonneville,1968-09-04,Fa,9531,,1409,,8,,,7,53,,,1,
Bonneville,1968-09-05,Fa,7854,,1226,,7,,,14,45,,,1,
Bonneville,1968-09-06,Fa,9377,,1396,,2,,,11,34,,,1,
Bonneville,1968-09-07,Fa,10607,,1626,,2,,,13,24,,1,,
Bonneville,1968-09-08,Fa,9705,,1664,,,,,12,42,,1,3,
Bonneville,1968-09-09,Fa,8810,,1973,,11,,,4,69,,3,3,
Bonneville,1968-09-10,Fa,7091,,1370,,8,,,4,49,,1,2,
Bonneville,1968-09-11,Fa,5996,,1535,,3,,,6,26,,,,
Bonneville,1968-09-12,Fa,5932,,1698,,4,,,3,10,,1,1,
Bonneville,1968-09-13,Fa,4275,,1463,,4,,,3,21,,2,,
Bonneville,1968-09-14,Fa,4247,,1221,,6,,,1,5,,1,,
Bonneville,1968-09-15,Fa,3576,,1136,,1,,,5,16,,,,
Bonneville,1968-09-16,Fa,2239,,765,,6,,,2,13,,,,
