Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1963-03-01,,1,,1,,,,,,,,,,
Bonneville,1963-03-02,,5,,1,,,,,,,,,,
Bonneville,1963-03-03,,9,,1,,,,,,,,,,
Bonneville,1963-03-04,,4,,,,,,,,,,,,
Bonneville,1963-03-05,,12,,2,,,,,,,,,,
Bonneville,1963-03-06,,15,,2,,,,,,,,,,
Bonneville,1963-03-07,,6,,2,,,,,,,,,,
Bonneville,1963-03-08,,6,,2,,,,,,,,,,
Bonneville,1963-03-09,,9,,3,,,,,,,,,,
Bonneville,1963-03-10,,11,,5,,,,,,,,,,
Bonneville,1963-03-11,,13,,4,,,,,,,,,,
Bonneville,1963-03-12,,16,,5,,,,,,,,,,
Bonneville,1963-03-13,,24,,4,,,,,,,,,,
Bonneville,1963-03-14,,17,,5,,,,,,,,,,
Bonneville,1963-03-15,Sp,10,,6,,,,,,,,,,
Bonneville,1963-03-16,Sp,26,,12,,,,,,,,,,
Bonneville,1963-03-17,Sp,12,,7,,,,,,,,,,
Bonneville,1963-03-18,Sp,18,,2,,,,,,,,,,
Bonneville,1963-03-19,Sp,25,,7,,,,,,,,,,
Bonneville,1963-03-20,Sp,102,,22,,,,,,,,,,
Bonneville,1963-03-21,Sp,46,,19,,,,,,,,,,
Bonneville,1963-03-22,Sp,130,,37,,,,,,,,,,
Bonneville,1963-03-23,Sp,120,,24,,,,,,,,,,
Bonneville,1963-03-24,Sp,223,,27,,,,,,,,,,
Bonneville,1963-03-25,Sp,175,,44,,,,,,,,,,
Bonneville,1963-03-26,Sp,175,,18,,,,,,,,,,
Bonneville,1963-03-27,Sp,353,,39,,,,,,,,,,
Bonneville,1963-03-28,Sp,308,,17,,,,,,,,,,
Bonneville,1963-03-29,Sp,523,,123,,,,,,,,,,
Bonneville,1963-03-30,Sp,310,,45,,,,,,,,,,
Bonneville,1963-03-31,Sp,98,,17,,,,,,,,,,
Bonneville,1963-04-01,Sp,508,,31,,,,,,,,,,
Bonneville,1963-04-02,Sp,902,,32,,,,,,,,,,
Bonneville,1963-04-03,Sp,462,,29,,,,,,,,,,
Bonneville,1963-04-04,Sp,663,,49,,,,,,,,,,
