Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1957-03-01,,,,2,,,,,,,,,,4.4
Bonneville,1957-03-02,,,,11,,,,,,,,,,4.4
Bonneville,1957-03-03,,2,,18,,,,,,,,,,5.6
Bonneville,1957-03-04,,1,,3,,,,,,,,,,5.6
Bonneville,1957-03-05,,,,5,,,,,,,,,,5.6
Bonneville,1957-03-06,,,,3,,,,,,,,,,5.6
Bonneville,1957-03-07,,,,1,,,,,,,,,,5
Bonneville,1957-03-08,,1,,1,,,,,,,,,,5.6
Bonneville,1957-03-09,,,,1,,,,,,,,,,5.6
Bonneville,1957-03-10,,,,,,,,,,,,,,5.6
Bonneville,1957-03-11,,1,,13,,,,,,,,,,5.6
Bonneville,1957-03-12,,7,,38,,,,,,,,,,6.1
Bonneville,1957-03-13,,14,,52,,,,,,,,,,6.1
Bonneville,1957-03-14,,3,,54,,,,,,,,,,5.6
Bonneville,1957-03-15,Sp,4,,41,,,,,,,,,,6.1
Bonneville,1957-03-16,Sp,6,,45,,,,,,,,,,6.1
Bonneville,1957-03-17,Sp,3,,40,,,,,,,,,,6.1
Bonneville,1957-03-18,Sp,6,,54,,,,,,,,,,6.1
Bonneville,1957-03-19,Sp,8,,61,,,,,,,,,,6.7
Bonneville,1957-03-20,Sp,2,,33,,,,,,,,,,6.7
Bonneville,1957-03-21,Sp,2,,43,,,,,,,,,,7.2
Bonneville,1957-03-22,Sp,1,,50,,,,,,,,,,6.7
Bonneville,1957-03-23,Sp,10,,64,,,,,,,,,,6.7
Bonneville,1957-03-24,Sp,19,,35,,,,,,,,,,7.2
Bonneville,1957-03-25,Sp,17,,37,,,,,,,,,,7.2
Bonneville,1957-03-26,Sp,5,,15,,,,,,,,,,7.2
Bonneville,1957-03-27,Sp,22,,22,,,,,,,,,,7.8
Bonneville,1957-03-28,Sp,44,,40,,,,,,,,,,8.3
Bonneville,1957-03-29,Sp,26,,34,,,,,,,,,,8.3
Bonneville,1957-03-30,Sp,68,,62,,,,,,,,,,7.8
Bonneville,1957-03-31,Sp,56,,48,,,,,,,,,,8.3
Bonneville,1957-04-01,Sp,61,,56,,,,,,,,,,8.3
Bonneville,1957-04-02,Sp,74,,56,,,,,,,,,,8.9
Bonneville,1957-04-03,Sp,67,,64,,,,,,,,,,8.9
Bonneville,1957-04-04,Sp,93,,58,,,,,,,,,,9.4
Bonneville,1957-04-05,Sp,117,,48,,,,,,,,,,9.4
Bonneville,1957-04-06,Sp,88,,32,,,,,,,,,,8.9
Bonneville,1957-04-07,Sp,115,,53,,,,,,,,,,8.9
Bonneville,1957-04-08,Sp,168,,77,,,,,,,,,,9.4
Bonneville,1957-04-09,Sp,188,,46,,,,,,,,,,9.4
Bonneville,1957-04-10,Sp,197,,48,,,,,,,,,,10
Bonneville,1957-04-11,Sp,259,,56,,,,,,,,,,10
Bonneville,1957-04-12,Sp,537,,37,,,,,,,,,,10
Bonneville,1957-04-13,Sp,1054,,37,,,,,,,,,,10
Bonneville,1957-04-14,Sp,718,,59,,,,,,,,,,10
Bonneville,1957-04-15,Sp,649,,19,,,,,,,,,,10
Bonneville,1957-04-16,Sp,828,,24,,,,,,,,,,10.6
Bonneville,1957-04-17,Sp,1127,,34,,,,,,,,,,10.6
Bonneville,1957-04-18,Sp,1724,,88,,,,,,,,,,10.6
Bonneville,1957-04-19,Sp,4155,,144,,,,,,,,,,15.6
Bonneville,1957-04-20,Sp,4929,,118,,,,,,3,,,,11.1
Bonneville,1957-04-21,Sp,5004,,88,,,,,,,,,,10
Bonneville,1957-04-22,Sp,3585,,96,,,,,,3,,,,11.1
Bonneville,1957-04-23,Sp,3177,,46,,,,,,,,,,11.1
Bonneville,1957-04-24,Sp,5693,,56,,,,,,,,,,10.6
Bonneville,1957-04-25,Sp,4537,,37,,,,,,,,,,10.6
Bonneville,1957-04-26,Sp,9216,,101,,,,,,,,,,11.1
Bonneville,1957-04-27,Sp,6219,,110,,,,,,3,,,,10
Bonneville,1957-04-28,Sp,9054,,118,,,,,,,,,,10.6
Bonneville,1957-04-29,Sp,14129,,160,,,,,,5,,,,12.2
Bonneville,1957-04-30,Sp,13222,,115,,,,,,5,,,,12.2
Bonneville,1957-05-01,Sp,12921,,79,,5,,,,6,,,,12.2
Bonneville,1957-05-02,Sp,7726,,52,,,,,,8,,,,12.2
Bonneville,1957-05-03,Sp,2548,,39,,,,,,9,,,,12.2
Bonneville,1957-05-04,Sp,2279,,77,,,,,,,,,,12.2
Bonneville,1957-05-05,Sp,2198,,89,,,,,,,,,,13.3
Bonneville,1957-05-06,Sp,1316,,45,,,,,,4,,,,13.3
Bonneville,1957-05-07,Sp,558,,21,,,,,,5,,,,13.3
Bonneville,1957-05-08,Sp,423,,6,,,,,,,,,,12.8
Bonneville,1957-05-09,Sp,996,,15,,,,,,,,,,12.2
Bonneville,1957-05-10,Sp,124,,,,,,,,,,,,12.2
Bonneville,1957-05-11,Sp,51,,3,,,,,,,,,,11.1
Bonneville,1957-05-12,Sp,121,,3,,,,,,,,,,12.2
Bonneville,1957-05-13,Sp,28,,,,,,,,,,,,12.2
Bonneville,1957-05-14,Sp,41,,,,,,,,,,,,12.2
Bonneville,1957-05-15,Sp,173,,3,,,,,,,,,,12.2
Bonneville,1957-05-16,Sp,155,,,,,,,,,,,,12.2
Bonneville,1957-05-17,Sp,189,,,,,,,,,,,,12.2
Bonneville,1957-05-18,Sp,142,,15,,,,,,,,,,12.2
Bonneville,1957-05-19,Sp,232,,3,,8,,,,,,,,12.2
Bonneville,1957-05-20,Sp,378,,6,,,,,,4,,,,12.8
Bonneville,1957-05-21,Sp,195,,,,,,,,,,,,12.8
Bonneville,1957-05-22,Sp,59,,,,,,,,,,,,12.2
Bonneville,1957-05-23,Sp,56,,3,,,,,,,,,,12.2
Bonneville,1957-05-24,Sp,,,,,,,,,,,,,12.2
Bonneville,1957-05-25,Sp,74,,3,,,,,,,,,,12.2
Bonneville,1957-05-26,Sp,126,,15,,8,,,,,,,,12.2
Bonneville,1957-05-27,Sp,480,,36,,,,,,2,,,,13.3
Bonneville,1957-05-28,Sp,752,,27,,,,,,25,,,,13.3
Bonneville,1957-05-29,Sp,3528,,74,,,,,,11,,,,13.3
Bonneville,1957-05-30,Sp,3140,,78,,,,,,69,,,,14.4
Bonneville,1957-05-31,Sp,4119,,68,,,,,,42,,,,14.4
Bonneville,1957-06-01,Su,3310,,83,,,,,,50,,,,14.4
Bonneville,1957-06-02,Su,2793,,89,,,,,,14,,,,14.4
Bonneville,1957-06-03,Su,1525,,54,,25,,,,10,,,,14.4
Bonneville,1957-06-04,Su,2119,,77,,25,,,,11,,,,15
Bonneville,1957-06-05,Su,904,,53,,25,,,,10,,,,15
Bonneville,1957-06-06,Su,1426,,74,,14,,,,,,,,15
Bonneville,1957-06-07,Su,1130,,36,,8,,,,4,,,,14.4
Bonneville,1957-06-08,Su,964,,35,,6,,,,4,,,,15.6
Bonneville,1957-06-09,Su,1075,,74,,3,,,,,,,,14.4
Bonneville,1957-06-10,Su,1795,,246,,31,,,,,,,,14.4
Bonneville,1957-06-11,Su,1082,,154,,14,,,,4,,,,14.4
Bonneville,1957-06-12,Su,4015,,212,,70,,,,4,,,,14.4
Bonneville,1957-06-13,Su,3413,,133,,31,,,,10,,,,14.4
Bonneville,1957-06-14,Su,3676,,150,,28,,,4,,,,,14.4
Bonneville,1957-06-15,Su,3082,,168,,42,,,,,,,,14.4
Bonneville,1957-06-16,Su,4561,,248,,34,,,,4,,,,14.4
Bonneville,1957-06-17,Su,5100,,381,,452,,,,4,,,,14.4
Bonneville,1957-06-18,Su,11030,,606,,1245,,,,84,,,,15
Bonneville,1957-06-19,Su,8715,,534,,1276,,,32,232,,,,15
Bonneville,1957-06-20,Su,8646,,586,,2307,,,24,371,,,,15.6
Bonneville,1957-06-21,Su,7182,,453,,2006,,,112,1218,,,,15.6
Bonneville,1957-06-22,Su,4466,,283,,1299,,,38,407,,,,15.6
Bonneville,1957-06-23,Su,4946,,487,,4382,,,387,3350,,,,15.6
Bonneville,1957-06-24,Su,3840,,434,,5288,,,170,936,,,,16.1
Bonneville,1957-06-25,Su,5000,,818,,4366,,,260,2154,,,,16.1
Bonneville,1957-06-26,Su,2205,,503,,3960,,,278,1908,,,,16.1
Bonneville,1957-06-27,Su,2258,,490,,4213,,,202,3484,,,,16.7
Bonneville,1957-06-28,Su,1467,,328,,2393,,,56,1893,,,,16.7
Bonneville,1957-06-29,Su,1504,,311,,2348,,,38,868,,,,17.2
Bonneville,1957-06-30,Su,1014,,334,,2725,,,94,664,,,,18.3
Bonneville,1957-07-01,Su,1024,,363,,3769,,,224,923,,,,16.7
Bonneville,1957-07-02,Su,794,,331,,2797,,,161,1319,,,,17.2
Bonneville,1957-07-03,Su,1072,,487,,2945,,,134,1219,,,,17.2
Bonneville,1957-07-04,Su,665,,405,,2341,,,118,1368,,,,17.2
Bonneville,1957-07-05,Su,1049,,567,,3142,,,112,1627,,,,17.8
Bonneville,1957-07-06,Su,1018,,892,,3971,,,331,819,,,,17.8
Bonneville,1957-07-07,Su,990,,759,,4073,,,208,686,,,,17.8
Bonneville,1957-07-08,Su,814,,797,,3378,,,700,673,,,,17.8
Bonneville,1957-07-09,Su,700,,798,,2102,,,614,428,,,,17.8
Bonneville,1957-07-10,Su,598,,1574,,1799,,,1136,2667,,,,18.3
Bonneville,1957-07-11,Su,1006,,2546,,1899,,,1336,3048,,,,18.9
Bonneville,1957-07-12,Su,639,,1444,,1062,,,527,906,,,,18.9
Bonneville,1957-07-13,Su,622,,1807,,1343,,,683,2278,,,,18.9
Bonneville,1957-07-14,Su,626,,1716,,1104,,,281,858,,,,18.9
Bonneville,1957-07-15,Su,928,,2212,,1285,,,862,4183,,,,18.9
