Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1972-03-15,Sp,15,,36,,,,,,,,,,
Bonneville,1972-03-16,Sp,17,,56,,,,,,,,,,
Bonneville,1972-03-17,Sp,22,,32,,,,,,,,,,
Bonneville,1972-03-18,Sp,25,,48,,,,,,,,,,
Bonneville,1972-03-19,Sp,33,,38,,,,,,,,,,
Bonneville,1972-03-20,Sp,20,,14,,,,,,,,,,
Bonneville,1972-03-21,Sp,38,,26,,,,,,,,,,
Bonneville,1972-03-22,Sp,27,,26,,,,,,,,,,
Bonneville,1972-03-23,Sp,25,,43,,,,,,,,,,
Bonneville,1972-03-24,Sp,12,,10,,,,,,,,,,
Bonneville,1972-03-25,Sp,17,,12,,,,,,,,,,
Bonneville,1972-03-26,Sp,26,,32,,,,,,,,,,
Bonneville,1972-03-27,Sp,29,,38,,,,,,,,,,
Bonneville,1972-03-28,Sp,31,,26,,,,,,,,,,
Bonneville,1972-03-29,Sp,34,,14,,,,,,,,,,
Bonneville,1972-03-30,Sp,18,,13,,,,,,,,,,
Bonneville,1972-03-31,Sp,37,,28,,,,,,,,,,
Bonneville,1972-04-01,Sp,64,,76,,,,,,,,,,
Bonneville,1972-04-02,Sp,131,,142,,,,,,,,,,
Bonneville,1972-04-03,Sp,106,,80,,,,,,,,,,
Bonneville,1972-04-04,Sp,251,,158,,,,,,,,,,
Bonneville,1972-04-05,Sp,317,,179,,,,,,,,,,
Bonneville,1972-04-06,Sp,613,,194,,,,,,,,,,
Bonneville,1972-04-07,Sp,551,,96,,,,,,,,,,
Bonneville,1972-04-08,Sp,763,,64,,,,,,,,,,
Bonneville,1972-04-09,Sp,936,,68,,,,,,,,,,
Bonneville,1972-04-10,Sp,1317,,91,,,,,,,,,,
Bonneville,1972-04-11,Sp,1244,,58,,,,,,,,,,
Bonneville,1972-04-12,Sp,2350,,60,,,,,,,,,,
Bonneville,1972-04-13,Sp,2685,,56,,,,,,,,,,
Bonneville,1972-04-14,Sp,2700,,60,,,,,,,,,,
Bonneville,1972-04-15,Sp,3729,,61,,,,,,,,,,
Bonneville,1972-04-16,Sp,3488,,70,,,,,,,,,,
Bonneville,1972-04-17,Sp,4496,,47,,,,,,,,,,
Bonneville,1972-04-18,Sp,4070,,64,,,,,,,,,,
Bonneville,1972-04-19,Sp,5523,,66,,,,,,,,,,
Bonneville,1972-04-20,Sp,6147,,74,,,,,,,,,,
Bonneville,1972-04-21,Sp,8927,,74,,,,,,,,,,
Bonneville,1972-04-22,Sp,9077,,88,,,,,,,,,,
Bonneville,1972-04-23,Sp,8449,,49,,,,,,,,,,
Bonneville,1972-04-24,Sp,7466,,55,,,,,,,,,,
Bonneville,1972-04-25,Sp,14067,,116,,,,,,,,,,
Bonneville,1972-04-26,Sp,19241,,145,,,,,,,,,,
Bonneville,1972-04-27,Sp,16274,,91,,,,,,,,,,
Bonneville,1972-04-28,Sp,14130,,70,,,,,,,,,,
Bonneville,1972-04-29,Sp,8467,,48,,,,,,,,,,
Bonneville,1972-04-30,Sp,6864,,62,,,,,,,,,,
Bonneville,1972-05-01,Sp,5181,,63,,,,,,,,,,
Bonneville,1972-05-02,Sp,4520,,112,,,,,,,,,,
Bonneville,1972-05-03,Sp,4115,,129,,,,,,,,,,
Bonneville,1972-05-04,Sp,2735,,122,,,,,,,,,,
Bonneville,1972-05-05,Sp,1751,,93,,,,,,,,,,
Bonneville,1972-05-06,Sp,1711,,77,,,,,,,,,,
Bonneville,1972-05-07,Sp,961,,61,,,,,,,,,,
Bonneville,1972-05-08,Sp,943,,42,,,,,,,,,,
Bonneville,1972-05-09,Sp,740,,33,,,,,,,,,,
Bonneville,1972-05-10,Sp,1167,,61,,,,,,,,,,
Bonneville,1972-05-11,Sp,1028,,85,,56,,,,,,,,
Bonneville,1972-05-12,Sp,893,,106,,57,,,,,,,,
Bonneville,1972-05-13,Sp,652,,72,,34,,,,,,,,
Bonneville,1972-05-14,Sp,705,,104,,72,,,,,,,,
Bonneville,1972-05-15,Sp,632,,56,,75,,,,,,,,
Bonneville,1972-05-16,Sp,592,,59,,41,,,,,,,,
Bonneville,1972-05-17,Sp,347,,48,,37,,,,,,,,
Bonneville,1972-05-18,Sp,114,,18,,11,,,,,,,,
Bonneville,1972-05-19,Sp,84,,30,,3,,,,,,,,
Bonneville,1972-05-20,Sp,172,,59,,8,,,,,,,,
Bonneville,1972-05-21,Sp,160,,39,,8,,,,,,,,
Bonneville,1972-05-22,Sp,130,,30,,5,,,,,,,,
Bonneville,1972-05-23,Sp,120,,43,,9,,,,,,,,
Bonneville,1972-05-24,Sp,150,,37,,17,,,,,,,,
Bonneville,1972-05-25,Sp,140,,39,,14,,,,,,,,
Bonneville,1972-05-26,Sp,160,,55,,29,,,,,,,,
Bonneville,1972-05-27,Sp,129,,80,,19,,,,,,,,
Bonneville,1972-05-28,Sp,194,,79,,27,,,,,,,,
Bonneville,1972-05-29,Sp,265,,125,,39,,,,,,,,
Bonneville,1972-05-30,Sp,344,,94,,33,,,23,,,,,
Bonneville,1972-05-31,Sp,436,,86,,20,,,15,,,,,
Bonneville,1972-06-01,Su,360,,91,,29,,,11,,,,,
Bonneville,1972-06-02,Su,419,,93,,24,,,2,,,,,
Bonneville,1972-06-03,Su,587,,91,,21,,,30,,,,,
Bonneville,1972-06-04,Su,694,,107,,34,,,8,,,,,
Bonneville,1972-06-05,Su,917,,89,,50,,,6,,,,,
Bonneville,1972-06-06,Su,796,,89,,34,,,34,,,,,
Bonneville,1972-06-07,Su,743,,39,,31,,,13,,,,,
Bonneville,1972-06-08,Su,298,,21,,18,,,1,,,,,
Bonneville,1972-06-09,Su,275,,16,,23,,,,,,,,
Bonneville,1972-06-10,Su,133,,6,,1,,,,,,,,
Bonneville,1972-06-11,Su,40,,,,,,,,,,,,
Bonneville,1972-06-12,Su,87,,1,,5,,,,,,,,
Bonneville,1972-06-13,Su,220,,16,,17,,,9,,,,,
Bonneville,1972-06-14,Su,389,,28,,32,,,7,,,,,
Bonneville,1972-06-15,Su,536,,33,,68,,,12,,,,,
Bonneville,1972-06-16,Su,330,,38,,43,,,2,,,,,
Bonneville,1972-06-17,Su,339,,35,,60,,,3,,,,,
Bonneville,1972-06-18,Su,373,,42,,85,,,10,,,,,
Bonneville,1972-06-19,Su,632,,94,,158,,,52,,,,,
Bonneville,1972-06-20,Su,1119,,132,,355,,,51,,,,,
Bonneville,1972-06-21,Su,1747,,129,,463,,,68,,,,,
