Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1958-03-02,,6,,18,,,,,,,,,,7.8
Bonneville,1958-03-03,,6,,24,,,,,,,,,,8.3
Bonneville,1958-03-04,,,,12,,,,,,,,,,7.8
Bonneville,1958-03-05,,5,,6,,,,,,,,,,7.2
Bonneville,1958-03-06,,5,,16,,,,,,,,,,7.2
Bonneville,1958-03-07,,5,,8,,,,,,,,,,7.2
Bonneville,1958-03-08,,2,,8,,,,,,,,,,6.7
Bonneville,1958-03-09,,1,,3,,,,,,,,,,6.7
Bonneville,1958-03-10,,,,2,,,,,,,,,,6.1
Bonneville,1958-03-11,,,,6,,,,,,,,,,6.1
Bonneville,1958-03-12,,3,,3,,,,,,,,,,6.1
Bonneville,1958-03-13,,2,,17,,,,,,,,,,6.1
Bonneville,1958-03-14,,6,,27,,,,,,,,,,6.7
Bonneville,1958-03-15,Sp,5,,8,,,,,,,,,,6.7
Bonneville,1958-03-16,Sp,4,,13,,,,,,,,,,6.7
Bonneville,1958-03-17,Sp,3,,4,,,,,,,,,,6.7
Bonneville,1958-03-18,Sp,3,,22,,,,,,,,,,7.2
Bonneville,1958-03-19,Sp,2,,23,,,,,,,,,,7.2
Bonneville,1958-03-20,Sp,5,,21,,,,,,,,,,7.2
Bonneville,1958-03-21,Sp,5,,9,,,,,,,,,,7.2
Bonneville,1958-03-22,Sp,12,,32,,,,,,,,,,6.7
Bonneville,1958-03-23,Sp,15,,23,,,,,,,,,,7.2
Bonneville,1958-03-24,Sp,31,,20,,,,,,,,,,7.8
Bonneville,1958-03-25,Sp,32,,14,,,,,,,,,,7.8
Bonneville,1958-03-26,Sp,29,,14,,,,,,,,,,8.3
Bonneville,1958-03-27,Sp,38,,8,,,,,,,,,,8.3
Bonneville,1958-03-28,Sp,66,,16,,,,,,,,,,8.9
Bonneville,1958-03-29,Sp,47,,30,,,,,,,,,,8.9
Bonneville,1958-03-30,Sp,52,,44,,,,,,,,,,8.3
Bonneville,1958-03-31,Sp,78,,44,,,,,,,,,,8.9
Bonneville,1958-04-01,Sp,135,,40,,,,,,,,,,8.9
Bonneville,1958-04-02,Sp,88,,23,,,,,,,,,,8.9
Bonneville,1958-04-03,Sp,81,,22,,,,,,5,,,,9.4
Bonneville,1958-04-04,Sp,39,,14,,,,,,9,,,,9.4
Bonneville,1958-04-05,Sp,51,,15,,,,,,1,,,,9.4
Bonneville,1958-04-06,Sp,58,,9,,,,,,,,,,9.4
Bonneville,1958-04-07,Sp,57,,7,,,,,,,,,,8.9
Bonneville,1958-04-08,Sp,91,,18,,,,,,,,,,9.4
Bonneville,1958-04-09,Sp,188,,44,,,,,,5,,,,9.4
Bonneville,1958-04-10,Sp,427,,32,,,,,,13,,,,10
Bonneville,1958-04-11,Sp,519,,38,,,,,,1,,,,10
Bonneville,1958-04-12,Sp,458,,21,,,,,,7,,,,10
Bonneville,1958-04-13,Sp,549,,40,,,,,,13,,,,10.6
Bonneville,1958-04-14,Sp,780,,37,,,,,,9,,,,11.1
Bonneville,1958-04-15,Sp,669,,36,,,,,,8,,,,11.1
Bonneville,1958-04-16,Sp,2033,,54,,,,,,25,,,,11.1
Bonneville,1958-04-17,Sp,1866,,44,,,,,,5,,,,11.1
Bonneville,1958-04-18,Sp,1280,,46,,,,,,,,,,11.1
Bonneville,1958-04-19,Sp,1089,,32,,,,,,7,,,,11.1
Bonneville,1958-04-20,Sp,633,,13,,,,,,9,,,,11.1
Bonneville,1958-04-21,Sp,282,,8,,,,,,,,,,11.1
Bonneville,1958-04-22,Sp,335,,4,,,,,,3,,,,11.1
Bonneville,1958-04-23,Sp,67,,,,,,,,,,,,10
Bonneville,1958-04-24,Sp,32,,,,,,,,,,,,10
Bonneville,1958-04-25,Sp,46,,,,,,,,,,,,10
Bonneville,1958-04-26,Sp,27,,,,,,,,,,,,10
Bonneville,1958-04-27,Sp,49,,,,,,,,3,,,,10
Bonneville,1958-04-28,Sp,333,,3,,,,,,,,,,10
Bonneville,1958-04-29,Sp,907,,25,,,,,,1,,,,10
Bonneville,1958-04-30,Sp,2192,,26,,,,,,8,,,,11.1
Bonneville,1958-05-01,Sp,3623,,42,,,,,,9,,,,11.1
Bonneville,1958-05-02,Sp,3319,,43,,,,,,8,,,,11.1
Bonneville,1958-05-03,Sp,2980,,74,,,,,,7,,,,11.7
Bonneville,1958-05-04,Sp,2887,,77,,,,,,10,,,,11.1
Bonneville,1958-05-05,Sp,3238,,79,,1,,,,10,,,,11.1
Bonneville,1958-05-06,Sp,3482,,58,,,,,,8,,,,12.2
Bonneville,1958-05-07,Sp,4018,,72,,,,,,87,,,,13.3
Bonneville,1958-05-08,Sp,4359,,51,,,,,,174,,,,13.3
Bonneville,1958-05-09,Sp,4833,,60,,,,,,139,,,,14.4
