Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1991-03-15,Sp,,,19,,,,,,,,,,6.1
Bonneville,1991-03-16,Sp,5,,20,,,,,,,,,,6.1
Bonneville,1991-03-17,Sp,4,,13,,,,,,,,,,6.1
Bonneville,1991-03-18,Sp,6,,26,,,,,,,,,,6.1
Bonneville,1991-03-19,Sp,3,,12,,,,,,,,,,6.1
Bonneville,1991-03-20,Sp,5,,18,,,,,,,,,,6.1
Bonneville,1991-03-21,Sp,11,,24,,,,,,,,,,5.6
Bonneville,1991-03-22,Sp,9,1,27,,,,,,,,,,6.1
Bonneville,1991-03-23,Sp,35,,40,,,,,,,,,,6.1
Bonneville,1991-03-24,Sp,25,2,47,,,,,,,,,,6.1
Bonneville,1991-03-25,Sp,33,,69,,,,,,,,,,6.1
Bonneville,1991-03-26,Sp,13,,70,,,,,,,,,,6.1
Bonneville,1991-03-27,Sp,40,,33,,,,,,,,,,6.7
Bonneville,1991-03-28,Sp,74,,51,,,,,,,,,,6.7
Bonneville,1991-03-29,Sp,36,,31,,,,,,,,,,7.2
Bonneville,1991-03-30,Sp,107,2,65,,,,,,,,,,7.2
Bonneville,1991-03-31,Sp,188,2,75,,,,,,,,,,7.2
Bonneville,1991-04-01,Sp,631,1,114,,,,,,,,,,7.8
Bonneville,1991-04-02,Sp,547,4,60,,,,,,,,,,7.2
Bonneville,1991-04-03,Sp,303,2,32,,,,,,,,,,8.3
Bonneville,1991-04-04,Sp,517,1,45,,,,,,,,,,8.9
Bonneville,1991-04-05,Sp,513,6,82,,,,,,,,,,8.9
Bonneville,1991-04-06,Sp,277,,80,,,,,,,,,,8.3
Bonneville,1991-04-07,Sp,169,,86,,,,,,,,,,8.3
Bonneville,1991-04-08,Sp,305,2,58,,,,,,,,,,8.3
Bonneville,1991-04-09,Sp,615,1,59,,,,,,,,,,8.3
Bonneville,1991-04-10,Sp,668,3,46,,,,,,,,,,8.3
Bonneville,1991-04-11,Sp,727,2,55,,,,,,,,,,8.3
Bonneville,1991-04-12,Sp,1221,11,60,,,,,,,,,,8.9
Bonneville,1991-04-13,Sp,1334,3,51,,,,,,,,,,8.9
Bonneville,1991-04-14,Sp,1041,9,51,,,,,,,,,,8.9
Bonneville,1991-04-15,Sp,1558,14,67,,,,,,,,,,9.4
Bonneville,1991-04-16,Sp,2312,25,90,,,,,,,,,,9.4
Bonneville,1991-04-17,Sp,1513,18,86,,,,,,,,,,8.9
Bonneville,1991-04-18,Sp,1384,16,80,,,,,,,,,,8.9
Bonneville,1991-04-19,Sp,2665,29,112,,,,,,,,,,9.4
Bonneville,1991-04-20,Sp,2551,38,100,,,,,,,,,,10
Bonneville,1991-04-21,Sp,3239,33,96,,,,,,,,,,10
Bonneville,1991-04-22,Sp,3118,75,112,,,,,,,,,,10
Bonneville,1991-04-23,Sp,1399,42,56,,,,,,,,,,10
Bonneville,1991-04-24,Sp,1675,40,54,,,,,1,,,,,10
Bonneville,1991-04-25,Sp,1883,58,68,,,,,,,,,,9.4
Bonneville,1991-04-26,Sp,2307,86,65,,,,,,,,,,10
Bonneville,1991-04-27,Sp,2072,101,65,,,,,,,,,,10
Bonneville,1991-04-28,Sp,1586,89,52,,,,,,,,,,10
Bonneville,1991-04-29,Sp,1335,96,49,,,,,,,,,,10.6
Bonneville,1991-04-30,Sp,1130,31,51,,,,,,,,,,10.6
Bonneville,1991-05-01,Sp,979,55,63,,,,,1,,,,,10.6
Bonneville,1991-05-02,Sp,1097,74,58,,,,,1,,,,,11.1
Bonneville,1991-05-03,Sp,1421,113,62,,,,,6,,,,,11.1
Bonneville,1991-05-04,Sp,1018,156,75,,,,,3,,,,,11.1
Bonneville,1991-05-05,Sp,1026,144,62,,,,,5,,,,,11.7
Bonneville,1991-05-06,Sp,940,143,71,,,,,15,,,,,11.7
Bonneville,1991-05-07,Sp,817,172,82,,,,,15,,,,,11.7
Bonneville,1991-05-08,Sp,869,183,59,,,,,22,,,,,11.7
Bonneville,1991-05-09,Sp,616,168,81,,,,,13,,,,,12.2
Bonneville,1991-05-10,Sp,757,197,50,,,,,16,,,,,11.7
Bonneville,1991-05-11,Sp,710,126,55,,,,,40,,,,,11.7
Bonneville,1991-05-12,Sp,507,130,50,,,,,19,,,,,12.2
Bonneville,1991-05-13,Sp,485,114,54,,,,,30,,,,,12.2
Bonneville,1991-05-14,Sp,491,136,72,,,,,72,,,,,12.2
Bonneville,1991-05-15,Sp,536,140,58,,,,,154,,,,,12.2
Bonneville,1991-05-16,Sp,404,106,61,,,,,324,,,,,12.2
Bonneville,1991-05-17,Sp,479,110,64,,,,,325,,,,,12.2
Bonneville,1991-05-18,Sp,379,115,90,,,,,213,,,,,12.2
Bonneville,1991-05-19,Sp,285,98,77,,,,,1155,,,,,12.2
Bonneville,1991-05-20,Sp,241,72,50,,,,,4843,,,,,12.2
Bonneville,1991-05-21,Sp,213,61,58,,,,,2890,,,,,12.2
Bonneville,1991-05-22,Sp,249,53,65,,,,,1312,,,,,12.2
Bonneville,1991-05-23,Sp,219,28,49,,,,,301,,,,,13.3
Bonneville,1991-05-24,Sp,95,23,47,,,,,184,,,,,13.3
Bonneville,1991-05-25,Sp,73,29,45,,,,,142,,,,,13.9
Bonneville,1991-05-26,Sp,94,59,60,,,,,204,,,,,13.9
Bonneville,1991-05-27,Sp,167,72,97,,,,,3906,,,,,13.3
Bonneville,1991-05-28,Sp,264,59,127,,,,,7394,,,,,13.3
Bonneville,1991-05-29,Sp,307,34,99,,,,,8493,,,,,13.3
Bonneville,1991-05-30,Sp,239,37,132,,,,,2183,,,,,13.3
Bonneville,1991-05-31,Sp,173,39,123,,,,,3396,,,,,13.3
Bonneville,1991-06-01,Su,214,30,103,,,,,11225,,,,,13.3
Bonneville,1991-06-02,Su,193,29,113,,,,,8511,,,,,13.3
Bonneville,1991-06-03,Su,155,26,113,,,,,4964,,,,,13.9
Bonneville,1991-06-04,Su,185,31,90,,1,,,4197,,,,,13.9
Bonneville,1991-06-05,Su,232,24,110,,,,,6445,,,,,13.9
Bonneville,1991-06-06,Su,307,27,106,,,,,21603,,,,,13.9
Bonneville,1991-06-07,Su,306,28,135,,5,,,56071,,,,,14.4
Bonneville,1991-06-08,Su,374,41,114,,6,,,89201,,,,,14.4
Bonneville,1991-06-09,Su,343,40,144,,14,,,65769,,,,,14.4
Bonneville,1991-06-10,Su,383,33,140,,33,,,81452,,,,,14.4
Bonneville,1991-06-11,Su,464,44,178,,70,,,82255,,,,,14.4
Bonneville,1991-06-12,Su,454,26,139,,48,,,47359,,,,,15.6
Bonneville,1991-06-13,Su,401,34,144,,63,,,39543,,,,,15
Bonneville,1991-06-14,Su,329,39,173,,84,,,35389,,,,,15
Bonneville,1991-06-15,Su,244,35,186,,110,,,51825,,,,,15.6
Bonneville,1991-06-16,Su,383,30,156,,107,,,59292,,,,,15
Bonneville,1991-06-17,Su,358,47,152,,129,,,64962,,,,,15
Bonneville,1991-06-18,Su,452,50,215,,301,,,82431,,,,,15.6
Bonneville,1991-06-19,Su,428,52,229,,568,,,74956,,,,,16.1
Bonneville,1991-06-20,Su,447,88,256,,850,,,34870,,,,,16.1
Bonneville,1991-06-21,Su,511,116,296,,924,,,38374,,,,,15.6
Bonneville,1991-06-22,Su,427,104,286,,1138,,,23767,,,,,15.6
Bonneville,1991-06-23,Su,483,149,367,,1582,,,123562,,,,,15.6
Bonneville,1991-06-24,Su,483,99,386,,1785,,,112595,,,,,15.6
Bonneville,1991-06-25,Su,449,73,279,,1880,,,87680,,,,,14.4
Bonneville,1991-06-26,Su,445,81,301,,2276,,,42408,,,,,15.6
Bonneville,1991-06-27,Su,440,75,336,,2915,,,53660,,,,,15.6
Bonneville,1991-06-28,Su,363,87,346,,2527,,,62186,,,,,15.6
Bonneville,1991-06-29,Su,376,56,451,,2648,,,53865,,,,,16.1
