Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1979-03-15,Sp,2,,85,,,,,,,,,,
Bonneville,1979-03-16,Sp,3,,88,,,,,,,,,,
Bonneville,1979-03-17,Sp,4,,177,,,,,,,,,,6.1
Bonneville,1979-03-18,Sp,6,,105,,,,,,,,,,
Bonneville,1979-03-19,Sp,17,,105,,,,,,,,,,
Bonneville,1979-03-20,Sp,10,,84,,,,,,,,,,6.7
Bonneville,1979-03-21,Sp,10,,83,,,,,,,,,,
Bonneville,1979-03-22,Sp,6,,48,,,,,,,,,,
Bonneville,1979-03-23,Sp,14,,64,,,,,,,,,,
Bonneville,1979-03-24,Sp,20,,73,,,,,,,,,,
Bonneville,1979-03-25,Sp,77,,136,,,,,,,,,,
Bonneville,1979-03-26,Sp,64,,76,,,,,,,,,,
Bonneville,1979-03-27,Sp,71,,28,,,,,,,,,,
Bonneville,1979-03-28,Sp,50,,30,,,,,,,,,,
Bonneville,1979-03-29,Sp,156,,55,,,,,,,,,,
Bonneville,1979-03-30,Sp,128,,55,,,,,,,,,,
Bonneville,1979-03-31,Sp,152,,41,,,,,,,,,,
Bonneville,1979-04-01,Sp,283,,59,,,,,,,,,,7.2
Bonneville,1979-04-02,Sp,584,,114,,,,,,,,,,7.8
Bonneville,1979-04-03,Sp,270,,63,,,,,,,,,,7.8
Bonneville,1979-04-04,Sp,340,,48,,,,,,,,,,7.8
Bonneville,1979-04-05,Sp,589,,94,,,,,,,,,,7.8
Bonneville,1979-04-06,Sp,904,,85,,,,,,,,,,7.8
Bonneville,1979-04-07,Sp,886,,84,,,,,,,,,,8.3
Bonneville,1979-04-08,Sp,1220,,100,,,,,,,,,,8.3
Bonneville,1979-04-09,Sp,891,,65,,,,,,,,,,8.3
Bonneville,1979-04-10,Sp,367,,55,,,,,,,,,,8.3
Bonneville,1979-04-11,Sp,444,,59,,,,,,,,,,8.3
Bonneville,1979-04-12,Sp,392,,33,,,,,,,,,,8.3
Bonneville,1979-04-13,Sp,974,,47,,,,,,,,,,8.3
Bonneville,1979-04-14,Sp,1126,,66,,,,,,,,,,8.3
Bonneville,1979-04-15,Sp,1420,,87,,,,,,,,,,8.3
Bonneville,1979-04-16,Sp,1116,,69,,,,,,,,,,8.9
Bonneville,1979-04-17,Sp,1007,,53,,,,,,,,,,8.9
Bonneville,1979-04-18,Sp,954,,65,,,,,,,,,,8.9
Bonneville,1979-04-19,Sp,962,,43,,,,,,,,,,8.9
Bonneville,1979-04-20,Sp,586,,45,,,,,,,,,,8.9
Bonneville,1979-04-21,Sp,1410,,66,,,,,,,,,,8.9
Bonneville,1979-04-22,Sp,1767,,47,,,,,,,,,,9.4
Bonneville,1979-04-23,Sp,1949,,62,,,,,,,,,,9.4
Bonneville,1979-04-24,Sp,1063,,57,,,,,,,,,,10
Bonneville,1979-04-25,Sp,1047,,69,,,,,,,,,,10
Bonneville,1979-04-26,Sp,1149,,59,,,,,,,,,,10
Bonneville,1979-04-27,Sp,1647,,41,,,,,,,,,,10
Bonneville,1979-04-28,Sp,1157,,67,,,,,,,,,,10
Bonneville,1979-04-29,Sp,1703,,65,,,,,,,,,,11.1
Bonneville,1979-04-30,Sp,1544,,38,,,,,,,,,,
