Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1992-03-15,Sp,15,,34,,,,,,,,,,8.9
Bonneville,1992-03-16,Sp,54,,30,,,,,,,,,,8.9
Bonneville,1992-03-17,Sp,46,1,22,,,,,,,,,,8.9
Bonneville,1992-03-18,Sp,37,,24,,,,,,,,,,8.9
Bonneville,1992-03-19,Sp,80,,27,,,,,,,,,,8.9
Bonneville,1992-03-20,Sp,55,,46,,,,,,,,,,8.9
Bonneville,1992-03-21,Sp,68,,32,,,,,,,,,,8.9
Bonneville,1992-03-22,Sp,87,,26,,,,,,,,,,8.9
Bonneville,1992-03-23,Sp,118,,46,,,,,,,,,,8.9
Bonneville,1992-03-24,Sp,124,,39,,,,,,,,,,9.4
Bonneville,1992-03-25,Sp,105,,31,,,,,,,,,,9.4
Bonneville,1992-03-26,Sp,180,,40,,,,,,,,,,9.4
Bonneville,1992-03-27,Sp,129,2,65,,,,,,,,,,9.4
Bonneville,1992-03-28,Sp,331,2,50,,,,,,,,,,9.4
Bonneville,1992-03-29,Sp,350,1,57,,,,,,,,,,10
Bonneville,1992-03-30,Sp,212,,46,,,,,,,,,,10
Bonneville,1992-03-31,Sp,191,,31,,,,,,,,,,10
Bonneville,1992-04-01,Sp,873,9,69,,,,,,,,,,10
Bonneville,1992-04-02,Sp,1204,8,81,,,,,,,,,,10
Bonneville,1992-04-03,Sp,1311,4,52,,,,,,,,,,11.1
Bonneville,1992-04-04,Sp,879,,47,,,,,,,,,,11.1
Bonneville,1992-04-05,Sp,593,1,61,,,,,,,,,,11.1
Bonneville,1992-04-06,Sp,826,7,49,,,,,,,,,,10.6
Bonneville,1992-04-07,Sp,1603,7,90,,,,,,,,,,10.6
Bonneville,1992-04-08,Sp,1540,12,65,,,,,,,,,,10.6
Bonneville,1992-04-09,Sp,1969,7,70,,,,,,,,,,10.6
Bonneville,1992-04-10,Sp,2977,17,81,,,,,,,,,,10.6
Bonneville,1992-04-11,Sp,2955,10,78,,,,,,,,,,10.6
Bonneville,1992-04-12,Sp,2277,15,51,,,,,,,,,,11.1
Bonneville,1992-04-13,Sp,3654,17,77,,,,,,,,,,11.1
Bonneville,1992-04-14,Sp,2889,18,53,,,,,1,,,,,11.1
Bonneville,1992-04-15,Sp,3888,25,66,,,,,1,,,,,11.1
Bonneville,1992-04-16,Sp,2955,25,78,,,,,5,,,,,11.1
Bonneville,1992-04-17,Sp,3103,25,101,,,,,,,,,,11.1
Bonneville,1992-04-18,Sp,3374,35,80,,,,,2,,,,,11.1
Bonneville,1992-04-19,Sp,2570,33,46,,,,,,,,,,11.1
Bonneville,1992-04-20,Sp,2092,17,54,,,,,,,,,,11.7
Bonneville,1992-04-21,Sp,1710,17,58,,,,,,,,,,11.7
Bonneville,1992-04-22,Sp,2163,26,47,,,,,1,,,,,11.7
Bonneville,1992-04-23,Sp,1500,23,29,,,,,1,,,,,11.7
Bonneville,1992-04-24,Sp,1611,31,37,,,,,4,,,,,12.2
Bonneville,1992-04-25,Sp,1334,27,43,,,,,14,,,,,12.2
Bonneville,1992-04-26,Sp,1881,45,65,,,,,11,,,,,12.8
Bonneville,1992-04-27,Sp,2699,76,66,,,,,6,,,,,12.8
Bonneville,1992-04-28,Sp,3835,86,84,,,,,40,,,,,12.8
Bonneville,1992-04-29,Sp,4237,145,95,,,,,118,,,,,13.3
Bonneville,1992-04-30,Sp,2686,117,91,,,,,52,,,,,13.9
Bonneville,1992-05-01,Sp,2072,116,115,,,,,18,,,,,13.9
Bonneville,1992-05-02,Sp,1731,93,48,,,,,82,,,,,13.9
Bonneville,1992-05-03,Sp,1334,98,66,,,,,287,,,,,13.9
Bonneville,1992-05-04,Sp,1033,76,71,,,,,712,,,,,13.9
Bonneville,1992-05-05,Sp,1008,72,70,,,,,1742,,,,,14.4
Bonneville,1992-05-06,Sp,978,71,76,,,,,2122,,,,,14.4
Bonneville,1992-05-07,Sp,788,60,66,,,,,2614,,,,,14.4
Bonneville,1992-05-08,Sp,727,60,101,,,,,1968,,,,,14.4
Bonneville,1992-05-09,Sp,512,54,87,,,,,2369,,,,,14.4
Bonneville,1992-05-10,Sp,662,61,88,,,,,1679,,,,,14.4
Bonneville,1992-05-11,Sp,559,63,98,,,,,2402,,,,,14.4
Bonneville,1992-05-12,Sp,516,47,98,,,,,2168,,,,,14.4
Bonneville,1992-05-13,Sp,378,22,84,,,,,3501,,,,,15
Bonneville,1992-05-14,Sp,516,33,100,,,,,12226,,,,,15
Bonneville,1992-05-15,Sp,378,31,86,,,,,10044,,,,,15.6
Bonneville,1992-05-16,Sp,347,35,120,,,,,7162,,,,,15.6
Bonneville,1992-05-17,Sp,373,24,113,,,,,17912,,,,,15.6
Bonneville,1992-05-18,Sp,342,20,118,,,,,22285,,,,,15.6
Bonneville,1992-05-19,Sp,317,23,126,,,,,28992,,,,,15.6
Bonneville,1992-05-20,Sp,382,17,117,,,,,18210,,,,,15.6
Bonneville,1992-05-21,Sp,437,18,113,,,,,9162,,,,,15.6
Bonneville,1992-05-22,Sp,408,15,106,,,,,19763,,,,,15.6
Bonneville,1992-05-23,Sp,261,18,106,,,,,15539,,,,,15
Bonneville,1992-05-24,Sp,333,12,140,,,,,41218,,,,,15.6
Bonneville,1992-05-25,Sp,361,12,124,,,,,58033,,,,,15.6
Bonneville,1992-05-26,Sp,330,19,117,,,,,67335,,,,,16.1
Bonneville,1992-05-27,Sp,366,27,153,,1,,,67652,,,,,16.7
Bonneville,1992-05-28,Sp,494,24,151,,2,,,35895,,,,,16.7
Bonneville,1992-05-29,Sp,429,10,162,,4,,,45114,,,,,16.1
Bonneville,1992-05-30,Sp,373,18,99,,7,,,77725,,,,,16.1
Bonneville,1992-05-31,Sp,310,17,120,,6,,,110008,,,,,16.7
Bonneville,1992-06-01,Su,434,24,112,,18,,,152587,,,,,16.7
Bonneville,1992-06-02,Su,395,16,114,,12,,,72922,,,,,17.2
Bonneville,1992-06-03,Su,344,24,115,,20,,,78073,,,,,16.7
Bonneville,1992-06-04,Su,410,13,102,,73,,,72304,,,,,17.8
Bonneville,1992-06-05,Su,368,17,100,,83,,,53141,,,,,17.8
Bonneville,1992-06-06,Su,325,21,91,,91,,,78763,,,,,17.8
Bonneville,1992-06-07,Su,391,22,142,,142,,,71269,,,,,16.7
Bonneville,1992-06-08,Su,462,39,151,,301,,,62920,,,,,16.7
Bonneville,1992-06-09,Su,377,18,148,,353,,,76368,,,,,17.2
Bonneville,1992-06-10,Su,328,16,187,,465,,,65942,,,,,17.2
Bonneville,1992-06-11,Su,336,15,193,,446,,,57852,,,,,17.8
Bonneville,1992-06-12,Su,423,26,202,,630,,,66232,,,,,18.9
Bonneville,1992-06-13,Su,392,22,210,,528,,,57972,,,,,18.3
Bonneville,1992-06-14,Su,329,21,236,,502,,,95627,,,,,18.9
Bonneville,1992-06-15,Su,372,26,276,,718,,,76104,,,,,18.9
Bonneville,1992-06-16,Su,283,31,308,,829,,,57951,,,,,18.9
Bonneville,1992-06-17,Su,342,40,363,,998,,,49230,,,,,17.2
Bonneville,1992-06-18,Su,351,42,323,,1368,,,86844,,,,,17.8
Bonneville,1992-06-19,Su,355,44,362,,1818,,,79365,,,,,18.3
Bonneville,1992-06-20,Su,342,58,400,,3023,,,63294,,,,,18.3
Bonneville,1992-06-21,Su,399,59,417,,3688,,,58382,,,,,18.3
Bonneville,1992-06-22,Su,378,102,541,,4191,,,53180,,,,,20
Bonneville,1992-06-23,Su,337,108,642,,5238,,,42166,,,,,20
Bonneville,1992-06-24,Su,370,83,590,,4867,,,26853,,,,,20
Bonneville,1992-06-25,Su,399,102,712,,4795,,,30165,,,,,20
Bonneville,1992-06-26,Su,323,76,546,,3580,,,19357,,,,1,20
Bonneville,1992-06-27,Su,272,69,507,,3524,,,23425,,,,,20
Bonneville,1992-06-28,Su,240,64,523,,4108,,,11773,,,,,20
Bonneville,1992-06-29,Su,197,62,475,,3747,,,10225,,,,,20
Bonneville,1992-06-30,Su,244,93,620,,4136,,,17410,,,,,20
Bonneville,1992-07-01,Su,249,97,600,,2980,,,10598,,,,,20
Bonneville,1992-07-02,Su,221,114,567,,2554,,,9649,,,,,20
Bonneville,1992-07-03,Su,222,84,613,,2204,,,7305,,,,1,20
Bonneville,1992-07-04,Su,171,103,696,,1917,,,8274,,,,,20.6
Bonneville,1992-07-05,Su,189,103,745,,1686,,,7033,,,,,20
Bonneville,1992-07-06,Su,207,110,703,,813,,,8635,,,,,20.6
Bonneville,1992-07-07,Su,179,76,644,,1078,,,6462,,,,,20.6
Bonneville,1992-07-08,Su,195,105,737,,1686,,,3478,,,,,20.6
Bonneville,1992-07-09,Su,144,90,693,,1294,,,2457,,,,,20.6
Bonneville,1992-07-10,Su,98,88,683,,1115,,,4576,,,,,20
Bonneville,1992-07-11,Su,153,134,806,,1957,,,3521,,,,,20
Bonneville,1992-07-12,Su,228,134,1030,,1851,,,4048,,,,,20.6
Bonneville,1992-07-13,Su,185,101,1179,,1393,,,2447,,,,,20.6
Bonneville,1992-07-14,Su,156,100,1329,,1369,,,1382,,,,,21.1
Bonneville,1992-07-15,Su,99,84,1138,,936,,,1153,,,,,21.1
Bonneville,1992-07-16,Su,115,67,1542,,975,,,1539,,,,,21.1
Bonneville,1992-07-17,Su,155,109,1805,,1079,,,1683,,,,1,21.1
Bonneville,1992-07-18,Su,121,105,2120,,784,,,1673,,,,,21.1
Bonneville,1992-07-19,Su,166,114,2954,,628,1,,1140,,,,,22.2
Bonneville,1992-07-20,Su,131,90,3014,,555,,1,1005,,,,,22.2
Bonneville,1992-07-21,Su,80,96,2653,,310,,,803,,,,,22.2
Bonneville,1992-07-22,Su,87,63,1975,,262,,,584,,,,,22.2
Bonneville,1992-07-23,Su,107,62,3003,,184,,,750,,,,,22.2
