Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1960-03-01,,,,,,,,,,,,,,3.9
Bonneville,1960-03-02,,,,,,,,,,,,,,3.9
Bonneville,1960-03-03,,,,2,,,,,,,,,,2.2
Bonneville,1960-03-04,,,,,,,,,,,,,,2.2
Bonneville,1960-03-05,,,,5,,,,,,,,,,2.2
Bonneville,1960-03-06,,,,,,,,,,,,,,2.8
Bonneville,1960-03-07,,,,,,,,,,,,,,3.9
Bonneville,1960-03-08,,,,,,,,,,,,,,2.8
Bonneville,1960-03-09,,,,,,,,,,,,,,2.8
Bonneville,1960-03-10,,,,,,,,,,,,,,3.3
Bonneville,1960-03-11,,,,,,,,,,,,,,3.3
Bonneville,1960-03-12,,,,,,,,,,,,,,3.9
Bonneville,1960-03-13,,2,,2,,,,,,,,,,3.9
Bonneville,1960-03-14,,,,2,,,,,,,,,,3.3
Bonneville,1960-03-15,Sp,,,5,,,,,,,,,,3.3
Bonneville,1960-03-16,Sp,,,4,,,,,,,,,,4.4
Bonneville,1960-03-17,Sp,4,,12,,,,,,,,,,4.4
Bonneville,1960-03-18,Sp,7,,9,,,,,,,,,,5.6
Bonneville,1960-03-19,Sp,9,,15,,,,,,,,,,5.6
Bonneville,1960-03-20,Sp,7,,44,,,,,,,,,,6.7
Bonneville,1960-03-21,Sp,2,,36,,,,,,,,,,6.7
Bonneville,1960-03-22,Sp,9,,17,,,,,,,,,,7.2
Bonneville,1960-03-23,Sp,16,,32,,,,,,,,,,7.2
Bonneville,1960-03-24,Sp,30,,42,,,,,,,,,,7.8
Bonneville,1960-03-25,Sp,42,,62,,,,,,,,,,7.8
Bonneville,1960-03-26,Sp,11,,34,,,,,,,,,,8.9
Bonneville,1960-03-27,Sp,20,,30,,,,,,,,,,8.9
Bonneville,1960-03-28,Sp,7,,10,,,,,,,,,,8.9
Bonneville,1960-03-29,Sp,7,,23,,,,,,,,,,8.9
Bonneville,1960-03-30,Sp,9,,19,,,,,,,,,,8.9
Bonneville,1960-03-31,Sp,2,,7,,,,,,,,,,8.9
Bonneville,1960-04-01,Sp,2,,10,,,,,,,,,,8.9
Bonneville,1960-04-02,Sp,7,,25,,,,,,,,,,8.9
Bonneville,1960-04-03,Sp,11,,15,,,,,,,,,,8.9
Bonneville,1960-04-04,Sp,48,,17,,,,,,,,,,8.9
Bonneville,1960-04-05,Sp,42,,38,,,,,,,,,,8.9
Bonneville,1960-04-06,Sp,22,,9,,,,,,,,,,8.9
Bonneville,1960-04-07,Sp,49,,12,,,,,,,,,,8.9
Bonneville,1960-04-08,Sp,86,,19,,,,,,,,,,9.4
Bonneville,1960-04-09,Sp,135,,14,,,,,,,,,,9.4
Bonneville,1960-04-10,Sp,174,,19,,,,,,,,,,9.4
Bonneville,1960-04-11,Sp,119,,5,,,,,,,,,,10
Bonneville,1960-04-12,Sp,410,,28,,,,,,,,,,10
Bonneville,1960-04-13,Sp,305,,15,,,,,,,,,,9.4
Bonneville,1960-04-14,Sp,160,,10,,,,,,,,,,8.9
Bonneville,1960-04-15,Sp,230,,,,,,,,,,,,8.9
