Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1950-01-01,,,,3,,,,,,,,,,4.4
Bonneville,1950-01-02,,,,3,,,,,,,,1,,4.4
Bonneville,1950-01-03,,,,3,,,,,,,,,,3.9
Bonneville,1950-01-04,,,,1,,,,,,,,,,3.9
Bonneville,1950-01-05,,,,,,,,,,,,,,3.3
Bonneville,1950-01-06,,,,,,,,,,,,,,3.3
Bonneville,1950-01-07,,,,,,,,,,,,,,2.8
Bonneville,1950-01-08,,,,2,,,,,,,,,,2.2
Bonneville,1950-01-09,,,,,,,,,,,,,,1.7
Bonneville,1950-01-10,,,,,,,,,,,,,,1.7
Bonneville,1950-01-11,,,,,,,,,,,,,,1.7
Bonneville,1950-01-12,,,,1,,,,,,,,,,1.7
Bonneville,1950-01-13,,,,,,,,,,,,,,1.7
Bonneville,1950-01-14,,,,,,,,,,,,,,1.1
Bonneville,1950-01-15,,,,,,,,,,,,,,1.1
Bonneville,1950-01-16,,,,,,,,,,,,,,1.1
Bonneville,1950-01-17,,,,,,,,,,,,,,
Bonneville,1950-01-18,,,,,,,,,,,,,,
Bonneville,1950-01-19,,,,,,,,,,,,,,
Bonneville,1950-01-20,,,,,,,,,,,,,,
Bonneville,1950-01-21,,,,,,,,,,,,,,0.6
Bonneville,1950-01-22,,,,,,,,,,,,,,0.6
Bonneville,1950-01-23,,,,,,,,,,,,,,0.6
Bonneville,1950-01-24,,,,,,,,,,,,,,0.6
Bonneville,1950-01-25,,,,,,,,,,,,,,
Bonneville,1950-01-26,,,,,,,,,,,,,,
Bonneville,1950-01-27,,,,,,,,,,,,,,0.3
Bonneville,1950-01-28,,,,,,,,,,,,,,
Bonneville,1950-01-29,,,,,,,,,,,,,,
Bonneville,1950-01-30,,,,,,,,,,,,,,
Bonneville,1950-01-31,,,,,,,,,,,,,,
Bonneville,1950-02-01,,,,,,,,,,,,,,
Bonneville,1950-02-02,,,,,,,,,,,,,,
Bonneville,1950-02-03,,,,,,,,,,,,,,
Bonneville,1950-02-04,,,,,,,,,,,,,,
Bonneville,1950-02-05,,,,,,,,,,,,,,
Bonneville,1950-02-06,,,,,,,,,,,,,,0.6
Bonneville,1950-02-07,,,,,,,,,,,,,,0.6
Bonneville,1950-02-08,,,,,,,,,,,,,,0.3
Bonneville,1950-02-09,,,,,,,,,,,,,,0.3
Bonneville,1950-02-10,,,,,,,,,,,,,,0.6
Bonneville,1950-02-11,,,,,,,,,,,,,,0.6
Bonneville,1950-02-12,,,,,,,,,,,,,,0.6
Bonneville,1950-02-13,,,,,,,,,,,,,,
Bonneville,1950-02-14,,,,,,,,,,,,,,0.3
Bonneville,1950-02-15,,,,,,,,,,,,,,0.6
Bonneville,1950-02-16,,,,,,,,,,,,,,0.6
Bonneville,1950-02-17,,,,,,,,,,,,,,0.6
Bonneville,1950-02-18,,,,,,,,,,,,,,0.6
Bonneville,1950-02-19,,,,,,,,,,,,,,0.6
Bonneville,1950-02-20,,,,,,,,,,,,,,2.2
Bonneville,1950-02-21,,,,,,,,,,,,,,2.2
Bonneville,1950-02-22,,,,,,,,,,,,,,2.8
Bonneville,1950-02-23,,,,,,,,,,,,,,3.9
Bonneville,1950-02-24,,,,,,,,,,,,,,4.4
Bonneville,1950-02-25,,,,3,,,,,,,,,,4.4
Bonneville,1950-02-26,,,,3,,,,,,,,,,4.4
Bonneville,1950-02-27,,,,,,,,,,,,,,5
Bonneville,1950-02-28,,,,2,,,,,,,,,,5
Bonneville,1950-03-01,,,,,,,,,,,,,,5.3
Bonneville,1950-03-02,,,,1,,,,,,,,,,4.4
Bonneville,1950-03-03,,,,,,,,,,,,,,5
Bonneville,1950-03-04,,,,26,,,,,,,,,,5
Bonneville,1950-03-05,,,,33,,,,,,,,,,5
Bonneville,1950-03-06,,,,96,,,,,,,,,,5.6
Bonneville,1950-03-07,,,,37,,,,,,,,,,5.6
