Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,1994-03-15,Sp,7,,29,7,,,,,,,,,6.7
Bonneville,1994-03-16,Sp,9,,31,11,,,,,,,,,7.2
Bonneville,1994-03-17,Sp,16,,26,11,,,,,,,,,7.2
Bonneville,1994-03-18,Sp,10,,49,14,,,,,,,,,6.7
Bonneville,1994-03-19,Sp,6,,24,14,,,,,,,,,7.2
Bonneville,1994-03-20,Sp,6,,30,15,,,,,,,,,7.2
Bonneville,1994-03-21,Sp,5,,7,3,,,,,,,,,7.2
Bonneville,1994-03-22,Sp,20,,43,7,,,,,,,,,7.2
Bonneville,1994-03-23,Sp,9,,17,9,,,,,,,,,7.8
Bonneville,1994-03-24,Sp,14,,16,12,,,,,,,,,7.2
Bonneville,1994-03-25,Sp,26,,13,7,,,,,,,,,7.2
Bonneville,1994-03-26,Sp,58,,15,8,,,,,,,,,7.8
Bonneville,1994-03-27,Sp,42,,16,6,,,,,,,,,7.8
Bonneville,1994-03-28,Sp,75,,14,6,,,,,,,,,7.8
Bonneville,1994-03-29,Sp,97,,12,,,,,,,,,,7.8
Bonneville,1994-03-30,Sp,75,,36,14,,,,,,,,,8.9
Bonneville,1994-03-31,Sp,30,,44,,,,,,,,,,8.9
Bonneville,1994-04-01,Sp,92,1,78,24,,,,,,,,,8.7
Bonneville,1994-04-02,Sp,98,,75,24,,,,,,,,,8.9
Bonneville,1994-04-03,Sp,150,1,95,23,,,,,,,,,8.9
Bonneville,1994-04-04,Sp,239,1,89,21,,,,,,,,,8.8
Bonneville,1994-04-05,Sp,91,,66,16,,,,,,,,,8.8
Bonneville,1994-04-06,Sp,40,,48,13,,,,,,,,,8.8
Bonneville,1994-04-07,Sp,97,,88,18,,,,,,,,,8.8
Bonneville,1994-04-08,Sp,119,,72,26,,,,,,,,,8.9
Bonneville,1994-04-09,Sp,190,,78,15,,,,,,,,,9.1
Bonneville,1994-04-10,Sp,304,,56,14,,,,,,,,,9.2
Bonneville,1994-04-11,Sp,408,2,61,23,,,,,,,,,9.8
Bonneville,1994-04-12,Sp,612,1,54,16,,,,,,,,,10
Bonneville,1994-04-13,Sp,392,,53,14,,,,,,,,,10
Bonneville,1994-04-14,Sp,216,,52,16,,,,,,,,,10
Bonneville,1994-04-15,Sp,284,,59,16,,,,,,,,,10.4
Bonneville,1994-04-16,Sp,841,1,65,23,,,,,,,,,10.5
Bonneville,1994-04-17,Sp,939,,48,9,,,,,,,,,10.7
Bonneville,1994-04-18,Sp,1154,2,68,29,,,,,,,,,11.4
Bonneville,1994-04-19,Sp,905,5,73,26,,,,,,,,,11.9
Bonneville,1994-04-20,Sp,761,15,53,14,,,,,,,,,12.1
Bonneville,1994-04-21,Sp,592,7,56,13,,,,,,,,,12.1
Bonneville,1994-04-22,Sp,429,2,69,6,,,,,,,,,11.8
Bonneville,1994-04-23,Sp,503,4,85,17,,,,1,,,,,11.8
Bonneville,1994-04-24,Sp,416,2,70,18,,,,,,,,,12
Bonneville,1994-04-25,Sp,526,1,65,3,,,,,,,,,12.1
Bonneville,1994-04-26,Sp,702,4,60,5,,,,,,,,,12.5
Bonneville,1994-04-27,Sp,652,10,51,11,,,,1,,,,,12.7
Bonneville,1994-04-28,Sp,552,9,76,7,,,,31,,,,,12.8
Bonneville,1994-04-29,Sp,647,8,67,10,,,,3,,,,,13
Bonneville,1994-04-30,Sp,461,11,46,8,,,,17,,,,,13.4
Bonneville,1994-05-01,Sp,489,18,60,7,,,,18,,,,,13.4
Bonneville,1994-05-02,Sp,345,10,57,10,,,,34,,,,,13.8
Bonneville,1994-05-03,Sp,393,24,95,6,,,,61,,,,,13.7
